ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
50,1993,1993-10-18,6,26.091,RAI,@,DEN,W 23-20,5,3,38,12.67,1,60.0%,7.60,0,0,,0,3,51,17.00,0,1,6
51,1993,1993-10-31,7,26.104,RAI,,SDG,L 23-30,2,0,0,,0,0.0%,0.00,0,0,,0,1,15,15.00,0,0,0
52,1993,1993-11-07,8,26.111,RAI,@,CHI,W 16-14,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0
53,1993,1993-11-14,9,26.118,RAI,,KAN,L 20-31,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0
54,1993,1993-11-21,10,26.125,RAI,@,SDG,W 12-7,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
55,1993,1993-12-05,12,26.139,RAI,@,BUF,W 25-24,,,,,,0.0%,,,,,,,,,,,
56,1993,1993-12-12,13,26.146,RAI,,SEA,W 27-23,5,4,67,16.75,0,80.0%,13.40,0,0,,0,0,0,,0,0,0
57,1993,1993-12-19,14,26.153,RAI,,TAM,W 27-20,6,6,104,17.33,1,100.0%,17.33,0,0,,0,0,0,,0,1,6
58,1993,1993-12-26,15,26.160,RAI,@,GNB,L 0-28,,,,,,0.0%,,,,,,,,,,,
59,1993,1994-01-02,16,26.167,RAI,,DEN,W 33-30,3,3,18,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,1,6
60,1994,1994-09-05,1,27.048,RAI,@,SFO,L 14-44,,,,,,0.0%,,,,,,,,,,,
61,1994,1994-09-11,2,27.054,RAI,,SEA,L 9-38,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0
62,1994,1994-09-18,3,27.061,RAI,@,DEN,W 48-16,,,,,,0.0%,,,,,,,,,,,
63,1994,1994-09-25,4,27.068,RAI,,SDG,L 24-26,0,0,0,,0,0.0%,,0,0,,0,3,121,40.33,0,0,0
64,1994,1994-10-09,5,27.082,RAI,@,NWE,W 21-17,3,2,42,21.00,0,66.7%,14.00,0,0,,0,0,0,,0,0,0
65,1994,1994-10-16,6,27.089,RAI,@,MIA,L 17-20,0,0,0,,0,0.0%,,0,0,,0,2,53,26.50,0,0,0
66,1994,1994-10-23,7,27.096,RAI,,ATL,W 30-17,1,1,10,10.00,0,100.0%,10.00,0,0,,0,1,29,29.00,0,0,0
67,1994,1994-10-30,8,27.103,RAI,,HOU,W 17-14,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0
68,1994,1994-11-06,9,27.110,RAI,@,KAN,L 3-13,,,,,,0.0%,,,,,,,,,,,
69,1994,1994-11-13,10,27.117,RAI,@,RAM,W 20-17,1,0,0,,0,0.0%,0.00,0,0,,0,1,24,24.00,0,0,0
70,1994,1994-11-20,11,27.124,RAI,,NOR,W 24-19,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
71,1994,1994-11-27,12,27.131,RAI,,PIT,L 3-21,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0
72,1994,1994-12-05,13,27.139,RAI,@,SDG,W 24-17,1,1,76,76.00,1,100.0%,76.00,0,0,,0,1,17,17.00,0,1,6
73,1994,1994-12-11,14,27.145,RAI,,DEN,W 23-13,3,2,12,6.00,0,66.7%,4.00,0,0,,0,1,16,16.00,0,0,0
74,1994,1994-12-18,15,27.152,RAI,@,SEA,W 17-16,3,2,17,8.50,0,66.7%,5.67,0,0,,0,1,22,22.00,0,0,0
75,1994,1994-12-24,16,27.158,RAI,,KAN,L 9-19,1,1,65,65.00,1,100.0%,65.00,0,0,,0,0,0,,0,1,6
76,1995,1995-09-03,1,28.046,STL,@,GNB,W 17-14,4,2,48,24.00,1,50.0%,12.00,0,0,,0,0,0,,0,1,6
77,1995,1995-09-10,2,28.053,STL,,NOR,W 17-13,6,1,9,9.00,0,16.7%,1.50,0,0,,0,0,0,,0,0,0
78,1995,1995-09-17,3,28.060,STL,@,CAR,W 31-10,1,0,0,,0,0.0%,0.00,1,17,17.00,0,0,0,,0,0,0
79,1995,1995-11-26,12,28.130,STL,@,SFO,L 13-41,8,1,11,11.00,0,12.5%,1.38,0,0,,0,0,0,,0,0,0
80,1995,1995-12-03,13,28.137,STL,@,NYJ,W 23-20,8,3,24,8.00,0,37.5%,3.00,0,0,,0,0,0,,0,0,0
81,1995,1995-12-10,14,28.144,STL,,BUF,L 27-45,6,4,96,24.00,0,66.7%,16.00,0,0,,0,0,0,,0,0,0
82,1995,1995-12-17,15,28.151,STL,,WAS,L 23-35,11,8,132,16.50,1,72.7%,12.00,0,0,,0,0,0,,0,1,6
83,1995,1995-12-24,16,28.158,STL,,MIA,L 22-41,7,4,48,12.00,0,57.1%,6.86,0,0,,0,0,0,,0,0,0
84,1996,1996-11-24,12,29.128,STL,,GNB,L 9-24,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0
85,1996,1996-12-01,13,29.135,STL,@,NOR,W 26-10,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
86,1996,1996-12-08,14,29.142,STL,@,CHI,L 9-35,1,0,0,,0,0.0%,0.00,,,,,,,,,,
