ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-09-29,4,24.285,CIN,,TAM,L 7-35,
2,2002,2002-10-06,5,24.292,CIN,@,IND,L 21-28,
3,2002,2002-10-13,6,24.299,CIN,,PIT,L 7-34,
4,2002,2002-10-27,7,24.313,CIN,,TEN,L 24-30,
5,2002,2002-11-03,8,24.320,CIN,@,HOU,W 38-3,
6,2002,2002-11-17,10,24.334,CIN,,CLE,L 20-27,
7,2002,2002-12-01,12,24.348,CIN,,BAL,L 23-27,
8,2002,2002-12-08,13,24.355,CIN,@,CAR,L 31-52,
9,2002,2002-12-15,14,24.362,CIN,,JAX,L 15-29,
10,2002,2002-12-29,16,25.011,CIN,@,BUF,L 9-27,
