ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1972,1972-09-17,1,24.047,OAK,@,PIT,L 28-34,0,0,,0,0,0,,0,3,66,22.00,0,0,0,,0,0,0
2,1972,1972-09-24,2,24.054,OAK,@,GNB,W 20-14,0,0,,0,1,5,5.00,0,0,0,,0,2,21,10.50,0,0,0
3,1972,1972-10-01,3,24.061,OAK,,SDG,T 17-17,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
4,1972,1972-10-09,4,24.069,OAK,@,HOU,W 34-0,1,5,5.00,0,0,0,,0,1,16,16.00,0,2,0,0.00,0,0,0
5,1972,1972-10-15,5,24.075,OAK,,BUF,W 28-16,0,0,,0,0,0,,0,0,0,,0,4,-4,-1.00,0,0,0
6,1972,1972-10-22,6,24.082,OAK,,DEN,L 23-30,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
7,1972,1972-10-29,7,24.089,OAK,,RAM,W 45-17,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
8,1972,1972-11-05,8,24.096,OAK,@,KAN,L 14-27,0,0,,0,0,0,,0,2,52,26.00,0,1,-9,-9.00,0,0,0
9,1972,1972-11-12,9,24.103,OAK,@,CIN,W 20-14,,,,,,,,,,,,,,,,,,
10,1972,1972-11-19,10,24.110,OAK,@,DEN,W 37-20,,,,,,,,,,,,,,,,,,
11,1972,1972-11-26,11,24.117,OAK,,KAN,W 26-3,0,0,,0,0,0,,0,0,0,,0,1,10,10.00,0,0,0
12,1972,1972-12-03,12,24.124,OAK,@,SDG,W 21-19,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1972,1972-12-11,13,24.132,OAK,,NYJ,W 24-16,,,,,,,,,,,,,,,,,,
14,1972,1972-12-17,14,24.138,OAK,,CHI,W 28-21,1,17,17.00,0,0,0,,0,0,0,,0,2,3,1.50,0,0,0
15,1973,1973-09-16,1,25.046,OAK,@,MIN,L 16-24,,,,,,,,,,,,,,,,,,
16,1973,1973-09-30,3,25.060,OAK,@,KAN,L 3-16,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1973,1973-10-07,4,25.067,OAK,@,STL,W 17-10,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1973,1973-10-14,5,25.074,OAK,@,SDG,W 27-17,2,71,35.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
19,1973,1973-10-22,6,25.082,OAK,@,DEN,T 23-23,3,51,17.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
20,1973,1973-10-28,7,25.088,OAK,@,BAL,W 34-21,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1973,1973-11-04,8,25.095,OAK,,NYG,W 42-0,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1973,1973-11-11,9,25.102,OAK,,PIT,L 9-17,,,,,,,,,,,,,,,,,,
23,1973,1973-11-18,10,25.109,OAK,,CLE,L 3-7,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1973,1973-11-25,11,25.116,OAK,,SDG,W 31-3,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1973,1973-12-02,12,25.123,OAK,@,HOU,W 17-6,,,,,,,,,,,,,,,,,,
26,1973,1973-12-08,13,25.129,OAK,,KAN,W 37-7,1,3,3.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
27,1973,1973-12-16,14,25.137,OAK,,DEN,W 21-17,,,,,,,,,,,,,,,,,,
28,1974,1974-09-16,1,26.046,OAK,@,BUF,L 20-21,4,60,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1974,1974-09-22,2,26.052,OAK,,KAN,W 27-7,3,70,23.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1974,1974-09-29,3,26.059,OAK,@,PIT,W 17-0,1,19,19.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
31,1974,1974-10-06,4,26.066,OAK,@,CLE,W 40-24,4,56,14.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
32,1974,1974-10-13,5,26.073,OAK,@,SDG,W 14-10,7,124,17.71,1,0,0,,0,0,0,,0,0,0,,0,1,6
33,1974,1974-10-20,6,26.080,OAK,,CIN,W 30-27,7,96,13.71,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1974,1974-10-27,7,26.087,OAK,@,SFO,W 35-24,3,95,31.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
35,1974,1974-11-03,8,26.094,OAK,@,DEN,W 28-17,5,108,21.60,2,0,0,,0,0,0,,0,0,0,,0,2,12
36,1974,1974-11-10,9,26.101,OAK,,DET,W 35-13,5,102,20.40,2,0,0,,0,0,0,,0,0,0,,0,2,12
37,1974,1974-11-17,10,26.108,OAK,,SDG,W 17-10,7,125,17.86,1,0,0,,0,0,0,,0,0,0,,0,1,6
38,1974,1974-11-24,11,26.115,OAK,,DEN,L 17-20,4,39,9.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
39,1974,1974-12-01,12,26.122,OAK,,NWE,W 41-26,6,138,23.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
40,1974,1974-12-08,13,26.129,OAK,@,KAN,W 7-6,1,10,10.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
41,1974,1974-12-14,14,26.135,OAK,,DAL,W 27-23,3,50,16.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1975,1975-09-22,1,27.052,OAK,@,MIA,W 31-21,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1975,1975-09-28,2,27.058,OAK,@,BAL,W 31-20,7,132,18.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1975,1975-10-05,3,27.065,OAK,@,SDG,W 6-0,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1975,1975-10-12,4,27.072,OAK,@,KAN,L 10-42,6,85,14.17,1,0,0,,0,0,0,,0,0,0,,0,1,6
46,1975,1975-10-19,5,27.079,OAK,@,CIN,L 10-14,5,63,12.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1975,1975-10-26,6,27.086,OAK,,SDG,W 25-0,5,95,19.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
48,1975,1975-11-02,7,27.093,OAK,@,DEN,W 42-17,2,63,31.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
49,1975,1975-11-09,8,27.100,OAK,,NOR,W 48-10,4,47,11.75,0,1,15,15.00,0,0,0,,0,0,0,,0,0,0
50,1975,1975-11-16,9,27.107,OAK,,CLE,W 38-17,5,70,14.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
51,1975,1975-11-23,10,27.114,OAK,@,WAS,W 26-23,2,53,26.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
52,1975,1975-11-30,11,27.121,OAK,,ATL,W 37-34,7,155,22.14,3,0,0,,0,0,0,,0,0,0,,0,3,18
53,1975,1975-12-08,12,27.129,OAK,,DEN,W 17-10,1,14,14.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
54,1975,1975-12-14,13,27.135,OAK,,HOU,L 26-27,2,27,13.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
55,1975,1975-12-21,14,27.142,OAK,,KAN,W 28-20,1,30,30.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
56,1976,1976-09-12,1,28.042,OAK,,PIT,W 31-28,4,83,20.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
57,1976,1976-09-20,2,28.050,OAK,@,KAN,W 24-21,5,62,12.40,1,0,0,,0,0,0,,0,0,0,,0,1,6
58,1976,1976-09-26,3,28.056,OAK,@,HOU,W 14-13,3,68,22.67,2,0,0,,0,0,0,,0,0,0,,0,2,12
