ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1976,1976-09-12,1,22.130,GNB,,SFO,L 14-26,,,,
2,1976,1976-09-19,2,22.137,GNB,@,STL,L 0-29,,,,
3,1976,1976-09-26,3,22.144,GNB,@,CIN,L 7-28,,,,
4,1976,1976-10-03,4,22.151,GNB,,DET,W 24-14,,,,
5,1976,1976-10-10,5,22.158,GNB,,SEA,W 27-20,,,,
6,1976,1976-10-17,6,22.165,GNB,,PHI,W 28-13,,,,
7,1976,1976-10-24,7,22.172,GNB,@,OAK,L 14-18,,,,
8,1976,1976-11-07,9,22.186,GNB,,NOR,W 32-27,,,,
9,1976,1976-11-14,10,22.193,GNB,@,CHI,L 13-24,,,,
10,1976,1976-11-21,11,22.200,GNB,,MIN,L 10-17,1,8,8.00,0
11,1976,1976-11-28,12,22.207,GNB,,CHI,L 10-16,,,,
12,1976,1976-12-05,13,22.214,GNB,@,MIN,L 9-20,,,,
13,1976,1976-12-12,14,22.221,GNB,@,ATL,W 24-20,,,,
14,1977,1977-09-18,1,23.136,GNB,@,NOR,W 24-20,,,,
15,1977,1977-09-25,2,23.143,GNB,,HOU,L 10-16,,,,
16,1977,1977-10-02,3,23.150,GNB,@,MIN,L 7-19,,,,
17,1977,1977-10-09,4,23.157,GNB,,CIN,L 7-17,,,,
18,1977,1977-10-16,5,23.164,GNB,@,DET,L 6-10,,,,
19,1977,1977-10-23,6,23.171,GNB,@,TAM,W 13-0,,,,
20,1977,1977-10-30,7,23.178,GNB,,CHI,L 0-26,,,,
21,1977,1977-11-13,9,23.192,GNB,,RAM,L 6-24,,,,
22,1977,1977-11-21,10,23.200,GNB,@,WAS,L 9-10,,,,
23,1977,1977-11-27,11,23.206,GNB,,MIN,L 6-13,,,,
24,1977,1977-12-04,12,23.213,GNB,,DET,W 10-9,,,,
25,1977,1977-12-11,13,23.220,GNB,@,CHI,L 10-21,,,,
26,1977,1977-12-18,14,23.227,GNB,,SFO,W 16-14,,,,
27,1978,1978-09-03,1,24.121,GNB,@,DET,W 13-7,,,,
28,1978,1978-09-10,2,24.128,GNB,,NOR,W 28-17,,,,
29,1978,1978-09-17,3,24.135,GNB,,OAK,L 3-28,,,,
30,1978,1978-09-24,4,24.142,GNB,@,SDG,W 24-3,,,,
31,1978,1978-10-01,5,24.149,GNB,,DET,W 35-14,,,,
32,1978,1978-10-08,6,24.156,GNB,,CHI,W 24-14,,,,
33,1978,1978-10-15,7,24.163,GNB,,SEA,W 45-28,,,,
34,1978,1978-10-22,8,24.170,GNB,@,MIN,L 7-21,,,,
35,1978,1978-10-29,9,24.177,GNB,,TAM,W 9-7,,,,
36,1978,1978-11-05,10,24.184,GNB,@,PHI,L 3-10,,,,
37,1978,1978-11-12,11,24.191,GNB,,DAL,L 14-42,,,,
38,1978,1978-11-19,12,24.198,GNB,@,DEN,L 3-16,,,,
39,1978,1978-11-26,13,24.205,GNB,,MIN,T 10-10,,,,
40,1978,1978-12-03,14,24.212,GNB,@,TAM,W 17-7,,,,
41,1978,1978-12-10,15,24.219,GNB,@,CHI,L 0-14,,,,
42,1978,1978-12-17,16,24.226,GNB,@,RAM,L 14-31,,,,
43,1979,1979-09-02,1,25.120,GNB,@,CHI,L 3-6,,,,
44,1979,1979-09-09,2,25.127,GNB,,NOR,W 28-19,,,,
45,1979,1979-09-16,3,25.134,GNB,,TAM,L 10-21,,,,
46,1979,1979-09-23,4,25.141,GNB,@,MIN,L 21-27,,,,
47,1979,1979-10-01,5,25.149,GNB,,NWE,W 27-14,,,,
48,1979,1979-10-07,6,25.155,GNB,@,ATL,L 7-25,,,,
49,1979,1979-10-14,7,25.162,GNB,,DET,W 24-16,,,,
50,1979,1979-10-21,8,25.169,GNB,@,TAM,L 3-21,,,,
51,1979,1979-10-28,9,25.176,GNB,@,MIA,L 7-27,,,,
52,1979,1979-11-04,10,25.183,GNB,,NYJ,L 22-27,,,,
53,1979,1979-11-11,11,25.190,GNB,,MIN,W 19-7,,,,
54,1979,1979-11-18,12,25.197,GNB,@,BUF,L 12-19,,,,
55,1979,1979-11-25,13,25.204,GNB,,PHI,L 10-21,,,,
56,1979,1979-12-02,14,25.211,GNB,@,WAS,L 21-38,,,,
57,1979,1979-12-09,15,25.218,GNB,,CHI,L 14-15,,,,
58,1979,1979-12-15,16,25.224,GNB,@,DET,W 18-13,,,,
59,1980,1980-11-09,10,26.188,GNB,,SFO,W 23-16,,,,
60,1980,1980-11-16,11,26.195,GNB,@,NYG,L 21-27,,,,
61,1980,1980-11-23,12,26.202,GNB,@,MIN,W 25-13,,,,
62,1980,1980-11-30,13,26.209,GNB,,TAM,L 17-20,,,,
63,1980,1980-12-07,14,26.216,GNB,@,CHI,L 7-61,,,,
64,1980,1980-12-14,15,26.223,GNB,,HOU,L 3-22,,,,
