ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-14,1,22.271,MIA,@,CLE,W 27-23,,,,,
2,1992,1992-09-20,2,22.277,MIA,,RAM,W 26-10,,,,,
3,1992,1992-09-27,3,22.284,MIA,@,SEA,W 19-17,,,,,
4,1992,1992-10-04,4,22.291,MIA,@,BUF,W 37-10,,,,,
5,1992,1992-10-11,5,22.298,MIA,,ATL,W 21-17,,,,,
6,1992,1992-10-18,6,22.305,MIA,,NWE,W 38-17,,,,,
7,1992,1992-10-25,7,22.312,MIA,,IND,L 20-31,,3.0,0,0,0
8,1992,1992-11-01,8,22.319,MIA,@,NYJ,L 14-26,,2.0,0,0,0
9,1992,1992-11-08,9,22.326,MIA,@,IND,W 28-0,,,,,
10,1992,1992-11-16,10,22.334,MIA,,BUF,L 20-26,,,,,
11,1992,1992-11-22,11,22.340,MIA,,HOU,W 19-16,,,,,
12,1992,1992-11-29,12,22.347,MIA,@,NOR,L 13-24,,,,,
13,1992,1992-12-06,13,22.354,MIA,@,SFO,L 3-27,,,,,
14,1992,1992-12-14,14,22.362,MIA,,RAI,W 20-7,,1.0,0,0,0
15,1992,1992-12-20,15,23.002,MIA,,NYJ,W 19-17,,,,,
16,1992,1992-12-27,16,23.009,MIA,@,NWE,W 16-13,,,,,
17,1993,1993-09-05,1,23.261,MIA,@,IND,W 24-20,,,,,
18,1993,1993-09-12,2,23.268,MIA,,NYJ,L 14-24,,,,,
19,1993,1993-09-26,3,23.282,MIA,@,BUF,W 22-13,,1.0,0,0,0
20,1993,1993-10-04,4,23.290,MIA,,WAS,W 17-10,,,,,
21,1993,1993-10-24,6,23.310,MIA,,IND,W 41-27,,,,,
22,1993,1993-10-31,7,23.317,MIA,,KAN,W 30-10,,1.0,0,0,0
23,1993,1993-11-07,8,23.324,MIA,@,NYJ,L 10-27,,,,,
24,1993,1993-11-14,9,23.331,MIA,@,PHI,W 19-14,,1.0,0,0,0
25,1993,1993-11-21,10,23.338,MIA,,NWE,W 17-13,,1.5,0,0,0
26,1993,1993-11-25,11,23.342,MIA,@,DAL,W 16-14,,,,,
27,1993,1993-12-05,12,23.352,MIA,,NYG,L 14-19,,1.0,0,0,0
28,1993,1993-12-13,13,23.360,MIA,,PIT,L 20-21,,,,,
29,1993,1993-12-19,14,24.001,MIA,,BUF,L 34-47,,,,,
30,1993,1993-12-27,15,24.009,MIA,@,SDG,L 20-45,,,,,
31,1993,1994-01-02,16,24.015,MIA,@,NWE,L 27-33,,,,,
32,1994,1994-09-04,1,24.260,MIA,,NWE,W 39-35,,1.0,0,0,0
33,1994,1994-09-11,2,24.267,MIA,@,GNB,W 24-14,,,,,
34,1994,1994-09-18,3,24.274,MIA,,NYJ,W 28-14,,,,,
35,1994,1994-09-25,4,24.281,MIA,@,MIN,L 35-38,,1.0,0,0,0
36,1994,1994-10-02,5,24.288,MIA,@,CIN,W 23-7,,1.0,0,0,0
37,1994,1994-10-09,6,24.295,MIA,@,BUF,L 11-21,,,,,
38,1994,1994-10-16,7,24.302,MIA,,RAI,W 20-17,,1.0,0,0,0
39,1994,1994-10-30,8,24.316,MIA,@,NWE,W 23-3,,,,,
40,1994,1994-11-06,9,24.323,MIA,,IND,W 22-21,,1.0,0,0,0
41,1994,1994-11-13,10,24.330,MIA,,CHI,L 14-17,,,,,
42,1994,1994-11-20,11,24.337,MIA,@,PIT,L 13-16,,,,,
