ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-11-11,10,22.352,MIN,,DET,W 34-24,,5,3,65,21.67,1,60.0%,13.00,1,3,3.00,0,0,0,,0,1,6,0.0,0,0
2,2012,2012-11-25,11,23.000,MIN,@,CHI,L 10-28,,10,7,49,7.00,0,70.0%,4.90,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2012,2012-12-02,12,23.007,MIN,@,GNB,L 14-23,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2012,2012-12-09,13,23.014,MIN,,CHI,W 21-14,*,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2012,2012-12-16,14,23.021,MIN,@,STL,W 36-22,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,0,0
6,2012,2012-12-23,15,23.028,MIN,@,HOU,W 23-6,,9,5,53,10.60,0,55.6%,5.89,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
7,2012,2012-12-30,16,23.035,MIN,,GNB,W 37-34,,5,3,90,30.00,1,60.0%,18.00,0,0,,0,0,0,,0,1,6,0.0,0,0
8,2013,2013-09-08,1,23.287,MIN,@,DET,L 24-34,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,1,0
9,2013,2013-09-15,2,23.294,MIN,@,CHI,L 30-31,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2013,2013-09-22,3,23.301,MIN,,CLE,L 27-31,,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0,0.0,0,0
