ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1985,1985-09-08,1,22.260,NYG,,PHI,W 21-0,15,47,3.13,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
2,1985,1985-09-15,2,22.267,NYG,@,GNB,L 20-23,9,33,3.67,0,4,45,11.25,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
3,1985,1985-09-22,3,22.274,NYG,,STL,W 27-17,8,20,2.50,0,3,36,12.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
4,1985,1985-09-29,4,22.281,NYG,@,PHI,W 16-10,8,14,1.75,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
5,1985,1985-10-06,5,22.288,NYG,,DAL,L 29-30,3,6,2.00,0,2,81,40.50,1,0,0,,0,0,0,,0,,,,0,0,,0,1,6
6,1985,1985-10-13,6,22.295,NYG,@,CIN,L 30-35,3,-4,-1.33,0,1,24,24.00,1,0,0,,0,0,0,,0,,,,0,0,,0,1,6
7,1985,1985-10-20,7,22.302,NYG,,WAS,W 17-3,11,43,3.91,1,1,6,6.00,0,0,0,,0,0,0,,0,,,,1,0,0.00,0,1,6
8,1985,1985-10-27,8,22.309,NYG,@,NOR,W 21-13,17,89,5.24,0,4,22,5.50,0,0,0,,0,0,0,,0,,,,1,23,23.00,0,0,0
9,1985,1985-11-03,9,22.316,NYG,,TAM,W 22-20,8,39,4.88,0,1,30,30.00,0,0,0,,0,0,0,,0,,,,4,77,19.25,0,0,0
10,1985,1985-11-10,10,22.323,NYG,,RAM,W 24-19,1,0,0.00,0,2,20,10.00,0,0,0,,0,0,0,,0,,,,4,71,17.75,0,0,0
11,1985,1985-11-18,11,22.331,NYG,@,WAS,L 21-23,0,0,,0,1,19,19.00,0,0,0,,0,0,0,,0,,,,1,5,5.00,0,0,0
12,1985,1985-11-24,12,22.337,NYG,@,STL,W 34-3,25,113,4.52,1,4,48,12.00,0,0,0,,0,0,0,,0,,,,2,36,18.00,0,1,6
