ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1991,1991-09-01,1,24.185,PHI,@,GNB,W 20-3
2,1991,1991-09-08,2,24.192,PHI,,PHO,L 10-26
3,1991,1991-09-15,3,24.199,PHI,@,DAL,W 24-0
4,1991,1991-09-22,4,24.206,PHI,,PIT,W 23-14
5,1991,1991-09-30,5,24.214,PHI,@,WAS,L 0-23
6,1991,1991-10-06,6,24.220,PHI,@,TAM,L 13-14
7,1991,1991-10-13,7,24.227,PHI,,NOR,L 6-13
8,1991,1991-10-27,8,24.241,PHI,,SFO,L 7-23
9,1991,1991-11-04,9,24.249,PHI,,NYG,W 30-7
10,1991,1991-11-10,10,24.255,PHI,@,CLE,W 32-30
11,1991,1991-11-17,11,24.262,PHI,,CIN,W 17-10
12,1991,1991-11-24,12,24.269,PHI,@,PHO,W 34-14
13,1991,1991-12-02,13,24.277,PHI,@,HOU,W 13-6
14,1991,1991-12-08,14,24.283,PHI,@,NYG,W 19-14
15,1991,1991-12-15,15,24.290,PHI,,DAL,L 13-25
16,1991,1991-12-22,16,24.297,PHI,,WAS,W 24-22
17,1992,1992-09-06,1,25.191,PHI,,NOR,W 15-13
18,1992,1992-09-13,2,25.198,PHI,@,PHO,W 31-14
19,1992,1992-09-20,3,25.205,PHI,,DEN,W 30-0
20,1992,1992-10-05,4,25.220,PHI,,DAL,W 31-7
21,1992,1992-10-11,5,25.226,PHI,@,KAN,L 17-24
22,1992,1992-10-18,6,25.233,PHI,@,WAS,L 12-16
23,1992,1992-11-01,8,25.247,PHI,@,DAL,L 10-20
24,1992,1992-11-08,9,25.254,PHI,,RAI,W 31-10
25,1992,1992-11-15,10,25.261,PHI,@,GNB,L 24-27
26,1992,1992-11-22,11,25.268,PHI,@,NYG,W 47-34
27,1992,1992-11-29,12,25.275,PHI,@,SFO,L 14-20
28,1992,1992-12-06,13,25.282,PHI,,MIN,W 28-17
29,1992,1992-12-13,14,25.289,PHI,@,SEA,W 20-17
30,1992,1992-12-20,15,25.296,PHI,,WAS,W 17-13
31,1992,1992-12-27,16,25.303,PHI,,NYG,W 20-10
32,1993,1993-09-05,1,26.189,PHI,,PHO,W 23-17
33,1993,1993-09-12,2,26.196,PHI,@,GNB,W 20-17
34,1993,1993-09-19,3,26.203,PHI,,WAS,W 34-31
35,1993,1993-10-03,4,26.217,PHI,@,NYJ,W 35-30
36,1993,1993-10-10,5,26.224,PHI,,CHI,L 6-17
37,1993,1993-10-17,6,26.231,PHI,@,NYG,L 10-21
38,1993,1993-10-31,7,26.245,PHI,,DAL,L 10-23
39,1993,1993-11-07,8,26.252,PHI,@,PHO,L 3-16
40,1993,1993-11-14,9,26.259,PHI,,MIA,L 14-19
41,1993,1993-11-21,10,26.266,PHI,,NYG,L 3-7
42,1993,1993-11-28,11,26.273,PHI,@,WAS,W 17-14
43,1993,1993-12-06,12,26.281,PHI,@,DAL,L 17-23
44,1993,1993-12-12,13,26.287,PHI,,BUF,L 7-10
45,1993,1993-12-19,14,26.294,PHI,@,IND,W 20-10
46,1993,1993-12-26,15,26.301,PHI,,NOR,W 37-26
47,1993,1994-01-03,16,26.309,PHI,@,SFO,W 37-34
48,1994,1994-09-04,1,27.188,PHI,@,NYG,L 23-28
49,1994,1994-09-12,2,27.196,PHI,,CHI,W 30-22
50,1994,1994-09-18,3,27.202,PHI,,GNB,W 13-7
51,1994,1994-10-02,4,27.216,PHI,@,SFO,W 40-8
52,1994,1994-10-09,5,27.223,PHI,,WAS,W 21-17
53,1994,1994-10-16,6,27.230,PHI,@,DAL,L 13-24
54,1994,1994-10-24,7,27.238,PHI,,HOU,W 21-6
55,1994,1994-10-30,8,27.244,PHI,@,WAS,W 31-29
56,1994,1994-11-06,9,27.251,PHI,,ARI,W 17-7
57,1994,1994-11-13,10,27.258,PHI,,CLE,L 7-26
58,1994,1994-11-20,11,27.265,PHI,@,ARI,L 6-12
59,1994,1994-11-27,12,27.272,PHI,@,ATL,L 21-28
60,1994,1994-12-04,13,27.279,PHI,,DAL,L 19-31
61,1994,1994-12-11,14,27.286,PHI,@,PIT,L 3-14
62,1994,1994-12-18,15,27.293,PHI,,NYG,L 13-16
63,1994,1994-12-24,16,27.299,PHI,@,CIN,L 30-33
64,1995,1995-09-10,2,28.194,PHI,@,ARI,W 31-19
65,1995,1995-09-17,3,28.201,PHI,,SDG,L 21-27
66,1995,1995-09-24,4,28.208,PHI,@,OAK,L 17-48
67,1995,1995-10-01,5,28.215,PHI,@,NOR,W 15-10
68,1995,1995-10-08,6,28.222,PHI,,WAS,W 37-34
69,1995,1995-10-15,7,28.229,PHI,@,NYG,W 17-14
70,1995,1995-10-29,8,28.243,PHI,,STL,W 20-9
71,1995,1995-11-06,9,28.251,PHI,@,DAL,L 12-34
72,1995,1995-11-12,10,28.257,PHI,,DEN,W 31-13
73,1995,1995-11-19,11,28.264,PHI,,NYG,W 28-19
74,1995,1995-11-26,12,28.271,PHI,@,WAS,W 14-7
75,1995,1995-12-03,13,28.278,PHI,@,SEA,L 14-26
76,1995,1995-12-10,14,28.285,PHI,,DAL,W 20-17
77,1995,1995-12-17,15,28.292,PHI,,ARI,W 21-20
78,1995,1995-12-24,16,28.299,PHI,@,CHI,L 14-20
79,1996,1996-09-01,1,29.186,ATL,@,CAR,L 6-29
80,1996,1996-09-08,2,29.193,ATL,,MIN,L 17-23
81,1996,1996-09-22,3,29.207,ATL,,PHI,L 18-33
82,1996,1996-09-29,4,29.214,ATL,@,SFO,L 17-39
