ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,23.087,IND,,BUF,W 31-14,,,,,,,,,
2,1999,1999-09-19,2,23.094,IND,@,NWE,L 28-31,,,,,,,,,
3,1999,1999-09-26,3,23.101,IND,@,SDG,W 27-19,,,,,,,,,
4,1999,1999-10-10,4,23.115,IND,,MIA,L 31-34,*,,,,,,,,
5,1999,1999-10-17,5,23.122,IND,@,NYJ,W 16-13,*,,,,,,,,
6,1999,1999-10-24,6,23.129,IND,,CIN,W 31-10,*,0,0,1.0,,,0,0,0
7,1999,1999-10-31,7,23.136,IND,,DAL,W 34-24,*,,,,,,,,
8,1999,1999-11-07,8,23.143,IND,,KAN,W 25-17,*,,,,,,,,
9,1999,1999-11-14,9,23.150,IND,@,NYG,W 27-19,*,,,,,,,,
10,1999,1999-11-21,10,23.157,IND,@,PHI,W 44-17,*,,,,,,,,
11,1999,1999-11-28,11,23.164,IND,,NYJ,W 13-6,*,0,0,1.0,,,0,0,0
12,1999,1999-12-05,12,23.171,IND,@,MIA,W 37-34,*,,,,,,,,
13,1999,1999-12-12,13,23.178,IND,,NWE,W 20-15,*,0,0,1.0,,,0,0,0
14,1999,1999-12-19,14,23.185,IND,,WAS,W 24-21,*,,,,,,,,
15,1999,1999-12-26,15,23.192,IND,@,CLE,W 29-28,*,,,,,,,,
16,1999,2000-01-02,16,23.199,IND,@,BUF,L 6-31,*,,,,,,,,
17,2000,2000-09-03,1,24.078,IND,@,KAN,W 27-14,,,,,,,,,
18,2000,2000-09-10,2,24.085,IND,,OAK,L 31-38,*,,,,,,,,
19,2000,2000-09-25,3,24.100,IND,,JAX,W 43-14,*,0,0,0.0,,,1,5,0
20,2000,2000-10-01,4,24.106,IND,@,BUF,W 18-16,*,,,,,,,,
21,2000,2000-10-08,5,24.113,IND,@,NWE,L 16-24,*,,,,,,,,
22,2000,2000-10-15,6,24.120,IND,@,SEA,W 37-24,*,,,,,,,,
23,2000,2000-10-22,7,24.127,IND,,NWE,W 30-23,,,,,,,,,
24,2000,2000-10-29,8,24.134,IND,,DET,W 30-18,*,,,,,,,,
25,2000,2000-11-05,9,24.141,IND,@,CHI,L 24-27,*,,,,,,,,
26,2000,2000-11-12,10,24.148,IND,,NYJ,W 23-15,*,,,,,,,,
27,2000,2000-11-19,11,24.155,IND,@,GNB,L 24-26,,,,,,,,,
28,2000,2000-11-26,12,24.162,IND,,MIA,L 14-17,,,,,,,,,
29,2000,2000-12-03,13,24.169,IND,@,NYJ,L 17-27,*,,,,,,,,
30,2000,2000-12-11,14,24.177,IND,,BUF,W 44-20,*,,,,,,,,
31,2000,2000-12-17,15,24.183,IND,@,MIA,W 20-13,*,,,,,,,,
32,2000,2000-12-24,16,24.190,IND,,MIN,W 31-10,*,0,0,0.0,,,1,3,0
33,2001,2001-09-09,1,25.084,IND,@,NYJ,W 45-24,*,,,,,,,,
34,2001,2001-09-23,2,25.098,IND,,BUF,W 42-26,*,0,0,0.5,,,0,0,0
35,2001,2001-09-30,3,25.105,IND,@,NWE,L 13-44,*,,,,,,,,
36,2001,2001-10-14,4,25.119,IND,,OAK,L 18-23,*,,,,,,,,
37,2001,2001-10-21,5,25.126,IND,,NWE,L 17-38,*,,,,,,,,
38,2001,2001-10-25,6,25.130,IND,@,KAN,W 35-28,*,0,0,0.0,,,1,13,0
39,2001,2001-11-04,7,25.140,IND,@,BUF,W 30-14,*,0,0,1.0,,,0,0,0
40,2001,2001-11-11,8,25.147,IND,,MIA,L 24-27,*,0,0,0.0,,,1,5,0
41,2001,2001-12-30,15,25.196,IND,@,STL,L 17-42,*,,,,,,,,
42,2002,2002-09-08,1,26.083,IND,@,JAX,W 28-25,*,,,,,,,,
43,2002,2002-09-15,2,26.090,IND,,MIA,L 13-21,*,,,,,,,,
44,2002,2002-09-22,3,26.097,IND,@,HOU,W 23-3,*,,,,,,,,
45,2002,2002-10-06,4,26.111,IND,,CIN,W 28-21,*,,,,,,,,
46,2002,2002-10-13,5,26.118,IND,,BAL,W 22-20,*,0,0,0.0,,,1,12,0
47,2002,2002-10-21,6,26.126,IND,@,PIT,L 10-28,*,0,0,0.0,,,1,31,0
48,2002,2002-10-27,7,26.132,IND,@,WAS,L 21-26,*,,,,,,,,
49,2002,2002-11-03,8,26.139,IND,,TEN,L 15-23,*,,,,,,,,
50,2002,2002-11-10,9,26.146,IND,@,PHI,W 35-13,*,,,,,,,,
51,2002,2002-11-17,10,26.153,IND,,DAL,W 20-3,*,,,,,,,,
52,2002,2002-11-24,11,26.160,IND,@,DEN,W 23-20,*,0,0,0.0,,,1,53,0
53,2002,2002-12-01,12,26.167,IND,,HOU,W 19-3,*,,,,,,,,
54,2002,2002-12-08,13,26.174,IND,@,TEN,L 17-27,*,,,,,,,,
55,2002,2002-12-15,14,26.181,IND,@,CLE,W 28-23,*,,,,,,,,
56,2002,2002-12-22,15,26.188,IND,,NYG,L 27-44,*,,,,,,,,
57,2002,2002-12-29,16,26.195,IND,,JAX,W 20-13,*,,,,,,,,
58,2003,2003-09-07,1,27.082,JAX,@,CAR,L 23-24,*,,,,,,,,
59,2003,2003-09-14,2,27.089,JAX,,BUF,L 17-38,*,,,,,,,,
60,2003,2003-09-21,3,27.096,JAX,@,IND,L 13-23,*,,,,,,,,
61,2003,2003-09-28,4,27.103,JAX,@,HOU,L 20-24,*,,,,,,,,
62,2003,2003-10-05,5,27.110,JAX,,SDG,W 27-21,*,,,,,,,,
63,2003,2003-10-12,6,27.117,JAX,,MIA,L 10-24,*,,,,,,,,
64,2003,2003-10-26,7,27.131,JAX,,TEN,L 17-30,*,,,,,,,,
65,2003,2003-11-02,8,27.138,JAX,@,BAL,L 17-24,*,0,0,0.0,,,1,0,0
66,2003,2003-11-09,9,27.145,JAX,,IND,W 28-23,*,,,,,,,,
67,2003,2003-11-16,10,27.152,JAX,@,TEN,L 3-10,*,,,,,,,,
68,2003,2003-11-23,11,27.159,JAX,@,NYJ,L 10-13,*,0,0,0.0,,,1,1,0
69,2003,2003-11-30,12,27.166,JAX,,TAM,W 17-10,*,0,0,0.0,,,1,7,0
70,2003,2003-12-07,13,27.173,JAX,,HOU,W 27-0,*,,,,,,,,
71,2003,2003-12-14,14,27.180,JAX,@,NWE,L 13-27,*,0,0,1.0,,,0,0,0
72,2003,2003-12-21,15,27.187,JAX,,NOR,W 20-19,*,,,,,,,,
73,2003,2003-12-28,16,27.194,JAX,@,ATL,L 14-21,*,,,,,,,,
74,2004,2004-09-12,1,28.087,JAX,@,BUF,W 13-10,*,,,,,,,,
75,2004,2004-09-19,2,28.094,JAX,,DEN,W 7-6,*,,,,,,,,
76,2004,2004-09-26,3,28.101,JAX,@,TEN,W 15-12,*,0,0,1.0,,,0,0,0
