ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
42,1962,1962-10-21,6,28.155,MIN,@,RAM,W 38-14,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1962,1962-10-28,7,28.162,MIN,,PHI,W 31-21,3,68,22.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1962,1962-11-04,8,28.169,MIN,@,PIT,L 31-39,2,28,14.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
45,1962,1962-11-11,9,28.176,MIN,@,CHI,L 30-31,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1962,1962-11-18,10,28.183,MIN,,DET,L 6-17,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
47,1962,1962-11-25,11,28.190,MIN,,RAM,T 24-24,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1962,1962-12-02,12,28.197,MIN,,SFO,L 12-35,4,75,18.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1963,1963-09-15,1,29.119,MIN,@,SFO,W 24-20,5,61,12.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1963,1963-09-22,2,29.126,MIN,,CHI,L 7-28,2,41,20.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
51,1963,1963-09-29,3,29.133,MIN,,SFO,W 45-14,1,8,8.00,0,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
52,1963,1963-10-06,4,29.140,MIN,,STL,L 14-56,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1963,1963-10-13,5,29.147,MIN,,GNB,L 28-37,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
54,1963,1963-10-20,6,29.154,MIN,@,RAM,L 24-27,3,83,27.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
55,1963,1963-10-27,7,29.161,MIN,@,DET,L 10-28,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
56,1963,1963-11-03,8,29.168,MIN,,RAM,W 21-13,6,62,10.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
57,1963,1963-11-10,9,29.175,MIN,@,GNB,L 7-28,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1963,1963-11-24,11,29.189,MIN,,DET,W 34-31,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1963,1963-12-08,13,29.203,MIN,@,BAL,L 10-41,4,53,13.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1963,1963-12-15,14,29.210,MIN,@,PHI,W 34-13,4,29,7.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1964,1964-09-13,1,30.117,MIN,,BAL,W 34-24,4,34,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1964,1964-09-20,2,30.124,MIN,,CHI,L 28-34,4,82,20.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
63,1964,1964-11-08,9,30.173,MIN,,SFO,W 24-7,6,90,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
64,1964,1964-11-15,10,30.180,MIN,@,BAL,L 14-17,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1964,1964-11-22,11,30.187,MIN,@,DET,T 23-23,2,45,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
66,1964,1964-11-29,12,30.194,MIN,,RAM,W 34-13,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1964,1964-12-06,13,30.201,MIN,@,NYG,W 30-21,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
