ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-12-05,13,27.044,PHI,@,ARI,L 17-21,,
2,1999,1999-12-12,14,27.051,PHI,@,DAL,L 10-20,,
3,1999,1999-12-19,15,27.058,PHI,,NWE,W 24-9,,1.0
4,1999,2000-01-02,16,27.072,PHI,,STL,W 38-31,,2.0
5,2000,2000-09-03,1,27.317,PHI,@,DAL,W 41-14,,
6,2000,2000-09-10,2,27.324,PHI,,NYG,L 18-33,,
7,2000,2000-09-17,3,27.331,PHI,@,GNB,L 3-6,,
8,2000,2000-10-15,6,27.359,KAN,,OAK,L 17-20,,
9,2000,2000-10-22,7,28.000,KAN,,STL,W 54-34,,
10,2000,2000-10-29,8,28.007,KAN,@,SEA,W 24-19,,
11,2000,2000-11-05,9,28.014,KAN,@,OAK,L 31-49,,
12,2000,2000-11-12,10,28.021,KAN,@,SFO,L 7-21,,
13,2000,2000-11-19,11,28.028,KAN,,BUF,L 17-21,,1.0
14,2000,2000-12-04,13,28.043,KAN,@,NWE,L 24-30,,
15,2000,2000-12-10,14,28.049,KAN,,CAR,W 15-14,,
16,2000,2000-12-17,15,28.056,KAN,,DEN,W 20-7,,
17,2000,2000-12-24,16,28.063,KAN,@,ATL,L 13-29,,0.5
18,2001,2001-09-30,3,28.343,WAS,,KAN,L 13-45,,
19,2001,2001-10-07,4,28.350,WAS,@,NYG,L 9-23,,
20,2001,2001-10-15,5,28.358,WAS,@,DAL,L 7-9,,
21,2001,2001-10-21,6,28.364,WAS,,CAR,W 17-14,,
22,2001,2001-11-04,8,29.013,KAN,@,SDG,W 25-20,,
23,2001,2001-11-11,9,29.020,KAN,@,NYJ,L 7-27,,
24,2001,2001-11-25,10,29.034,KAN,,SEA,W 19-7,,
25,2001,2001-11-29,11,29.038,KAN,,PHI,L 10-23,,
26,2001,2001-12-16,13,29.055,KAN,,DEN,W 26-23,,
27,2001,2001-12-30,15,29.069,KAN,@,JAX,W 30-26,,
28,2001,2002-01-06,16,29.076,KAN,@,SEA,L 18-21,,
