ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1978,1978-09-24,4,22.287,CIN,,NOR,L 18-20,,,
2,1978,1978-10-01,5,22.294,CIN,@,SFO,L 12-28,,,
3,1978,1978-10-09,6,22.302,CIN,@,MIA,L 0-21,,,
4,1978,1978-10-15,7,22.308,CIN,,NWE,L 3-10,,,
5,1978,1978-10-22,8,22.315,CIN,@,BUF,L 0-5,,,
6,1978,1978-10-29,9,22.322,CIN,,HOU,W 28-13,,,
7,1978,1978-11-05,10,22.329,CIN,@,SDG,L 13-22,,,
8,1978,1978-11-13,11,22.337,CIN,,OAK,L 21-34,,,
9,1978,1978-11-19,12,22.343,CIN,@,PIT,L 6-7,,,
10,1978,1978-11-26,13,22.350,CIN,@,HOU,L 10-17,,,
11,1978,1978-12-03,14,22.357,CIN,,ATL,W 37-7,,,
12,1978,1978-12-11,15,23.000,CIN,@,RAM,W 20-19,,,
13,1978,1978-12-17,16,23.006,CIN,,CLE,W 48-16,1,48,0
14,1979,1979-09-02,1,23.265,SFO,@,MIN,L 22-28,,,
15,1979,1979-09-09,2,23.272,SFO,,DAL,L 13-21,,,
16,1979,1979-09-16,3,23.279,SFO,@,RAM,L 24-27,,,
17,1979,1979-09-23,4,23.286,SFO,,NOR,L 21-30,,,
18,1979,1979-10-28,9,23.321,SFO,,CHI,L 27-28,,,
19,1979,1979-11-04,10,23.328,SFO,@,OAK,L 10-23,,,
20,1979,1979-11-11,11,23.335,SFO,@,NOR,L 20-31,,,
21,1979,1979-11-18,12,23.342,SFO,,DEN,L 28-38,,,
