ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
15,1988,1988-12-18,16,22.216,BUF,@,IND,L 14-17,,9,27,3.00,0,,1,17,17.00,0,,,0,0,,0,0,0,,,,,,0,0
16,1989,1989-09-10,1,23.117,BUF,@,MIA,W 27-24,,13,94,7.23,0,,8,65,8.13,0,,,0,0,,0,0,0,,,,,,0,0
17,1989,1989-09-18,2,23.125,BUF,,DEN,L 14-28,,11,38,3.45,0,,3,30,10.00,0,,,0,0,,0,0,0,,,,,,0,0
18,1989,1989-09-24,3,23.131,BUF,@,HOU,W 47-41,,12,58,4.83,0,,3,37,12.33,2,,,0,0,,0,0,0,,,,,,2,12
19,1989,1989-10-01,4,23.138,BUF,,NWE,W 31-10,,21,105,5.00,1,,4,99,24.75,1,,,0,0,,0,0,0,,,,,,2,12
20,1989,1989-10-08,5,23.145,BUF,@,IND,L 14-37,,12,53,4.42,0,,6,81,13.50,0,,,0,0,,0,0,0,,,,,,0,0
21,1989,1989-10-16,6,23.153,BUF,,RAM,W 23-20,,24,105,4.38,0,,9,67,7.44,1,,,0,0,,0,0,0,,,,,,1,6
22,1989,1989-10-22,7,23.159,BUF,,NYJ,W 34-3,,20,49,2.45,1,,0,0,,0,,,0,0,,0,0,0,,,,,,1,6
23,1989,1989-10-29,8,23.166,BUF,,MIA,W 31-17,,27,148,5.48,1,,2,21,10.50,0,,,0,0,,0,0,0,,,,,,1,6
24,1989,1989-11-05,9,23.173,BUF,@,ATL,L 28-30,,21,95,4.52,1,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,1,6
25,1989,1989-11-12,10,23.180,BUF,,IND,W 30-7,,29,127,4.38,0,,2,21,10.50,1,,,0,0,,0,0,0,,,,,,1,6
26,1989,1989-11-19,11,23.187,BUF,@,NWE,L 24-33,,22,73,3.32,1,,6,98,16.33,1,,,0,0,,0,0,0,,,,,,2,12
27,1989,1989-11-26,12,23.194,BUF,,CIN,W 24-7,,26,100,3.85,0,,3,30,10.00,0,,,0,0,,0,0,0,,,,,,0,0
28,1989,1989-12-04,13,23.202,BUF,@,SEA,L 16-17,,21,79,3.76,0,,1,-2,-2.00,0,,,0,0,,0,0,0,,,,,,0,0
29,1989,1989-12-10,14,23.208,BUF,,NOR,L 19-22,,16,40,2.50,0,,4,51,12.75,0,,,0,0,,0,0,0,,,,,,0,0
30,1989,1989-12-17,15,23.215,BUF,@,SFO,L 10-21,,6,7,1.17,0,,8,62,7.75,0,,,0,0,,0,0,0,,,,,,0,0
31,1989,1989-12-23,16,23.221,BUF,@,NYJ,W 37-0,,17,73,4.29,1,,0,0,,0,,,0,0,,0,0,0,,,,,,1,6
32,1990,1990-09-09,1,24.116,BUF,,IND,W 26-10,,20,84,4.20,1,,9,61,6.78,0,,,0,0,,0,0,0,,,,,,1,6
33,1990,1990-09-16,2,24.123,BUF,@,MIA,L 7-30,,8,23,2.88,0,,4,37,9.25,0,,,0,0,,0,0,0,,,,,,0,0
34,1990,1990-09-24,3,24.131,BUF,@,NYJ,W 30-7,,18,214,11.89,0,,3,5,1.67,0,,,0,0,,0,0,0,,,,,,0,0
35,1990,1990-09-30,4,24.137,BUF,,DEN,W 29-28,,13,36,2.77,0,,4,25,6.25,0,,,0,0,,0,0,0,,,,,,0,0
36,1990,1990-10-07,5,24.144,BUF,,RAI,W 38-24,,15,67,4.47,0,,4,47,11.75,0,,,0,0,,0,0,0,,,,,,0,0
37,1990,1990-10-21,6,24.158,BUF,,NYJ,W 30-27,,2,5,2.50,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0
38,1990,1990-10-28,7,24.165,BUF,@,NWE,W 27-10,,22,136,6.18,1,,1,9,9.00,0,,,0,0,,0,0,0,,,,,,1,6
39,1990,1990-11-04,8,24.172,BUF,@,CLE,W 42-0,,17,58,3.41,2,,5,65,13.00,1,,,0,0,,0,0,0,,,,,,3,18
40,1990,1990-11-11,9,24.179,BUF,,PHO,W 45-14,,26,112,4.31,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0
41,1990,1990-11-18,10,24.186,BUF,,NWE,W 14-0,,22,165,7.50,2,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,2,12
42,1990,1990-11-26,11,24.194,BUF,@,HOU,L 24-27,,15,54,3.60,1,,4,32,8.00,0,,,0,0,,0,0,0,,,,,,1,6
43,1990,1990-12-02,12,24.200,BUF,,PHI,W 30-23,,21,53,2.52,0,,2,39,19.50,1,,,0,0,,0,0,0,,,,,,1,6
44,1990,1990-12-09,13,24.207,BUF,@,IND,W 31-7,,16,76,4.75,2,,4,91,22.75,0,,,0,0,,0,0,0,,,,,,2,12
45,1990,1990-12-15,14,24.213,BUF,@,NYG,W 17-13,,21,60,2.86,1,,4,65,16.25,0,,,0,0,,0,0,0,,,,,,1,6
46,1990,1990-12-23,15,24.221,BUF,,MIA,W 24-14,,30,154,5.13,1,,2,29,14.50,0,,,0,0,,0,0,0,,,,,,1,6
47,1990,1990-12-30,16,24.228,BUF,@,WAS,L 14-29,,5,0,0.00,0,,2,22,11.00,0,,,0,0,,0,0,0,,,,,,0,0
48,1991,1991-09-01,1,25.108,BUF,,MIA,W 35-31,,25,165,6.60,1,,8,103,12.88,1,,,0,0,,0,0,0,,,,,,2,12
49,1991,1991-09-08,2,25.115,BUF,,PIT,W 52-34,,15,107,7.13,0,,4,35,8.75,0,,,0,0,,0,0,0,,,,,,0,0
50,1991,1991-09-15,3,25.122,BUF,@,NYJ,W 23-20,,11,62,5.64,0,,13,112,8.62,1,,,0,0,,0,0,0,,,,,,1,6
51,1991,1991-09-22,4,25.129,BUF,@,TAM,W 17-10,,17,54,3.18,0,,2,19,9.50,0,,,0,0,,0,0,0,,,,,,0,0
52,1991,1991-09-29,5,25.136,BUF,,CHI,W 35-20,,25,117,4.68,1,,3,40,13.33,0,,,0,0,,0,0,0,,,,,,1,6
53,1991,1991-10-07,6,25.144,BUF,@,KAN,L 6-33,,13,51,3.92,0,,4,24,6.00,0,,,0,0,,0,0,0,,,,,,0,0
54,1991,1991-10-13,7,25.150,BUF,,IND,W 42-6,,20,117,5.85,2,,1,26,26.00,0,,,0,0,,0,0,0,,,,,,2,12
55,1991,1991-10-21,8,25.158,BUF,,CIN,W 35-16,,14,63,4.50,0,,3,24,8.00,1,,,0,0,,0,0,0,,,,,,1,6
56,1991,1991-11-03,9,25.171,BUF,,NWE,W 22-17,,32,126,3.94,1,,1,32,32.00,0,,,0,0,,0,0,0,,,,,,1,6
57,1991,1991-11-10,10,25.178,BUF,@,GNB,W 34-24,,24,106,4.42,1,,3,40,13.33,0,,,0,0,,0,0,0,,,,,,1,6
58,1991,1991-11-18,11,25.186,BUF,@,MIA,W 41-27,,23,135,5.87,1,,3,40,13.33,1,,,0,0,,0,0,0,,,,,,2,12
59,1991,1991-11-24,12,25.192,BUF,@,NWE,L 13-16,,25,89,3.56,0,,6,27,4.50,1,,,0,0,,0,0,0,,,,,,1,6
60,1991,1991-12-01,13,25.199,BUF,,NYJ,W 24-13,,23,124,5.39,0,,4,33,8.25,0,,,0,0,,0,0,0,,,,,,0,0
61,1991,1991-12-08,14,25.206,BUF,@,RAI,W 30-27,,15,57,3.80,0,,7,76,10.86,0,,,0,0,,0,0,0,,,,,,0,0
62,1991,1991-12-15,15,25.213,BUF,@,IND,W 35-7,,6,34,5.67,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0
63,1992,1992-09-06,1,26.113,BUF,,RAM,W 40-7,,22,103,4.68,3,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,,,,,4,24
64,1992,1992-09-13,2,26.120,BUF,@,SFO,W 34-31,,19,85,4.47,1,5,4,94,23.50,1,80.0%,18.80,0,0,,0,0,0,,,,,,2,12
65,1992,1992-09-20,3,26.127,BUF,,IND,W 38-0,,14,42,3.00,0,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0,,,,,,0,0
66,1992,1992-09-27,4,26.134,BUF,@,NWE,W 41-7,,18,120,6.67,1,4,2,27,13.50,0,50.0%,6.75,0,0,,0,0,0,,,,,,1,6
67,1992,1992-10-04,5,26.141,BUF,,MIA,L 10-37,,11,33,3.00,0,12,9,83,9.22,0,75.0%,6.92,0,0,,0,0,0,,,,,,0,0
68,1992,1992-10-11,6,26.148,BUF,@,RAI,L 3-20,,16,52,3.25,0,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,,,,,0,0
69,1992,1992-10-26,7,26.163,BUF,@,NYJ,W 24-20,,21,142,6.76,0,4,3,22,7.33,1,75.0%,5.50,0,0,,0,0,0,,,,,,1,6
70,1992,1992-11-01,8,26.169,BUF,,NWE,W 16-7,,12,29,2.42,0,5,5,45,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0
71,1992,1992-11-08,9,26.176,BUF,,PIT,W 28-20,,37,155,4.19,1,4,4,30,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,1,6
72,1992,1992-11-16,10,26.184,BUF,@,MIA,W 26-20,,22,73,3.32,0,10,6,66,11.00,0,60.0%,6.60,0,0,,0,0,0,,,,,,0,0
73,1992,1992-11-22,11,26.190,BUF,,ATL,W 41-14,,13,103,7.92,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
74,1992,1992-11-29,12,26.197,BUF,@,IND,L 13-16,,21,102,4.86,0,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,,,,,0,0
75,1992,1992-12-06,13,26.204,BUF,,NYJ,L 17-24,,18,116,6.44,0,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,,,,,0,0
76,1992,1992-12-12,14,26.210,BUF,,DEN,W 27-17,,26,120,4.62,1,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,,,,,1,6
77,1992,1992-12-20,15,26.218,BUF,@,NOR,W 20-16,,24,115,4.79,2,7,6,62,10.33,0,85.7%,8.86,0,0,,0,0,0,,,,,,2,12
78,1992,1992-12-27,16,26.225,BUF,@,HOU,L 3-27,,18,97,5.39,0,7,3,8,2.67,0,42.9%,1.14,0,0,,0,0,0,,,,,,0,0
79,1993,1993-09-05,1,27.112,BUF,,NWE,W 38-14,,24,114,4.75,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,,,,0,0
80,1993,1993-09-12,2,27.119,BUF,@,DAL,W 13-10,,25,75,3.00,0,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,,0,,,,0,0
81,1993,1993-09-26,3,27.133,BUF,,MIA,L 13-22,,12,46,3.83,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,,,,0,0
82,1993,1993-10-03,4,27.140,BUF,,NYG,W 17-14,,26,122,4.69,0,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0,,0,,,,0,0
83,1993,1993-10-11,5,27.148,BUF,,HOU,W 35-7,,24,92,3.83,1,1,1,35,35.00,0,100.0%,35.00,0,0,,0,0,0,,0,,,,1,6
84,1993,1993-10-24,6,27.161,BUF,@,NYJ,W 19-10,,27,117,4.33,0,8,7,67,9.57,0,87.5%,8.38,0,0,,0,0,0,,0,,,,0,0
85,1993,1993-11-01,7,27.169,BUF,,WAS,W 24-10,,28,129,4.61,1,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,,,,1,6
86,1993,1993-11-07,8,27.175,BUF,@,NWE,W 13-10,,30,111,3.70,0,9,5,31,6.20,0,55.6%,3.44,0,0,,0,0,0,,0,,,,0,0
87,1993,1993-11-15,9,27.183,BUF,@,PIT,L 0-23,,13,40,3.08,0,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,,,,0,0
88,1993,1993-11-21,10,27.189,BUF,,IND,W 23-9,,27,116,4.30,0,4,3,48,16.00,0,75.0%,12.00,0,0,,0,0,0,,0,,,,0,0
89,1993,1993-11-28,11,27.196,BUF,@,KAN,L 7-23,,15,25,1.67,0,7,6,44,7.33,0,85.7%,6.29,0,0,,0,0,0,,0,,,,0,0
90,1993,1993-12-05,12,27.203,BUF,,RAI,L 24-25,,19,74,3.89,2,5,3,11,3.67,0,60.0%,2.20,0,0,,0,0,0,,0,,,,2,12
91,1993,1993-12-12,13,27.210,BUF,@,PHI,W 10-7,,10,31,3.10,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,,,0,0
92,1993,1993-12-19,14,27.217,BUF,@,MIA,W 47-34,,26,52,2.00,0,7,4,34,8.50,0,57.1%,4.86,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
93,1993,1993-12-26,15,27.224,BUF,,NYJ,W 16-14,,23,61,2.65,1,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,,,,1,6
94,1993,1994-01-02,16,27.231,BUF,@,IND,W 30-10,,26,110,4.23,1,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,,,,1,6
95,1994,1994-09-04,1,28.111,BUF,,NYJ,L 3-23,,7,5,0.71,0,9,6,30,5.00,0,66.7%,3.33,0,0,,0,0,0,,,,,,0,0
96,1994,1994-09-11,2,28.118,BUF,@,NWE,W 38-35,,26,106,4.08,0,7,4,22,5.50,1,57.1%,3.14,0,0,,0,0,0,,,,,,1,6
97,1994,1994-09-18,3,28.125,BUF,@,HOU,W 15-7,,28,112,4.00,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,,,,,0,0
98,1994,1994-09-26,4,28.133,BUF,,DEN,W 27-20,,17,103,6.06,2,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,2,12
99,1994,1994-10-09,6,28.146,BUF,,MIA,W 21-11,,31,125,4.03,2,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,2,12
100,1994,1994-10-16,7,28.153,BUF,,IND,L 17-27,,14,51,3.64,0,7,6,60,10.00,1,85.7%,8.57,0,0,,0,0,0,,,,,,1,6
101,1994,1994-10-30,8,28.167,BUF,,KAN,W 44-10,,21,77,3.67,1,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,,,,,1,6
102,1994,1994-11-06,9,28.174,BUF,@,NYJ,L 17-22,,18,59,3.28,1,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,,,,,1,6
103,1994,1994-11-14,10,28.182,BUF,@,PIT,L 10-23,,21,91,4.33,0,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0
104,1994,1994-11-20,11,28.188,BUF,,GNB,W 29-20,,31,80,2.58,1,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0,,,,,,1,6
105,1994,1994-11-24,12,28.192,BUF,@,DET,L 21-35,,17,58,3.41,0,9,8,58,7.25,0,88.9%,6.44,0,0,,0,0,0,,,,,,0,0
106,1994,1994-12-04,13,28.202,BUF,@,MIA,W 42-31,,16,63,3.94,0,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0,,,,,,0,0
107,1994,1994-12-11,14,28.209,BUF,,MIN,L 17-21,,16,50,3.13,0,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,,,,,0,0
108,1994,1994-12-18,15,28.216,BUF,,NWE,L 17-41,,12,77,6.42,0,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,,,,,,0,0
109,1994,1994-12-24,16,28.222,BUF,@,IND,L 9-10,,12,36,3.00,0,7,3,1,0.33,0,42.9%,0.14,0,0,,0,0,0,,,,,,0,0
110,1995,1995-09-03,1,29.110,BUF,@,DEN,L 7-22,,17,46,2.71,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,,,,,0,0
111,1995,1995-09-10,2,29.117,BUF,,CAR,W 31-9,,22,91,4.14,1,4,2,64,32.00,0,50.0%,16.00,0,0,,0,0,0,,,,,,1,6
112,1995,1995-09-17,3,29.124,BUF,,IND,W 20-14,,19,25,1.32,1,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,,,,,1,6
113,1995,1995-10-02,4,29.139,BUF,@,CLE,W 22-19,,23,86,3.74,0,5,5,40,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0
114,1995,1995-10-08,5,29.145,BUF,,NYJ,W 29-10,,27,133,4.93,1,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,,,,,,1,6
115,1995,1995-10-15,6,29.152,BUF,,SEA,W 27-21,,24,51,2.13,0,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0
116,1995,1995-10-23,7,29.160,BUF,@,NWE,L 14-27,,4,42,10.50,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,,,,,0,0
117,1995,1995-11-12,10,29.180,BUF,,ATL,W 23-17,,17,66,3.88,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
118,1995,1995-11-19,11,29.187,BUF,@,NYJ,W 28-26,,18,43,2.39,1,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,,,,,,1,6
119,1995,1995-11-26,12,29.194,BUF,,NWE,L 25-35,,24,85,3.54,1,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
120,1995,1995-12-03,13,29.201,BUF,@,SFO,L 17-27,,10,40,4.00,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,,,,,0,0
121,1995,1995-12-10,14,29.208,BUF,@,STL,W 45-27,,24,129,5.38,0,3,3,16,5.33,1,100.0%,5.33,0,0,,0,0,0,,,,,,1,6
122,1995,1995-12-17,15,29.215,BUF,,MIA,W 23-20,,35,148,4.23,1,1,1,11,11.00,1,100.0%,11.00,0,0,,0,0,0,,,,,,2,12
123,1995,1995-12-24,16,29.222,BUF,,HOU,L 17-28,,3,20,6.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
124,1996,1996-09-01,1,30.108,BUF,@,NYG,W 23-20,,32,97,3.03,1,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,,,,,1,6
125,1996,1996-09-08,2,30.115,BUF,,NWE,W 17-10,,15,22,1.47,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,1,6
126,1996,1996-09-16,3,30.123,BUF,@,PIT,L 6-24,,16,68,4.25,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,,,,,0,0
127,1996,1996-09-22,4,30.129,BUF,,DAL,W 10-7,,22,51,2.32,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
128,1996,1996-10-06,5,30.143,BUF,,IND,W 16-13,,18,69,3.83,0,9,8,111,13.88,0,88.9%,12.33,0,0,,0,0,0,,,,,,0,0
129,1996,1996-10-13,6,30.150,BUF,,MIA,L 7-21,,16,85,5.31,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,1,6
130,1996,1996-10-20,7,30.157,BUF,@,NYJ,W 25-22,,24,97,4.04,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,,,,,0,0
131,1996,1996-10-27,8,30.164,BUF,@,NWE,L 25-28,,26,119,4.58,1,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
132,1996,1996-11-03,9,30.171,BUF,,WAS,W 38-13,,23,107,4.65,1,3,3,1,0.33,0,100.0%,0.33,0,0,,0,0,0,,,,,,1,6
133,1996,1996-11-10,10,30.178,BUF,@,PHI,W 24-17,,22,90,4.09,1,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
134,1996,1996-11-17,11,30.185,BUF,,CIN,W 31-17,,19,78,4.11,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,6
135,1996,1996-11-24,12,30.192,BUF,,NYJ,W 35-10,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
136,1996,1996-12-08,14,30.206,BUF,@,SEA,L 18-26,,17,65,3.82,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,,,,,0,0
137,1996,1996-12-16,15,30.214,BUF,@,MIA,L 14-16,,11,34,3.09,0,5,5,47,9.40,0,100.0%,9.40,0,0,,0,0,0,,,,,,0,0
138,1996,1996-12-22,16,30.220,BUF,,KAN,W 20-9,,17,43,2.53,0,3,1,27,27.00,0,33.3%,9.00,0,0,,0,0,0,,,,,,0,0
139,1997,1997-08-31,1,31.107,BUF,,MIN,L 13-34,,14,63,4.50,0,6,6,40,6.67,0,100.0%,6.67,0,0,,0,0,0,,,,,,0,0
140,1997,1997-09-07,2,31.114,BUF,@,NYJ,W 28-22,,12,18,1.50,1,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,6
141,1997,1997-09-14,3,31.121,BUF,@,KAN,L 16-22,,10,17,1.70,0,4,4,23,5.75,0,100.0%,5.75,0,0,,0,0,0,,,,,,0,0
142,1997,1997-09-21,4,31.128,BUF,,IND,W 37-35,,7,22,3.14,0,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0,,,,,,0,0
143,1997,1997-10-05,5,31.142,BUF,,DET,W 22-13,,13,73,5.62,0,6,5,21,4.20,0,83.3%,3.50,0,0,,0,0,0,,,,,,0,0
144,1997,1997-10-12,6,31.149,BUF,@,NWE,L 6-33,,6,24,4.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0
145,1997,1997-10-20,7,31.157,BUF,@,IND,W 9-6,,10,42,4.20,0,2,2,-2,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,,,,,0,0
146,1997,1997-10-26,8,31.163,BUF,,DEN,L 20-23,,9,47,5.22,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0
147,1997,1997-11-02,9,31.170,BUF,,MIA,W 9-6,,11,68,6.18,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
148,1997,1997-11-09,10,31.177,BUF,,NWE,L 10-31,,8,41,5.13,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
149,1997,1997-11-17,11,31.185,BUF,@,MIA,L 13-30,,11,43,3.91,0,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,,,,,,0,0
150,1997,1997-11-23,12,31.191,BUF,@,TEN,L 14-31,,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
151,1997,1997-11-30,13,31.198,BUF,,NYJ,W 20-10,,18,104,5.78,0,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,,,,,,0,0
152,1997,1997-12-07,14,31.205,BUF,@,CHI,L 3-20,,7,22,3.14,0,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0
153,1997,1997-12-14,15,31.212,BUF,,JAX,L 14-20,,8,30,3.75,0,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,,,,,0,0
154,1997,1997-12-20,16,31.218,BUF,@,GNB,L 21-31,,7,28,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0
155,1998,1998-09-13,2,32.120,BUF,@,MIA,L 7-13,,9,34,3.78,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0
156,1998,1998-09-20,3,32.127,BUF,,STL,L 33-34,,7,32,4.57,1,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,,0,0,,,1,6
157,1998,1998-10-04,4,32.141,BUF,,SFO,W 26-21,,8,42,5.25,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,,,0,0
158,1998,1998-10-11,5,32.148,BUF,@,IND,W 31-24,,6,23,3.83,0,5,5,32,6.40,0,100.0%,6.40,0,0,,0,0,0,,0,0,,,0,0
159,1998,1998-10-18,6,32.155,BUF,,JAX,W 17-16,,7,30,4.29,0,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,,0,0,,,0,0
160,1998,1998-10-25,7,32.162,BUF,@,CAR,W 30-14,,7,19,2.71,1,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,,,1,6
161,1998,1998-11-01,8,32.169,BUF,,MIA,W 30-24,,6,23,3.83,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,,,0,0
162,1998,1998-11-08,9,32.176,BUF,@,NYJ,L 12-34,,6,9,1.50,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,0,,,0,0
163,1998,1998-11-15,10,32.183,BUF,,NWE,W 13-10,,11,76,6.91,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0
164,1998,1998-11-22,11,32.190,BUF,,IND,W 34-11,,5,26,5.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0
165,1998,1998-11-29,12,32.197,BUF,@,NWE,L 21-25,,3,5,1.67,0,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,,,0,0
