ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1998,1998-10-18,6,26.293,MIN,,WAS,W 41-7,,2,4,50.00,29,0,0,74.0,0,0,7.25,7.25,0,0,,0,0,0
2,1998,1998-10-25,7,26.300,MIN,@,DET,W 34-13,,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0,0,0
3,1998,1998-11-15,10,26.321,MIN,,CIN,W 24-3,,1,2,50.00,12,0,1,29.2,0,0,6.00,-16.50,1,-2,-2.00,0,0,0
4,1998,1998-12-06,13,26.342,MIN,,CHI,W 48-22,,0,0,,0,0,0,,0,0,,,2,-2,-1.00,0,0,0
5,1998,1998-12-13,14,26.349,MIN,@,BAL,W 38-28,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
6,1999,1999-09-12,1,27.257,JAX,,SFO,W 41-3,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,-2,-1.00,0,0,0
7,1999,1999-10-17,6,27.292,JAX,,CLE,W 24-7,,12,14,85.71,113,1,0,124.1,0,0,8.07,9.50,3,27,9.00,0,0,0
8,1999,1999-10-31,7,27.306,JAX,@,CIN,W 41-10,,6,9,66.67,69,0,0,89.6,1,10,7.67,7.67,1,0,0.00,0,0,0
9,1999,1999-11-07,8,27.313,JAX,@,ATL,W 30-7,,5,7,71.43,35,0,0,82.4,1,7,5.00,5.00,2,-2,-1.00,0,0,0
10,1999,1999-11-21,10,27.327,JAX,,NOR,W 41-23,,2,2,100.00,21,0,0,110.4,0,0,10.50,10.50,2,-2,-1.00,0,0,0
11,1999,1999-12-26,15,27.362,JAX,@,TEN,L 14-41,,8,22,36.36,101,0,2,13.6,3,18,4.59,0.50,1,7,7.00,0,0,0
12,1999,2000-01-02,16,28.004,JAX,,CIN,W 24-7,*,28,39,71.79,317,1,0,104.3,2,12,8.13,8.64,2,-2,-1.00,0,0,0
13,2000,2000-09-03,1,28.249,MIA,,SEA,W 23-0,*,15,24,62.50,134,1,0,91.3,2,7,5.58,6.42,3,9,3.00,0,0,0
14,2000,2000-09-10,2,28.256,MIA,@,MIN,L 7-13,*,12,31,38.71,175,1,1,55.2,3,15,5.65,4.84,4,22,5.50,0,0,0
15,2000,2000-09-17,3,28.263,MIA,,BAL,W 19-6,*,11,16,68.75,160,1,1,95.8,1,8,10.00,8.44,4,8,2.00,0,0,0
16,2000,2000-09-24,4,28.270,MIA,,NWE,W 10-3,*,12,24,50.00,153,1,2,49.5,1,10,6.38,3.46,8,21,2.63,0,0,0
17,2000,2000-10-01,5,28.277,MIA,@,CIN,W 31-16,*,14,21,66.67,155,2,1,100.3,2,12,7.38,7.14,4,45,11.25,0,0,0
18,2000,2000-10-08,6,28.284,MIA,,BUF,W 22-13,*,14,24,58.33,142,1,1,71.9,1,8,5.92,4.88,5,29,5.80,0,0,0
19,2000,2000-10-23,7,28.299,MIA,@,NYJ,L 37-40,*,16,35,45.71,250,2,3,53.3,1,13,7.14,4.43,4,24,6.00,0,0,0
20,2000,2000-10-29,8,28.305,MIA,,GNB,W 28-20,*,16,25,64.00,158,1,0,95.1,1,2,6.32,7.12,5,6,1.20,1,1,6
21,2000,2000-11-05,9,28.312,MIA,@,DET,W 23-8,*,13,18,72.22,112,0,0,88.2,1,8,6.22,6.22,8,42,5.25,0,0,0
22,2000,2000-11-12,10,28.319,MIA,@,SDG,W 17-7,*,13,20,65.00,160,0,0,89.6,0,0,8.00,8.00,3,8,2.67,0,0,0
23,2000,2000-11-19,11,28.326,MIA,,NYJ,L 3-20,*,0,0,,0,0,,,0,1,,,0,0,,0,0,
24,2000,2000-12-03,13,28.340,MIA,@,BUF,W 33-6,*,13,21,61.90,214,3,0,135.7,2,14,10.19,13.05,1,0,0.00,0,0,0
25,2000,2000-12-10,14,28.347,MIA,,TAM,L 13-16,*,13,28,46.43,175,0,4,27.2,1,5,6.25,-0.18,2,2,1.00,0,0,0
26,2000,2000-12-17,15,28.354,MIA,,IND,L 13-20,*,12,25,48.00,150,0,1,50.4,4,18,6.00,4.20,1,29,29.00,0,0,0
27,2000,2000-12-24,16,28.361,MIA,@,NWE,W 27-24,*,30,45,66.67,264,1,0,89.5,2,8,5.87,6.31,2,22,11.00,0,0,0
28,2001,2001-09-09,1,29.254,MIA,@,TEN,W 31-23,*,12,20,60.00,225,2,0,132.3,0,0,11.25,13.25,7,25,3.57,0,0,0
29,2001,2001-09-23,2,29.268,MIA,,OAK,W 18-15,*,16,34,47.06,217,0,2,43.4,1,2,6.38,3.74,8,34,4.25,2,2,12
30,2001,2001-09-30,3,29.275,MIA,@,STL,L 10-42,*,19,27,70.37,204,1,2,73.7,2,15,7.56,4.96,4,9,2.25,0,0,0
31,2001,2001-10-07,4,29.282,MIA,,NWE,W 30-10,*,11,21,52.38,87,1,1,59.0,0,0,4.14,2.95,7,37,5.29,0,0,0
32,2001,2001-10-14,5,29.289,MIA,@,NYJ,L 17-21,*,23,34,67.65,213,1,2,69.9,2,8,6.26,4.21,2,27,13.50,0,0,0
33,2001,2001-10-28,6,29.303,MIA,@,SEA,W 24-20,*,15,21,71.43,213,1,2,80.2,0,0,10.14,6.81,8,41,5.13,0,0,0
34,2001,2001-11-04,7,29.310,MIA,,CAR,W 23-6,*,20,33,60.61,287,1,1,86.3,1,9,8.70,7.94,4,4,1.00,0,0,0
35,2001,2001-11-11,8,29.317,MIA,@,IND,W 27-24,*,17,29,58.62,259,2,2,82.4,1,18,8.93,7.21,2,8,4.00,0,0,0
36,2001,2001-11-18,9,29.324,MIA,,NYJ,L 0-24,*,24,36,66.67,188,0,3,44.7,3,12,5.22,1.47,4,14,3.50,0,0,0
37,2001,2001-11-25,10,29.331,MIA,@,BUF,W 34-27,*,18,31,58.06,260,3,0,117.7,0,16,8.39,10.32,4,28,7.00,0,0,0
