ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-12,1,23.270,DEN,,OAK,L 20-23,*,,,
2,2011,2011-09-18,2,23.276,DEN,,CIN,W 24-22,*,,,
3,2011,2011-09-25,3,23.283,DEN,@,TEN,L 14-17,*,,,
4,2011,2011-10-02,4,23.290,DEN,@,GNB,L 23-49,*,,,
5,2011,2011-10-09,5,23.297,DEN,,SDG,L 24-29,*,,,
6,2011,2011-10-23,6,23.311,DEN,@,MIA,W 18-15,*,,,
7,2011,2011-10-30,7,23.318,DEN,,DET,L 10-45,*,,,
8,2011,2011-11-06,8,23.325,DEN,@,OAK,W 38-24,*,,,
9,2011,2011-11-13,9,23.332,DEN,@,KAN,W 17-10,*,,,
10,2011,2011-11-17,10,23.336,DEN,,NYJ,W 17-13,*,,,
11,2011,2011-11-27,11,23.346,DEN,@,SDG,W 16-13,*,0.0,0,0
12,2011,2011-12-04,12,23.353,DEN,@,MIN,W 35-32,*,,,
13,2011,2011-12-11,13,23.360,DEN,,CHI,W 13-10,*,,,
14,2011,2011-12-18,14,24.002,DEN,,NWE,L 23-41,*,,,
15,2011,2011-12-24,15,24.008,DEN,@,BUF,L 14-40,*,,,
16,2011,2012-01-01,16,24.016,DEN,,KAN,L 3-7,*,,,
17,2012,2012-09-09,1,24.268,DEN,,PIT,W 31-19,*,,,
18,2012,2012-09-17,2,24.276,DEN,@,ATL,L 21-27,*,0.0,0,0
19,2012,2012-09-23,3,24.282,DEN,,HOU,L 25-31,*,,,
20,2012,2012-09-30,4,24.289,DEN,,OAK,W 37-6,*,,,
21,2012,2012-10-07,5,24.296,DEN,@,NWE,L 21-31,*,0.0,0,0
22,2012,2012-10-15,6,24.304,DEN,@,SDG,W 35-24,*,,,
23,2012,2012-10-28,7,24.317,DEN,,NOR,W 34-14,*,,,
24,2012,2012-11-04,8,24.324,DEN,@,CIN,W 31-23,*,,,
25,2012,2012-11-11,9,24.331,DEN,@,CAR,W 36-14,*,,,
26,2012,2012-11-18,10,24.338,DEN,,SDG,W 30-23,*,0.0,0,0
27,2012,2012-11-25,11,24.345,DEN,@,KAN,W 17-9,*,,,
28,2012,2012-12-02,12,24.352,DEN,,TAM,W 31-23,*,,,
29,2012,2012-12-06,13,24.356,DEN,@,OAK,W 26-13,*,,,
30,2012,2012-12-16,14,25.000,DEN,@,BAL,W 34-17,*,,,
31,2012,2012-12-23,15,25.007,DEN,,CLE,W 34-12,*,,,
32,2012,2012-12-30,16,25.014,DEN,,KAN,W 38-3,*,,,
33,2013,2013-09-05,1,25.263,DEN,,BAL,W 49-27,*,,,
34,2013,2013-09-15,2,25.273,DEN,@,NYG,W 41-23,*,,,
35,2013,2013-09-23,3,25.281,DEN,,OAK,W 37-21,*,,,
36,2013,2013-09-29,4,25.287,DEN,,PHI,W 52-20,*,,,
37,2013,2013-10-06,5,25.294,DEN,@,DAL,W 51-48,*,,,
38,2013,2013-10-13,6,25.301,DEN,,JAX,W 35-19,*,,,
39,2013,2013-10-27,8,25.315,DEN,,WAS,W 45-21,*,,,
40,2013,2013-11-10,9,25.329,DEN,@,SDG,W 28-20,*,,,
41,2013,2013-11-17,10,25.336,DEN,,KAN,W 27-17,*,,,
42,2013,2013-11-24,11,25.343,DEN,@,NWE,L 31-34,*,,,
43,2013,2013-12-01,12,25.350,DEN,@,KAN,W 35-28,*,0.0,1,0
44,2013,2013-12-08,13,25.357,DEN,,TEN,W 51-28,*,,,
45,2013,2013-12-12,14,25.361,DEN,,SDG,L 20-27,*,0.0,1,0
46,2013,2013-12-22,15,26.006,DEN,@,HOU,W 37-13,*,,,
47,2013,2013-12-29,16,26.013,DEN,@,OAK,W 34-14,*,,,
48,2014,2014-09-07,1,26.265,DEN,,IND,W 31-24,*,,,
49,2014,2014-09-14,2,26.272,DEN,,KAN,W 24-17,*,,,
50,2014,2014-09-21,3,26.279,DEN,@,SEA,L 20-26,*,,,
51,2014,2014-10-05,4,26.293,DEN,,ARI,W 41-20,*,,,
52,2014,2014-10-12,5,26.300,DEN,@,NYJ,W 31-17,*,,,
53,2014,2014-10-19,6,26.307,DEN,,SFO,W 42-17,*,,,
54,2014,2014-10-23,7,26.311,DEN,,SDG,W 35-21,*,,,
55,2014,2014-11-02,8,26.321,DEN,@,NWE,L 21-43,*,,,
56,2014,2014-11-09,9,26.328,DEN,@,OAK,W 41-17,*,,,
57,2014,2014-11-16,10,26.335,DEN,@,STL,L 7-22,*,,,
58,2014,2014-11-23,11,26.342,DEN,,MIA,W 39-36,*,,,
59,2014,2014-11-30,12,26.349,DEN,@,KAN,W 29-16,*,,,
60,2014,2014-12-07,13,26.356,DEN,,BUF,W 24-17,*,,,
61,2014,2014-12-14,14,26.363,DEN,@,SDG,W 22-10,*,,,
62,2014,2014-12-22,15,27.006,DEN,@,CIN,L 28-37,*,,,
63,2014,2014-12-28,16,27.012,DEN,,OAK,W 47-14,*,,,
64,2015,2015-09-13,1,27.271,SDG,,DET,W 33-28,*,0.0,0,0
65,2015,2015-09-20,2,27.278,SDG,@,CIN,L 19-24,*,0.0,0,0
66,2015,2015-09-27,3,27.285,SDG,@,MIN,L 14-31,*,0.0,0,0
67,2015,2015-10-25,7,27.313,SDG,,OAK,L 29-37,*,0.0,0,0
68,2015,2015-11-22,10,27.341,SDG,,KAN,L 3-33,*,0.0,0,0
69,2015,2015-11-29,11,27.348,SDG,@,JAX,W 31-25,*,0.0,0,0
70,2015,2015-12-06,12,27.355,SDG,,DEN,L 3-17,*,0.0,0,0
71,2015,2015-12-13,13,27.362,SDG,@,KAN,L 3-10,*,0.0,0,0
72,2015,2015-12-20,14,28.004,SDG,,MIA,W 30-14,*,0.0,0,0
73,2015,2015-12-24,15,28.008,SDG,@,OAK,L 20-23,*,0.0,0,0
74,2016,2016-09-11,1,28.270,SDG,@,KAN,L 27-33,*,0.0,0,0
75,2016,2016-09-18,2,28.277,SDG,,JAX,W 38-14,*,0.0,0,0
76,2016,2016-09-25,3,28.284,SDG,@,IND,L 22-26,*,0.0,0,0
77,2016,2016-10-02,4,28.291,SDG,,NOR,L 34-35,*,0.0,0,0
78,2016,2016-10-09,5,28.298,SDG,@,OAK,L 31-34,*,0.0,0,0
79,2016,2016-10-13,6,28.302,SDG,,DEN,W 21-13,*,0.0,0,0
80,2016,2016-10-23,7,28.312,SDG,@,ATL,W 33-30,*,0.0,0,0
81,2016,2016-10-30,8,28.319,SDG,@,DEN,L 19-27,*,0.0,0,0
82,2016,2016-11-06,9,28.326,SDG,,TEN,W 43-35,*,0.0,0,0
83,2016,2016-11-13,10,28.333,SDG,,MIA,L 24-31,*,0.0,0,0
84,2016,2016-11-27,11,28.347,SDG,@,HOU,W 21-13,*,0.0,0,0
85,2016,2016-12-04,12,28.354,SDG,,TAM,L 21-28,*,0.0,0,0
