ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1974,1974-09-22,2,23.256,PIT,@,DEN,T 35-35,0,0,,0,2,26,13.00,0,0,0,0
2,1974,1974-09-29,3,23.263,PIT,,OAK,L 0-17,,,,,,,,,,,
3,1974,1974-10-06,4,23.270,PIT,@,HOU,W 13-7,,,,,,,,,,,
4,1974,1974-10-13,5,23.277,PIT,@,KAN,W 34-24,,,,,,,,,,,
5,1974,1974-10-20,6,23.284,PIT,,CLE,W 20-16,,,,,,,,,,,
6,1974,1974-10-28,7,23.292,PIT,,ATL,W 24-17,,,,,,,,,,,
7,1974,1974-11-03,8,23.298,PIT,,PHI,W 27-0,0,0,,0,4,21,5.25,0,0,0,0
8,1974,1974-11-10,9,23.305,PIT,@,CIN,L 10-17,0,0,,0,1,0,0.00,0,0,0,0
9,1974,1974-11-17,10,23.312,PIT,@,CLE,W 26-16,0,0,,0,2,11,5.50,0,0,0,0
10,1974,1974-12-01,12,23.326,PIT,,HOU,L 10-13,,,,,,,,,,,
11,1974,1974-12-08,13,23.333,PIT,@,NWE,W 21-17,,,,,,,,,,,
12,1974,1974-12-14,14,23.339,PIT,,CIN,W 27-3,1,34,34.00,0,1,11,11.00,0,0,0,0
13,1975,1975-12-01,11,24.326,NWE,@,MIA,L 7-20,,,,,,,,,,,
14,1975,1975-12-14,13,24.339,NWE,,BUF,L 14-34,,,,,,,,,,,
15,1975,1975-12-21,14,24.346,NWE,@,BAL,L 21-34,,,,,,,,,,,
16,1976,1976-09-12,1,25.247,NWE,,BAL,L 13-27,,,,,,,,,,,
17,1976,1976-09-19,2,25.254,NWE,,MIA,W 30-14,,,,,,,,,,,
18,1976,1976-09-26,3,25.261,NWE,@,PIT,W 30-27,,,,,,,,,,,
19,1976,1976-10-03,4,25.268,NWE,,OAK,W 48-17,,,,,,,,,,,
20,1976,1976-10-10,5,25.275,NWE,@,DET,L 10-30,,,,,,,,,,,
21,1976,1976-10-18,6,25.283,NWE,,NYJ,W 41-7,,,,,,,,,,,
22,1976,1976-10-24,7,25.289,NWE,@,BUF,W 26-22,,,,,,,,,,,
23,1976,1976-10-31,8,25.296,NWE,@,MIA,L 3-10,,,,,,,,,,,
24,1976,1976-11-07,9,25.303,NWE,,BUF,W 20-10,,,,,,,,,,,
25,1976,1976-11-14,10,25.310,NWE,@,BAL,W 21-14,,,,,,,,,,,
26,1976,1976-11-28,12,25.324,NWE,,DEN,W 38-14,1,3,3.00,0,0,0,,0,0,0,0
