ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2013,2013-12-08,13,24.057,IND,@,CIN,L 28-42,,1,0,0.00,0
2,2013,2013-12-15,14,24.064,IND,,HOU,W 25-3,,,,,
3,2015,2015-11-22,10,26.041,IND,@,ATL,W 24-21,,0,0,,0
4,2015,2015-11-29,11,26.048,IND,,TAM,W 25-12,,0,0,,0
5,2015,2015-12-06,12,26.055,IND,@,PIT,L 10-45,,0,0,,0
