ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,23.027,GNB,,SFO,L 14-26,,,,,,,
2,1976,1976-09-19,2,23.034,GNB,@,STL,L 0-29,2,27,13.50,0,0,0,0
3,1976,1976-09-26,3,23.041,GNB,@,CIN,L 7-28,0,41,,0,,,
4,1976,1976-10-03,4,23.048,GNB,,DET,W 24-14,,,,,,,
5,1976,1976-10-10,5,23.055,GNB,,SEA,W 27-20,1,18,18.00,0,0,0,0
6,1976,1976-10-17,6,23.062,GNB,,PHI,W 28-13,,,,,,,
7,1976,1976-10-24,7,23.069,GNB,@,OAK,L 14-18,1,17,17.00,0,0,0,0
8,1976,1976-10-31,8,23.076,GNB,@,DET,L 6-27,0,65,,0,,,
9,1976,1976-11-07,9,23.083,GNB,,NOR,W 32-27,1,22,22.00,0,0,0,0
10,1976,1976-11-14,10,23.090,GNB,@,CHI,L 13-24,3,40,13.33,0,0,0,0
11,1976,1976-11-21,11,23.097,GNB,,MIN,L 10-17,2,30,15.00,0,0,0,0
12,1976,1976-11-28,12,23.104,GNB,,CHI,L 10-16,2,50,25.00,0,0,0,0
13,1976,1976-12-05,13,23.111,GNB,@,MIN,L 9-20,2,62,31.00,0,0,0,0
14,1976,1976-12-12,14,23.118,GNB,@,ATL,W 24-20,4,85,21.25,0,0,0,0
15,1977,1977-09-18,1,24.033,GNB,@,NOR,W 24-20,,,,,,,
16,1977,1977-09-25,2,24.040,GNB,,HOU,L 10-16,,,,,,,
17,1977,1977-10-02,3,24.047,GNB,@,MIN,L 7-19,,,,,,,
18,1977,1977-10-09,4,24.054,GNB,,CIN,L 7-17,,,,,,,
19,1977,1977-10-16,5,24.061,GNB,@,DET,L 6-10,,,,,,,
20,1977,1977-10-23,6,24.068,GNB,@,TAM,W 13-0,0,0,,0,1,2,0
21,1977,1977-10-30,7,24.075,GNB,,CHI,L 0-26,0,0,,0,1,0,0
22,1977,1977-11-06,8,24.082,GNB,@,KAN,L 10-20,,,,,,,
23,1977,1977-11-13,9,24.089,GNB,,RAM,L 6-24,,,,,,,
24,1977,1977-11-21,10,24.097,GNB,@,WAS,L 9-10,,,,,,,
25,1977,1977-11-27,11,24.103,GNB,,MIN,L 6-13,,,,,,,
26,1977,1977-12-04,12,24.110,GNB,,DET,W 10-9,0,0,,0,1,0,0
27,1977,1977-12-11,13,24.117,GNB,@,CHI,L 10-21,0,0,,0,1,0,0
28,1977,1977-12-18,14,24.124,GNB,,SFO,W 16-14,,,,,,,
29,1978,1978-09-03,1,25.018,GNB,@,DET,W 13-7,,,,,,,
30,1978,1978-09-10,2,25.025,GNB,,NOR,W 28-17,,,,,,,
31,1978,1978-09-17,3,25.032,GNB,,OAK,L 3-28,,,,,,,
32,1978,1978-09-24,4,25.039,GNB,@,SDG,W 24-3,,,,,,,
33,1978,1978-10-01,5,25.046,GNB,,DET,W 35-14,,,,,,,
34,1978,1978-10-08,6,25.053,GNB,,CHI,W 24-14,0,0,,0,1,23,0
35,1978,1978-10-15,7,25.060,GNB,,SEA,W 45-28,,,,,,,
36,1978,1978-10-22,8,25.067,GNB,@,MIN,L 7-21,,,,,,,
37,1978,1978-10-29,9,25.074,GNB,,TAM,W 9-7,,,,,,,
38,1978,1978-11-05,10,25.081,GNB,@,PHI,L 3-10,,,,,,,
39,1978,1978-11-12,11,25.088,GNB,,DAL,L 14-42,,,,,,,
40,1978,1978-11-19,12,25.095,GNB,@,DEN,L 3-16,,,,,,,
41,1978,1978-11-26,13,25.102,GNB,,MIN,T 10-10,0,0,,0,1,0,0
42,1978,1978-12-03,14,25.109,GNB,@,TAM,W 17-7,0,0,,0,1,11,0
43,1978,1978-12-10,15,25.116,GNB,@,CHI,L 0-14,,,,,,,
44,1978,1978-12-17,16,25.123,GNB,@,RAM,L 14-31,,,,,,,
45,1979,1979-09-02,1,26.017,GNB,@,CHI,L 3-6,,,,,,,
46,1979,1979-09-09,2,26.024,GNB,,NOR,W 28-19,,,,,,,
