ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-12,1,24.285,OAK,@,GNB,L 24-28,
2,1999,1999-09-19,2,24.292,OAK,@,MIN,W 22-17,
3,1999,1999-09-26,3,24.299,OAK,,CHI,W 24-17,
4,1999,1999-10-03,4,24.306,OAK,@,SEA,L 21-22,
5,1999,1999-10-10,5,24.313,OAK,,DEN,L 13-16,
6,1999,1999-10-17,6,24.320,OAK,@,BUF,W 20-14,*
7,1999,1999-10-24,7,24.327,OAK,,NYJ,W 24-23,*
8,1999,1999-10-31,8,24.334,OAK,,MIA,L 9-16,*
9,1999,1999-11-14,9,24.348,OAK,,SDG,W 28-9,
10,1999,1999-11-22,10,24.356,OAK,@,DEN,L 21-27,*
11,1999,1999-11-28,11,24.362,OAK,,KAN,L 34-37,*
12,1999,1999-12-05,12,25.004,OAK,,SEA,W 30-21,*
13,1999,1999-12-09,13,25.008,OAK,@,TEN,L 14-21,*
14,1999,1999-12-19,14,25.018,OAK,,TAM,W 45-0,*
15,1999,1999-12-26,15,25.025,OAK,@,SDG,L 20-23,*
16,1999,2000-01-02,16,25.032,OAK,@,KAN,W 41-38,*
17,2000,2000-09-03,1,25.277,OAK,,SDG,W 9-6,
18,2000,2000-09-10,2,25.284,OAK,@,IND,W 38-31,
19,2000,2000-09-17,3,25.291,OAK,,DEN,L 24-33,
20,2000,2000-09-24,4,25.298,OAK,,CLE,W 36-10,
21,2000,2000-10-08,5,25.312,OAK,@,SFO,W 34-28,
22,2000,2000-10-15,6,25.319,OAK,@,KAN,W 20-17,
23,2000,2000-10-22,7,25.326,OAK,,SEA,W 31-3,
24,2000,2000-10-29,8,25.333,OAK,@,SDG,W 15-13,
25,2000,2000-11-05,9,25.340,OAK,,KAN,W 49-31,
26,2000,2000-11-13,10,25.348,OAK,@,DEN,L 24-27,
27,2000,2000-11-19,11,25.354,OAK,@,NOR,W 31-22,
28,2000,2000-11-26,12,25.361,OAK,,ATL,W 41-14,*
29,2000,2000-12-03,13,26.002,OAK,@,PIT,L 20-21,*
30,2000,2000-12-10,14,26.009,OAK,,NYJ,W 31-7,
31,2000,2000-12-16,15,26.015,OAK,@,SEA,L 24-27,
32,2000,2000-12-24,16,26.023,OAK,,CAR,W 52-9,*
33,2001,2001-09-09,1,26.282,OAK,@,KAN,W 27-24,*
34,2001,2001-09-23,2,26.296,OAK,@,MIA,L 15-18,*
35,2001,2001-09-30,3,26.303,OAK,,SEA,W 38-14,*
36,2001,2001-10-07,4,26.310,OAK,,DAL,W 28-21,*
37,2001,2001-10-14,5,26.317,OAK,@,IND,W 23-18,*
38,2001,2001-10-28,6,26.331,OAK,@,PHI,W 20-10,*
39,2001,2001-11-05,7,26.339,OAK,,DEN,W 38-28,*
40,2001,2001-11-11,8,26.345,OAK,@,SEA,L 27-34,*
41,2001,2001-11-25,10,26.359,OAK,@,NYG,W 28-10,*
42,2001,2001-12-02,11,27.001,OAK,,ARI,L 31-34,*
43,2001,2001-12-09,12,27.008,OAK,,KAN,W 28-26,*
44,2001,2001-12-15,13,27.014,OAK,@,SDG,W 13-6,*
45,2001,2001-12-22,14,27.021,OAK,,TEN,L 10-13,*
46,2001,2001-12-30,15,27.029,OAK,@,DEN,L 17-23,*
47,2001,2002-01-06,16,27.036,OAK,,NYJ,L 22-24,*
48,2002,2002-09-08,1,27.281,OAK,,SEA,W 31-17,*
49,2002,2002-09-15,2,27.288,OAK,@,PIT,W 30-17,*
50,2002,2002-09-29,3,27.302,OAK,,TEN,W 52-25,*
51,2002,2002-10-06,4,27.309,OAK,@,BUF,W 49-31,*
52,2002,2002-10-13,5,27.316,OAK,@,STL,L 13-28,*
53,2002,2002-10-27,7,27.330,OAK,@,KAN,L 10-20,*
