ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
31,2015,2015-12-27,15,24.026,SFO,@,DET,L 17-32,*,0,0,,0,0,0,0.0,3,0,0,0,0
32,2015,2016-01-03,16,24.033,SFO,,STL,W 19-16,*,0,0,,0,0,0,0.0,6,1,0,0,0
33,2016,2016-09-12,1,24.286,SFO,,LAR,W 28-0,,0,0,,0,0,0,0.0,1,0,0,0,0
34,2016,2016-09-18,2,24.292,SFO,@,CAR,L 27-46,,0,0,,0,0,0,0.0,0,0,0,0,0
35,2016,2016-09-25,3,24.299,SFO,@,SEA,L 18-37,,0,0,,0,0,0,0.0,0,0,0,0,0
36,2016,2016-10-02,4,24.306,SFO,,DAL,L 17-24,,0,0,,0,0,0,0.0,0,0,0,0,0
37,2016,2016-10-06,5,24.310,SFO,,ARI,L 21-33,,0,0,,0,0,0,0.0,0,0,0,0,0
38,2016,2016-10-16,6,24.320,SFO,@,BUF,L 16-45,,0,0,,0,0,0,0.0,0,0,0,0,0
39,2016,2016-10-23,7,24.327,SFO,,TAM,L 17-34,,0,0,,0,0,0,0.0,0,0,0,0,0
40,2016,2016-11-06,8,24.341,SFO,,NOR,L 23-41,,0,0,,0,0,0,0.0,0,0,0,0,0
41,2016,2016-11-13,9,24.348,SFO,@,ARI,L 20-23,,0,0,,0,0,0,0.0,1,0,0,0,0
42,2016,2016-11-20,10,24.355,SFO,,NWE,L 17-30,,0,0,,0,0,0,0.0,0,0,0,0,0
43,2016,2016-11-27,11,24.362,SFO,@,MIA,L 24-31,,0,0,,0,0,0,0.0,0,2,0,0,0
44,2016,2016-12-04,12,25.003,SFO,@,CHI,L 6-26,,1,25,25.00,0,0,0,0.0,0,0,0,0,0
45,2016,2016-12-11,13,25.010,SFO,,NYJ,L 17-23,,0,0,,0,0,0,0.0,0,0,0,0,0
46,2016,2016-12-18,14,25.017,SFO,@,ATL,L 13-41,,0,0,,0,0,0,0.0,1,0,0,0,0
47,2016,2017-01-01,16,25.031,SFO,,SEA,L 23-25,,0,0,,0,0,0,0.0,3,1,0,0,0
48,2017,2017-09-10,1,25.283,SFO,,CAR,L 3-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
49,2017,2017-09-17,2,25.290,SFO,@,SEA,L 9-12,*,0,0,,0,0,0,0.0,2,2,0,0,0
50,2017,2017-09-21,3,25.294,SFO,,LAR,L 39-41,*,0,0,,0,0,0,0.0,2,1,0,0,0
51,2017,2017-10-01,4,25.304,SFO,@,ARI,L 15-18,*,0,0,,0,0,0,0.0,7,1,0,0,0
52,2017,2017-10-08,5,25.311,SFO,@,IND,L 23-26,*,0,0,,0,0,0,0.0,8,1,0,0,0
53,2017,2017-10-15,6,25.318,SFO,@,WAS,L 24-26,*,0,0,,0,0,0,0.0,2,1,0,0,0
54,2017,2017-10-22,7,25.325,SFO,,DAL,L 10-40,*,0,0,,0,0,0,0.0,6,0,0,0,0
55,2017,2017-10-29,8,25.332,SFO,@,PHI,L 10-33,*,0,0,,0,0,0,0.0,2,0,0,0,0
56,2017,2017-11-05,9,25.339,SFO,,ARI,L 10-20,*,0,0,,0,0,0,0.0,4,1,0,0,0
57,2017,2017-11-12,10,25.346,SFO,,NYG,W 31-21,*,0,0,,0,0,0,0.0,5,0,0,0,0
58,2017,2017-11-26,11,25.360,SFO,,SEA,L 13-24,*,0,0,,0,0,0,0.0,4,0,0,0,0
59,2017,2017-12-03,12,26.002,SFO,@,CHI,W 15-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
60,2017,2017-12-10,13,26.009,SFO,@,HOU,W 26-16,*,0,0,,0,0,0,0.0,7,0,0,0,0
61,2017,2017-12-17,14,26.016,SFO,,TEN,W 25-23,*,0,0,,0,0,0,0.0,6,0,0,0,0
62,2017,2017-12-24,15,26.023,SFO,,JAX,W 44-33,*,0,0,,0,1,6,0.0,5,1,1,50,1
63,2017,2017-12-31,16,26.030,SFO,@,LAR,W 34-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
