ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,24.131,BAL,,KAN,W 38-24,,,,,,,,,,,0.0%,,,,
2,2009,2009-09-20,2,24.138,BAL,@,SDG,W 31-26,,,,,,0,,,,,0.0%,,,,
3,2009,2009-09-27,3,24.145,BAL,,CLE,W 34-3,,4,0,0.00,0,1,1,4,4.00,0,100.0%,4.00,0.0,0,0
4,2009,2009-10-04,4,24.152,BAL,@,NWE,L 21-27,,0,0,,0,0,0,0,,0,0.0%,,0.0,0,0
5,2009,2009-10-11,5,24.159,BAL,,CIN,L 14-17,,,,,,,,,,,0.0%,,,,
6,2009,2009-10-18,6,24.166,BAL,@,MIN,L 31-33,,0,0,,0,0,0,0,,0,0.0%,,0.0,0,1
7,2009,2009-11-01,7,24.180,BAL,,DEN,W 30-7,,0,0,,0,0,0,0,,0,0.0%,,0.0,0,0
8,2009,2009-11-08,8,24.187,BAL,@,CIN,L 7-17,,0,0,,0,0,0,0,,0,0.0%,,0.0,0,0
