ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-09-03,1,23.037,TEN,@,BUF,L 13-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
2,2000,2000-09-10,2,23.044,TEN,,KAN,W 17-14,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
3,2000,2000-09-24,3,23.058,TEN,@,PIT,W 23-20,*,4,2,35,17.50,1,50.0%,8.75,0,0,,0,1,6
4,2000,2000-10-01,4,23.065,TEN,,NYG,W 28-14,*,8,5,60,12.00,0,62.5%,7.50,0,0,,0,0,0
5,2000,2000-10-08,5,23.072,TEN,@,CIN,W 23-14,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
6,2000,2000-10-16,6,23.080,TEN,,JAX,W 27-13,,1,,,,,0.0%,,,,,,,
7,2000,2000-10-22,7,23.086,TEN,@,BAL,W 14-6,*,2,,,,,0.0%,,,,,,,
8,2000,2000-10-30,8,23.094,TEN,@,WAS,W 27-21,,,,,,,0.0%,,,,,,,
9,2000,2000-11-05,9,23.100,TEN,,PIT,W 9-7,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0
10,2000,2000-11-12,10,23.107,TEN,,BAL,L 23-24,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0
11,2000,2000-11-19,11,23.114,TEN,,CLE,W 24-10,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
12,2000,2000-11-26,12,23.121,TEN,@,JAX,L 13-16,*,,,,,,0.0%,,,,,,,
13,2000,2000-12-03,13,23.128,TEN,@,PHI,W 15-13,,,,,,,0.0%,,,,,,,
14,2000,2000-12-10,14,23.135,TEN,,CIN,W 35-3,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
15,2000,2000-12-17,15,23.142,TEN,@,CLE,W 24-0,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
16,2000,2000-12-25,16,23.150,TEN,,DAL,W 31-0,,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0
17,2001,2001-09-09,1,24.043,TEN,,MIA,L 23-31,*,7,3,35,11.67,1,42.9%,5.00,0,0,,0,1,6
18,2001,2001-09-23,2,24.057,TEN,@,JAX,L 6-13,*,6,4,53,13.25,0,66.7%,8.83,0,0,,0,0,0
19,2001,2001-10-07,3,24.071,TEN,@,BAL,L 7-26,*,9,7,75,10.71,0,77.8%,8.33,0,0,,0,0,0
20,2001,2001-10-14,4,24.078,TEN,,TAM,W 31-28,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
21,2001,2001-10-21,5,24.085,TEN,@,DET,W 27-24,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0
22,2001,2001-10-29,6,24.093,TEN,@,PIT,L 7-34,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
23,2001,2001-11-25,10,24.120,TEN,,PIT,L 24-34,*,1,,,,,0.0%,,,,,,,
24,2001,2001-12-02,11,24.127,TEN,@,CLE,W 31-15,*,,,,,,0.0%,,,,,,,
25,2001,2001-12-09,12,24.134,TEN,@,MIN,L 24-42,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
26,2001,2001-12-16,13,24.141,TEN,,GNB,W 26-20,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
27,2001,2001-12-22,14,24.147,TEN,@,OAK,W 13-10,,4,1,17,17.00,0,25.0%,4.25,0,0,,0,0,0
28,2001,2001-12-30,15,24.155,TEN,,CLE,L 38-41,*,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0
29,2001,2002-01-06,16,24.162,TEN,,CIN,L 21-23,*,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
30,2002,2002-09-08,1,25.042,TEN,,PHI,W 27-24,,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0
31,2002,2002-09-22,3,25.056,TEN,,CLE,L 28-31,,,,,,,0.0%,,,,,,,
32,2002,2002-09-29,4,25.063,TEN,@,OAK,L 25-52,,,,,,,0.0%,,,,,,,
33,2002,2002-10-06,5,25.070,TEN,,WAS,L 14-31,,3,2,43,21.50,0,66.7%,14.33,1,12,12.00,0,0,0
34,2002,2002-10-13,6,25.077,TEN,,JAX,W 23-14,*,4,4,44,11.00,0,100.0%,11.00,0,0,,0,0,0
35,2002,2002-10-27,7,25.091,TEN,@,CIN,W 30-24,,0,0,0,,0,0.0%,,1,25,25.00,0,0,0
36,2002,2002-11-03,8,25.098,TEN,@,IND,W 23-15,,,,,,,0.0%,,,,,,,
