ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,24.110,WAS,,NYG,W 19-17,,,
2,1976,1976-09-19,2,24.117,WAS,,SEA,W 31-7,,,
3,1976,1976-09-27,3,24.125,WAS,@,PHI,W 20-17,,,
4,1976,1976-10-03,4,24.131,WAS,@,CHI,L 7-33,,,
5,1976,1976-10-10,5,24.138,WAS,,KAN,L 30-33,,,
6,1976,1976-10-17,6,24.145,WAS,,DET,W 20-7,,,
7,1976,1976-10-25,7,24.153,WAS,,STL,W 20-10,,,
8,1976,1976-10-31,8,24.159,WAS,,DAL,L 7-20,,,
9,1976,1976-11-07,9,24.166,WAS,@,SFO,W 24-21,,,
10,1976,1976-11-14,10,24.173,WAS,@,NYG,L 9-12,,,
11,1976,1976-11-21,11,24.180,WAS,@,STL,W 16-10,,,
12,1976,1976-11-28,12,24.187,WAS,,PHI,W 24-0,,,
13,1976,1976-12-05,13,24.194,WAS,@,NYJ,W 37-16,,,
14,1976,1976-12-12,14,24.201,WAS,@,DAL,W 27-14,,,
15,1977,1977-09-18,1,25.116,WAS,@,NYG,L 17-20,,,
16,1977,1977-09-25,2,25.123,WAS,,ATL,W 10-6,,,
17,1977,1977-10-02,3,25.130,WAS,,STL,W 24-14,,,
18,1977,1977-10-09,4,25.137,WAS,@,TAM,W 10-0,,,
19,1977,1977-10-16,5,25.144,WAS,@,DAL,L 16-34,,,
20,1977,1977-10-23,6,25.151,WAS,,NYG,L 6-17,,,
21,1977,1977-10-30,7,25.158,WAS,,PHI,W 23-17,2,0,0
22,1977,1977-11-07,8,25.166,WAS,@,BAL,L 3-10,,,
23,1977,1977-11-13,9,25.172,WAS,@,PHI,W 17-14,,,
24,1977,1977-11-21,10,25.180,WAS,,GNB,W 10-9,1,25,0
25,1977,1977-11-27,11,25.186,WAS,,DAL,L 7-14,,,
26,1977,1977-12-04,12,25.193,WAS,@,BUF,W 10-0,1,0,0
27,1977,1977-12-10,13,25.199,WAS,@,STL,W 26-20,,,
28,1977,1977-12-17,14,25.206,WAS,,RAM,W 17-14,,,
29,1978,1978-09-03,1,26.101,WAS,@,NWE,W 16-14,,,
30,1978,1978-09-10,2,26.108,WAS,,PHI,W 35-30,,,
31,1978,1978-09-17,3,26.115,WAS,@,STL,W 28-10,,,
32,1978,1978-09-24,4,26.122,WAS,,NYJ,W 23-3,,,
33,1978,1978-10-02,5,26.130,WAS,,DAL,W 9-5,,,
34,1978,1978-10-08,6,26.136,WAS,@,DET,W 21-19,,,
35,1978,1978-10-15,7,26.143,WAS,@,PHI,L 10-17,,,
36,1978,1978-10-22,8,26.150,WAS,@,NYG,L 6-17,,,
37,1978,1978-10-29,9,26.157,WAS,,SFO,W 38-20,,,
38,1978,1978-11-06,10,26.165,WAS,@,BAL,L 17-21,1,20,0
39,1978,1978-11-12,11,26.171,WAS,,NYG,W 16-13,1,19,0
40,1978,1978-11-19,12,26.178,WAS,,STL,L 17-27,1,3,0
41,1978,1978-11-23,13,26.182,WAS,@,DAL,L 10-37,1,9,0
42,1978,1978-12-03,14,26.192,WAS,,MIA,L 0-16,,,
43,1978,1978-12-10,15,26.199,WAS,@,ATL,L 17-20,,,
44,1978,1978-12-16,16,26.205,WAS,,CHI,L 10-14,,,
45,1979,1979-09-09,2,27.107,SFO,,DAL,L 13-21,,,
46,1979,1979-09-16,3,27.114,SFO,@,RAM,L 24-27,1,16,0
47,1979,1979-09-23,4,27.121,SFO,,NOR,L 21-30,,,
48,1979,1979-09-30,5,27.128,SFO,@,SDG,L 9-31,,,
49,1979,1979-10-07,6,27.135,SFO,,SEA,L 24-35,,,
50,1979,1979-10-14,7,27.142,SFO,@,NYG,L 16-32,,,
51,1979,1979-10-21,8,27.149,SFO,,ATL,W 20-15,1,22,0
52,1979,1979-10-28,9,27.156,SFO,,CHI,L 27-28,1,0,0
53,1979,1979-11-04,10,27.163,SFO,@,OAK,L 10-23,,,
54,1979,1979-11-11,11,27.170,SFO,@,NOR,L 20-31,,,
55,1979,1979-11-18,12,27.177,SFO,,DEN,L 28-38,,,
56,1979,1979-11-25,13,27.184,SFO,,RAM,L 20-26,,,
57,1979,1979-12-02,14,27.191,SFO,@,STL,L 10-13,,,
58,1979,1979-12-09,15,27.198,SFO,,TAM,W 23-7,1,0,0
59,1979,1979-12-16,16,27.205,SFO,@,ATL,L 21-31,,,
60,1980,1980-10-26,8,28.154,STL,@,BAL,W 17-10,,,
61,1980,1980-11-02,9,28.161,STL,,DAL,L 24-27,,,
62,1980,1980-11-09,10,28.168,STL,,ATL,L 27-33,,,
63,1980,1980-11-16,11,28.175,STL,@,DAL,L 21-31,,,
64,1980,1980-11-23,12,28.182,SFO,,NYG,W 12-0,,,
65,1980,1980-11-30,13,28.189,SFO,,NWE,W 21-17,1,28,0
66,1980,1980-12-07,14,28.196,SFO,,NOR,W 38-35,,,
67,1980,1980-12-14,15,28.203,SFO,@,ATL,L 10-35,,,
68,1980,1980-12-21,16,28.210,SFO,,BUF,L 13-18,,,
