ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2005,2005-09-11,1,22.024,GNB,@,DET,L 3-17,,,,,,,,
2,2005,2005-09-18,2,22.031,GNB,,CLE,L 24-26,,,,,,,,
3,2005,2005-09-25,3,22.038,GNB,,TAM,L 16-17,,,,,,,,
4,2005,2005-11-06,8,22.080,GNB,,PIT,L 10-20,,,,,,,,
5,2005,2005-11-13,9,22.087,GNB,@,ATL,W 33-25,,,,,,,,
6,2005,2005-11-21,10,22.095,GNB,,MIN,L 17-20,,,,,,,,
7,2005,2005-11-27,11,22.101,GNB,@,PHI,L 14-19,,,,,,,,
8,2005,2005-12-04,12,22.108,GNB,@,CHI,L 7-19,,0,0,,0,1.0,,
9,2005,2005-12-11,13,22.115,GNB,,DET,W 16-13,,,,,,,,
10,2005,2005-12-19,14,22.123,GNB,@,BAL,L 3-48,,,,,,,,
11,2005,2005-12-25,15,22.129,GNB,,CHI,L 17-24,,,,,,,,
12,2005,2006-01-01,16,22.136,GNB,,SEA,W 23-17,,,,,,,,
13,2006,2006-09-10,1,23.023,GNB,,CHI,L 0-26,,,,,,,,
14,2006,2006-09-17,2,23.030,GNB,,NOR,L 27-34,,,,,,,,
15,2006,2006-09-24,3,23.037,GNB,@,DET,W 31-24,,,,,,,,
16,2006,2006-10-02,4,23.045,GNB,@,PHI,L 9-31,,,,,,,,
17,2006,2006-10-08,5,23.051,GNB,,STL,L 20-23,,0,0,,0,0.5,,
18,2006,2006-10-22,6,23.065,GNB,@,MIA,W 34-24,,0,0,,0,1.0,,
19,2006,2006-10-29,7,23.072,GNB,,ARI,W 31-14,,,,,,,,
20,2006,2006-11-05,8,23.079,GNB,@,BUF,L 10-24,,1,14,14.00,0,0.0,,
21,2006,2006-11-12,9,23.086,GNB,@,MIN,W 23-17,,,,,,,,
22,2006,2006-11-27,11,23.101,GNB,@,SEA,L 24-34,,,,,,,,
23,2006,2006-12-03,12,23.107,GNB,,NYJ,L 10-38,,,,,,,,
24,2007,2007-11-04,8,24.078,GNB,@,KAN,W 33-22,,,,,,,,
25,2007,2007-11-11,9,24.085,GNB,,MIN,W 34-0,,,,,,,,
26,2007,2007-11-18,10,24.092,GNB,,CAR,W 31-17,,,,,,,,
27,2007,2007-11-22,11,24.096,GNB,@,DET,W 37-26,,,,,,,,
28,2007,2007-11-29,12,24.103,GNB,@,DAL,L 27-37,,,,,,,,
29,2007,2007-12-09,13,24.113,GNB,,OAK,W 38-7,,,,,,,,
30,2007,2007-12-16,14,24.120,GNB,@,STL,W 33-14,,,,,,,,
31,2007,2007-12-23,15,24.127,GNB,@,CHI,L 7-35,,1,0,0.00,0,0.0,,
32,2007,2007-12-30,16,24.134,GNB,,DET,W 34-13,,,,,,,,
33,2008,2008-09-08,1,25.021,GNB,,MIN,W 24-19,,0,0,,0,0.0,2,1
34,2008,2008-09-14,2,25.027,GNB,@,DET,W 48-25,,0,0,,0,0.0,0,0
35,2008,2008-09-21,3,25.034,GNB,,DAL,L 16-27,,0,0,,0,0.0,3,1
36,2008,2008-09-28,4,25.041,GNB,@,TAM,L 21-30,,0,0,,0,0.0,3,1
37,2008,2008-10-05,5,25.048,GNB,,ATL,L 24-27,*,0,0,,0,0.0,1,1
38,2008,2008-11-02,8,25.076,GNB,@,TEN,L 16-19,,0,0,,0,1.0,8,2
39,2008,2008-11-09,9,25.083,GNB,@,MIN,L 27-28,,0,0,,0,0.0,2,1
40,2008,2008-11-16,10,25.090,GNB,,CHI,W 37-3,*,0,0,,0,0.0,2,2
41,2008,2008-11-24,11,25.098,GNB,@,NOR,L 29-51,*,0,0,,0,0.0,5,0
42,2008,2008-11-30,12,25.104,GNB,,CAR,L 31-35,*,0,0,,0,0.0,4,3
43,2008,2008-12-07,13,25.111,GNB,,HOU,L 21-24,*,0,0,,0,0.0,3,1
44,2008,2008-12-14,14,25.118,GNB,@,JAX,L 16-20,*,,,,,,,
45,2008,2008-12-22,15,25.126,GNB,@,CHI,L 17-20,*,0,0,,0,1.5,5,1
46,2008,2008-12-28,16,25.132,GNB,,DET,W 31-21,*,0,0,,0,0.0,3,2
47,2009,2009-09-13,1,26.026,GNB,,CHI,W 21-15,,,,,,,,
48,2009,2009-09-20,2,26.033,GNB,,CIN,L 24-31,,0,0,,0,0.0,1,0
49,2009,2009-10-18,5,26.061,GNB,,DET,W 26-0,,0,0,,0,0.5,0,1
50,2009,2009-10-25,6,26.068,GNB,@,CLE,W 31-3,,,,,,,,
51,2009,2009-11-01,7,26.075,GNB,,MIN,L 26-38,,,,,,,,
52,2009,2009-11-08,8,26.082,GNB,@,TAM,L 28-38,,,,,,,,
53,2009,2009-11-15,9,26.089,GNB,,DAL,W 17-7,,,,,,,,
54,2009,2009-11-26,11,26.100,GNB,@,DET,W 34-12,,,,,,,,
55,2009,2009-12-13,13,26.117,GNB,@,CHI,W 21-14,,,,,,,,
56,2009,2009-12-27,15,26.131,GNB,,SEA,W 48-10,,0,0,,0,0.0,1,0
57,2010,2010-10-17,6,27.060,GNB,,MIA,L 20-23,,,,,,,,
58,2010,2010-10-31,8,27.074,GNB,@,NYJ,W 9-0,,,,,,,,
