ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-09-20,2,22.056,DAL,@,PHI,W 20-10,
2,2015,2015-09-27,3,22.063,DAL,,ATL,L 28-39,*
3,2015,2015-10-25,6,22.091,DAL,@,NYG,L 20-27,*
4,2015,2015-11-01,7,22.098,DAL,,SEA,L 12-13,*
5,2015,2015-11-08,8,22.105,DAL,,PHI,L 27-33,*
6,2015,2015-11-15,9,22.112,DAL,@,TAM,L 6-10,*
7,2015,2015-11-22,10,22.119,DAL,@,MIA,W 24-14,*
8,2015,2015-11-26,11,22.123,DAL,,CAR,L 14-33,*
9,2015,2015-12-07,12,22.134,DAL,@,WAS,W 19-16,*
10,2015,2015-12-13,13,22.140,DAL,@,GNB,L 7-28,*
11,2015,2015-12-19,14,22.146,DAL,,NYJ,L 16-19,*
12,2015,2015-12-27,15,22.154,DAL,@,BUF,L 6-16,*
13,2016,2016-09-11,1,23.047,DAL,,NYG,L 19-20,*
14,2016,2016-09-18,2,23.054,DAL,@,WAS,W 27-23,*
15,2016,2016-09-25,3,23.061,DAL,,CHI,W 31-17,*
16,2017,2017-09-10,1,24.046,DAL,,NYG,W 19-3,*
17,2017,2017-09-17,2,24.053,DAL,@,DEN,L 17-42,*
18,2017,2017-09-25,3,24.061,DAL,@,ARI,W 28-17,*
19,2017,2017-10-01,4,24.067,DAL,,LAR,L 30-35,*
20,2017,2017-10-08,5,24.074,DAL,,GNB,L 31-35,*
21,2017,2017-10-22,6,24.088,DAL,@,SFO,W 40-10,*
22,2017,2017-10-29,7,24.095,DAL,@,WAS,W 33-19,*
23,2017,2017-11-05,8,24.102,DAL,,KAN,W 28-17,*
24,2017,2017-11-12,9,24.109,DAL,@,ATL,L 7-27,*
25,2017,2017-11-19,10,24.116,DAL,,PHI,L 9-37,*
26,2017,2017-11-23,11,24.120,DAL,,LAC,L 6-28,*
27,2017,2017-11-30,12,24.127,DAL,,WAS,W 38-14,*
28,2017,2017-12-10,13,24.137,DAL,@,NYG,W 30-10,*
29,2017,2017-12-17,14,24.144,DAL,@,OAK,W 20-17,*
30,2017,2017-12-24,15,24.151,DAL,,SEA,L 12-21,*
31,2017,2017-12-31,16,24.158,DAL,@,PHI,W 6-0,*
32,2018,2018-09-09,1,25.045,DAL,@,CAR,L 8-16,*
33,2018,2018-09-16,2,25.052,DAL,,NYG,W 20-13,*
34,2018,2018-09-23,3,25.059,DAL,@,SEA,L 13-24,*
