ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2005,2005-12-11,13,23.162,BAL,@,DEN,L 10-12,*,10,7,105,15.00,1,70.0%,10.50,1,10,10.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6,0.0,,
12,2005,2005-12-19,14,23.170,BAL,,GNB,W 48-3,*,5,2,24,12.00,0,40.0%,4.80,3,14,4.67,1,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
13,2005,2005-12-25,15,23.176,BAL,,MIN,W 30-23,*,10,5,90,18.00,1,50.0%,9.00,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
14,2005,2006-01-01,16,23.183,BAL,@,CLE,L 16-20,*,7,3,11,3.67,0,42.9%,1.57,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,6,30,5.00,0,0,0,0.0,,
15,2006,2006-09-10,1,24.070,BAL,@,TAM,W 27-0,*,4,2,18,9.00,0,50.0%,4.50,1,-8,-8.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
16,2006,2006-09-17,2,24.077,BAL,,OAK,W 28-6,*,3,1,30,30.00,0,33.3%,10.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
17,2006,2006-09-24,3,24.084,BAL,@,CLE,W 15-14,*,11,8,74,9.25,0,72.7%,6.73,1,-6,-6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
18,2006,2006-10-01,4,24.091,BAL,,SDG,W 16-13,*,6,4,37,9.25,0,66.7%,6.17,1,-3,-3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
19,2006,2006-10-09,5,24.099,BAL,@,DEN,L 3-13,,9,5,27,5.40,0,55.6%,3.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
20,2006,2006-10-15,6,24.105,BAL,,CAR,L 21-23,*,10,5,101,20.20,2,50.0%,10.10,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12,0.0,,
21,2006,2006-10-29,7,24.119,BAL,@,NOR,W 35-22,*,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
22,2006,2006-11-05,8,24.126,BAL,,CIN,W 26-20,,13,8,73,9.13,0,61.5%,5.62,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
23,2006,2006-11-12,9,24.133,BAL,@,TEN,W 27-26,,13,7,125,17.86,1,53.8%,9.62,2,-7,-3.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
24,2006,2006-11-19,10,24.140,BAL,,ATL,W 24-10,,8,5,89,17.80,0,62.5%,11.13,1,-5,-5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
25,2006,2006-11-26,11,24.147,BAL,,PIT,W 27-0,*,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
26,2006,2006-11-30,12,24.151,BAL,@,CIN,L 7-13,*,8,4,29,7.25,0,50.0%,3.63,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
27,2006,2006-12-10,13,24.161,BAL,@,KAN,W 20-10,*,7,5,112,22.40,1,71.4%,16.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
28,2006,2006-12-17,14,24.168,BAL,,CLE,W 27-17,*,3,1,42,42.00,0,33.3%,14.00,1,-1,-1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
29,2006,2006-12-24,15,24.175,BAL,@,PIT,W 31-7,*,10,7,108,15.43,1,70.0%,10.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
30,2006,2006-12-31,16,24.182,BAL,,BUF,W 19-7,*,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,,
31,2007,2007-09-10,1,25.070,BAL,@,CIN,L 20-27,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
32,2007,2007-09-16,2,25.076,BAL,,NYJ,W 20-13,,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
33,2007,2007-09-23,3,25.083,BAL,,ARI,W 26-23,*,6,5,34,6.80,0,83.3%,5.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
34,2007,2007-09-30,4,25.090,BAL,@,CLE,L 13-27,*,7,3,43,14.33,0,42.9%,6.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
35,2007,2007-10-07,5,25.097,BAL,@,SFO,W 9-7,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
36,2007,2007-10-14,6,25.104,BAL,,STL,W 22-3,*,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
37,2007,2007-10-21,7,25.111,BAL,@,BUF,L 14-19,,8,5,49,9.80,0,62.5%,6.13,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,,
38,2007,2007-11-05,8,25.126,BAL,@,PIT,L 7-38,*,6,3,12,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
39,2007,2007-11-11,9,25.132,BAL,,CIN,L 7-21,*,12,8,107,13.38,0,66.7%,8.92,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
40,2007,2007-11-18,10,25.139,BAL,,CLE,L 30-33,*,6,2,9,4.50,0,33.3%,1.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
41,2007,2007-11-25,11,25.146,BAL,@,SDG,L 14-32,*,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
42,2007,2007-12-03,12,25.154,BAL,,NWE,L 24-27,*,3,1,52,52.00,0,33.3%,17.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
43,2007,2007-12-09,13,25.160,BAL,,IND,L 20-44,*,9,7,90,12.86,0,77.8%,10.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
44,2007,2007-12-16,14,25.167,BAL,@,MIA,L 16-22,*,6,2,28,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
45,2007,2007-12-23,15,25.174,BAL,@,SEA,L 6-27,*,7,3,39,13.00,0,42.9%,5.57,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
46,2007,2007-12-30,16,25.181,BAL,,PIT,W 27-21,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
47,2008,2008-09-07,1,26.067,BAL,,CIN,W 17-10,*,5,3,21,7.00,0,60.0%,4.20,1,42,42.00,1,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
48,2008,2008-09-21,2,26.081,BAL,,CLE,W 28-10,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2008,2008-09-29,3,26.089,BAL,@,PIT,L 20-23,*,4,0,0,,0,0.0%,0.00,1,-1,-1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2008,2008-10-05,4,26.095,BAL,,TEN,L 10-13,*,7,4,37,9.25,0,57.1%,5.29,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2008,2008-10-12,5,26.102,BAL,@,IND,L 3-31,,6,3,13,4.33,0,50.0%,2.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
52,2008,2008-10-19,6,26.109,BAL,@,MIA,W 27-13,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
53,2008,2008-10-26,7,26.116,BAL,,OAK,W 29-10,*,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2008,2008-11-02,8,26.123,BAL,@,CLE,W 37-27,*,11,4,87,21.75,1,36.4%,7.91,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
55,2008,2008-11-09,9,26.130,BAL,@,HOU,W 41-13,*,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2008,2008-11-16,10,26.137,BAL,@,NYG,L 10-30,,3,1,10,10.00,0,33.3%,3.33,1,17,17.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2008,2008-11-23,11,26.144,BAL,,PHI,W 36-7,*,7,2,76,38.00,1,28.6%,10.86,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
58,2008,2008-11-30,12,26.151,BAL,@,CIN,W 34-3,*,7,5,164,32.80,1,71.4%,23.43,0,0,,0,1,1,100.00,32,1,0,158.3,0,0,32.00,52.00,0,0,,0,0,0,,0,1,6,0.0,0,0
59,2008,2008-12-07,13,26.158,BAL,,WAS,W 24-10,*,5,2,19,9.50,0,40.0%,3.80,1,12,12.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
60,2008,2008-12-14,14,26.165,BAL,,PIT,L 9-13,*,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2008,2008-12-20,15,26.171,BAL,@,DAL,W 33-24,,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,0,0,,0,,,,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
62,2008,2008-12-28,16,26.179,BAL,,JAX,W 27-7,*,5,4,128,32.00,0,80.0%,25.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2009,2009-09-13,1,27.073,BAL,,KAN,W 38-24,*,9,5,77,15.40,1,55.6%,8.56,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
64,2009,2009-09-20,2,27.080,BAL,@,SDG,W 31-26,*,4,1,20,20.00,0,25.0%,5.00,0,0,,0,1,1,100.00,0,0,0,79.2,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2009,2009-09-27,3,27.087,BAL,,CLE,W 34-3,*,6,3,35,11.67,0,50.0%,5.83,2,15,7.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2009,2009-10-04,4,27.094,BAL,@,NWE,L 21-27,*,10,5,45,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2009,2009-10-11,5,27.101,BAL,,CIN,L 14-17,*,7,3,36,12.00,0,42.9%,5.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
68,2009,2009-10-18,6,27.108,BAL,@,MIN,L 31-33,*,8,3,57,19.00,1,37.5%,7.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
69,2009,2009-11-01,7,27.122,BAL,,DEN,W 30-7,*,4,3,33,11.00,0,75.0%,8.25,1,4,4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2009,2009-11-08,8,27.129,BAL,@,CIN,L 7-17,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
71,2009,2009-11-16,9,27.137,BAL,@,CLE,W 16-0,,2,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
72,2009,2009-11-22,10,27.143,BAL,,IND,L 15-17,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2009,2009-11-29,11,27.150,BAL,,PIT,W 20-17,*,10,7,129,18.43,0,70.0%,12.90,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2009,2009-12-07,12,27.158,BAL,@,GNB,L 14-27,*,7,1,16,16.00,0,14.3%,2.29,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
75,2009,2009-12-27,15,27.178,BAL,@,PIT,L 20-23,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
76,2009,2010-01-03,16,27.185,BAL,@,OAK,W 21-13,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2010,2010-09-12,1,28.072,STL,,ARI,L 13-17,*,16,10,119,11.90,0,62.5%,7.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2010,2010-09-19,2,28.079,STL,@,OAK,L 14-16,*,5,2,24,12.00,2,40.0%,4.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,0,0
79,2010,2010-09-26,3,28.086,STL,,WAS,W 30-16,*,6,5,85,17.00,0,83.3%,14.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2010,2010-10-03,4,28.093,STL,,SEA,W 20-3,*,14,5,72,14.40,0,35.7%,5.14,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2010,2010-10-10,5,28.100,STL,@,DET,L 6-44,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2011,2011-11-13,9,29.134,STL,@,CLE,W 13-12,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2011,2011-11-20,10,29.141,STL,,SEA,L 7-24,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
