ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2001,2001-09-23,2,22.026,MIA,,OAK,W 18-15,,,,,,,,,,,,,
2,2001,2001-09-30,3,22.033,MIA,@,STL,L 10-42,,,,,,,,,,,,,
3,2001,2001-10-07,4,22.040,MIA,,NWE,W 30-10,,,,,,,,,,,,,
4,2001,2001-10-14,5,22.047,MIA,@,NYJ,L 17-21,,,,,,,,,,,,,
5,2001,2001-10-28,6,22.061,MIA,@,SEA,W 24-20,,,,,,,,,,,,,
6,2001,2001-11-04,7,22.068,MIA,,CAR,W 23-6,,,,,,,,,,,,,
7,2001,2001-11-11,8,22.075,MIA,@,IND,W 27-24,,,,,,,,,,,,,
8,2001,2001-11-18,9,22.082,MIA,,NYJ,L 0-24,*,,,,,,,,,,,,
9,2001,2001-11-25,10,22.089,MIA,@,BUF,W 34-27,*,,,,,,,,,,,,
10,2001,2001-12-02,11,22.096,MIA,,DEN,W 21-10,,,,,,,,,,,,,
11,2001,2001-12-10,12,22.104,MIA,,IND,W 41-6,,,,,,,,,,,,,
12,2001,2001-12-16,13,22.110,MIA,@,SFO,L 0-21,,,,,,,,,,,,,
13,2001,2001-12-22,14,22.116,MIA,@,NWE,L 13-20,,,,,,,,,,,,,
14,2001,2002-01-06,16,22.131,MIA,,BUF,W 34-7,,,,,,,,,,,,,
15,2002,2002-09-08,1,23.011,MIA,,DET,W 49-21,,,,,,,,,,,,,
16,2002,2002-09-15,2,23.018,MIA,@,IND,W 21-13,*,1,0,0.00,0,0,0,0.0,,,1,0,0
17,2002,2002-09-22,3,23.025,MIA,,NYJ,W 30-3,*,,,,,,,,,,,,
18,2002,2002-09-29,4,23.032,MIA,@,KAN,L 30-48,*,,,,,,,,,,,,
19,2002,2002-10-06,5,23.039,MIA,,NWE,W 26-13,,,,,,,,,,,,,
20,2002,2002-10-13,6,23.046,MIA,@,DEN,W 24-22,,,,,,,,,,,,,
21,2002,2002-10-20,7,23.053,MIA,,BUF,L 10-23,,,,,,,,,,,,,
22,2002,2002-11-04,8,23.068,MIA,@,GNB,L 10-24,,,,,,,,,,,,,
23,2002,2002-11-10,9,23.074,MIA,@,NYJ,L 10-13,,,,,,,,,,,,,
24,2002,2002-11-17,10,23.081,MIA,,BAL,W 26-7,,,,,,,,,,,,,
25,2002,2002-11-24,11,23.088,MIA,,SDG,W 30-3,,,,,,,,,,,,,
26,2002,2002-12-01,12,23.095,MIA,@,BUF,L 21-38,,,,,,,,,,,,,
27,2002,2002-12-09,13,23.103,MIA,,CHI,W 27-9,,0,0,,0,0,0,0.0,,,1,30,0
