ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-09-13,1,22.236,CHI,@,GNB,L 15-21,*,1.0,4,0,0,0,0
2,2009,2009-09-20,2,22.243,CHI,,PIT,W 17-14,*,0.0,4,0,0,0,0
3,2009,2009-09-27,3,22.250,CHI,@,SEA,W 25-19,*,0.0,1,0,0,0,0
4,2009,2009-10-04,4,22.257,CHI,,DET,W 48-24,*,0.0,4,2,0,0,0
5,2009,2009-10-18,5,22.271,CHI,@,ATL,L 14-21,*,0.0,3,0,0,0,0
6,2009,2009-10-25,6,22.278,CHI,@,CIN,L 10-45,*,0.0,4,4,0,0,0
7,2009,2009-11-01,7,22.285,CHI,,CLE,W 30-6,*,0.0,5,0,0,0,0
8,2009,2009-11-08,8,22.292,CHI,,ARI,L 21-41,*,,,,,,
9,2009,2009-11-22,10,22.306,CHI,,PHI,L 20-24,*,0.0,2,0,0,0,0
10,2009,2009-11-29,11,22.313,CHI,@,MIN,L 10-36,*,1.0,6,2,0,0,0
11,2009,2009-12-06,12,22.320,CHI,,STL,W 17-9,*,0.0,3,0,0,0,0
12,2009,2009-12-13,13,22.327,CHI,,GNB,L 14-21,*,0.0,4,2,0,0,0
13,2009,2009-12-20,14,22.334,CHI,@,BAL,L 7-31,*,0.0,3,0,0,0,0
14,2010,2010-11-28,11,23.312,IND,,SDG,L 14-36,,,,,,,
15,2010,2010-12-05,12,23.319,IND,,DAL,L 35-38,,0.0,0,0,0,0,0
16,2010,2010-12-09,13,23.323,IND,@,TEN,W 30-28,,0.0,0,1,0,0,0
17,2010,2010-12-19,14,23.333,IND,,JAX,W 34-24,,,,,,,
18,2012,2012-09-09,1,25.233,TEN,,NWE,L 13-34,,,,,,,
19,2012,2012-09-30,4,25.254,TEN,@,HOU,L 14-38,,,,,,,
20,2012,2012-10-07,5,25.261,TEN,@,MIN,L 7-30,,,,,,,
21,2012,2012-10-11,6,25.265,TEN,,PIT,W 26-23,,,,,,,
22,2012,2012-10-21,7,25.275,TEN,@,BUF,W 35-34,,0.0,2,2,0,0,0
23,2012,2012-10-28,8,25.282,TEN,,IND,L 13-19,,,,,,,
24,2012,2012-11-04,9,25.289,TEN,,CHI,L 20-51,,,,,,,
25,2012,2012-12-02,12,25.317,TEN,,HOU,L 10-24,,,,,,,
26,2012,2012-12-09,13,25.324,TEN,@,IND,L 23-27,,0.0,0,0,1,0,0
27,2012,2012-12-17,14,25.332,TEN,,NYJ,W 14-10,*,0.0,0,0,0,0,0
28,2012,2012-12-23,15,25.338,TEN,@,GNB,L 7-55,,0.0,1,1,0,0,0
29,2012,2012-12-30,16,25.345,TEN,,JAX,W 38-20,*,0.0,5,4,0,0,0
