ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2000,2000-09-03,1,23.321,SFO,@,ATL,L 28-36,,,,,,,,
2,2000,2000-09-10,2,23.328,SFO,,CAR,L 22-38,,,,,,,,
3,2000,2000-09-17,3,23.335,SFO,@,STL,L 24-41,,0,0,,0,1.0,,
4,2000,2000-09-24,4,23.342,SFO,@,DAL,W 41-24,*,0,0,,0,1.0,,
5,2000,2000-10-01,5,23.349,SFO,,ARI,W 27-20,*,,,,,,,
6,2000,2000-10-08,6,23.356,SFO,,OAK,L 28-34,*,,,,,,,
7,2000,2000-10-15,7,23.363,SFO,@,GNB,L 28-31,,,,,,,,
8,2000,2000-10-22,8,24.004,SFO,@,CAR,L 16-34,*,,,,,,,
9,2000,2000-10-29,9,24.011,SFO,,STL,L 24-34,*,0,0,,0,1.0,,
10,2000,2000-11-05,10,24.018,SFO,@,NOR,L 15-31,*,,,,,,,
11,2000,2000-11-12,11,24.025,SFO,,KAN,W 21-7,*,,,,,,,
12,2000,2000-11-19,12,24.032,SFO,,ATL,W 16-6,,,,,,,,
13,2000,2000-12-03,13,24.046,SFO,@,SDG,W 45-17,,,,,,,,
14,2000,2000-12-10,14,24.053,SFO,,NOR,L 27-31,*,,,,,,,
15,2000,2000-12-17,15,24.060,SFO,,CHI,W 17-0,*,,,,,,,
16,2000,2000-12-23,16,24.066,SFO,@,DEN,L 9-38,,,,,,,,
17,2001,2001-09-09,1,24.326,SFO,,ATL,W 16-13,*,,,,,,,
18,2001,2001-09-23,2,24.340,SFO,,STL,L 26-30,*,0,0,,0,1.0,,
19,2001,2001-10-01,3,24.348,SFO,@,NYJ,W 19-17,*,,,,,,,
20,2001,2001-10-07,4,24.354,SFO,,CAR,W 24-14,*,,,,,,,
21,2001,2001-10-14,5,24.361,SFO,@,ATL,W 37-31,*,,,,,,,
22,2001,2001-10-28,6,25.010,SFO,@,CHI,L 31-37,*,,,,,,,
23,2001,2001-11-04,7,25.017,SFO,,DET,W 21-13,*,0,0,,0,1.0,,
24,2001,2001-11-11,8,25.024,SFO,,NOR,W 28-27,*,,,,,,,
25,2001,2001-11-18,9,25.031,SFO,@,CAR,W 25-22,*,,,,,,,
26,2001,2001-11-25,10,25.038,SFO,@,IND,W 40-21,*,0,0,,0,1.0,,
27,2001,2001-12-02,11,25.045,SFO,,BUF,W 35-0,*,,,,,,,
28,2001,2001-12-09,12,25.052,SFO,@,STL,L 14-27,*,,,,,,,
29,2001,2001-12-22,14,25.065,SFO,,PHI,W 13-3,,0,0,,0,1.0,,
