ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
60,2015,2015-11-08,8,27.269,PHI,@,DAL,W 33-27,*,18,83,4.61,1,7,6,78,13.00,0,85.7%,11.14,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
61,2015,2015-11-15,9,27.276,PHI,,MIA,L 19-20,*,22,61,2.77,0,8,6,58,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
62,2015,2015-11-22,10,27.283,PHI,,TAM,L 17-45,*,13,64,4.92,0,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
63,2015,2015-11-26,11,27.287,PHI,@,DET,L 14-45,*,14,30,2.14,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
64,2015,2015-12-06,12,27.297,PHI,@,NWE,W 35-28,,8,24,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
65,2015,2015-12-13,13,27.304,PHI,,BUF,W 23-20,,11,34,3.09,0,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
66,2015,2015-12-20,14,27.311,PHI,,ARI,L 17-40,,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
67,2015,2015-12-26,15,27.317,PHI,,WAS,L 24-38,,5,27,5.40,1,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
68,2015,2016-01-03,16,27.325,PHI,@,NYG,W 35-30,,12,69,5.75,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
69,2016,2016-09-11,1,28.212,TEN,,MIN,L 16-25,*,13,42,3.23,0,7,5,35,7.00,2,71.4%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,0.0,0,0
70,2016,2016-09-18,2,28.219,TEN,@,DET,W 16-15,*,12,89,7.42,0,7,7,56,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
71,2016,2016-09-25,3,28.226,TEN,,OAK,L 10-17,*,16,114,7.13,1,5,5,41,8.20,0,100.0%,8.20,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
72,2016,2016-10-02,4,28.233,TEN,@,HOU,L 20-27,*,25,95,3.80,2,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,0.0,0,0
73,2016,2016-10-09,5,28.240,TEN,@,MIA,W 30-17,*,27,121,4.48,0,6,5,16,3.20,0,83.3%,2.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
74,2016,2016-10-16,6,28.247,TEN,,CLE,W 28-26,*,21,65,3.10,1,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
75,2016,2016-10-23,7,28.254,TEN,,IND,L 26-34,*,25,107,4.28,1,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
76,2016,2016-10-27,8,28.258,TEN,,JAX,W 36-22,*,21,123,5.86,1,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
77,2016,2016-11-06,9,28.268,TEN,@,SDG,L 35-43,*,14,51,3.64,1,7,7,29,4.14,0,100.0%,4.14,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
78,2016,2016-11-13,10,28.275,TEN,,GNB,W 47-25,*,17,123,7.24,1,3,2,33,16.50,0,66.7%,11.00,1,1,100.00,10,1,0,147.9,0,0,10.00,30.00,0,0,,0,1,6,0.0,0,0
79,2016,2016-11-20,11,28.282,TEN,@,IND,L 17-24,*,21,70,3.33,0,3,3,9,3.00,1,100.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
80,2016,2016-11-27,12,28.289,TEN,@,CHI,W 27-21,*,17,43,2.53,0,5,5,41,8.20,0,100.0%,8.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
81,2016,2016-12-11,13,28.303,TEN,,DEN,W 13-10,*,21,92,4.38,1,2,0,0,,0,0.0%,0.00,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6,0.0,0,0
82,2016,2016-12-18,14,28.310,TEN,@,KAN,W 19-17,*,18,89,4.94,0,6,5,52,10.40,0,83.3%,8.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
83,2016,2016-12-24,15,28.316,TEN,@,JAX,L 17-38,*,14,42,3.00,0,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
84,2016,2017-01-01,16,28.324,TEN,,HOU,W 24-17,*,11,21,1.91,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
85,2017,2017-09-10,1,29.210,TEN,,OAK,L 16-26,*,12,44,3.67,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
86,2017,2017-09-17,2,29.217,TEN,@,JAX,W 37-16,*,9,25,2.78,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
87,2017,2017-09-24,3,29.224,TEN,,SEA,W 33-27,*,14,115,8.21,1,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
88,2017,2017-10-01,4,29.231,TEN,@,HOU,L 14-57,*,7,31,4.43,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
89,2017,2017-10-08,5,29.238,TEN,@,MIA,L 10-16,*,14,58,4.14,0,5,4,11,2.75,0,80.0%,2.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
90,2017,2017-10-16,6,29.246,TEN,,IND,W 36-22,*,12,40,3.33,1,4,4,47,11.75,0,100.0%,11.75,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
91,2017,2017-10-22,7,29.252,TEN,@,CLE,W 12-9,*,18,59,3.28,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
92,2017,2017-11-05,8,29.266,TEN,,BAL,W 23-20,*,9,19,2.11,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
93,2017,2017-11-12,9,29.273,TEN,,CIN,W 24-20,*,14,42,3.00,2,4,4,30,7.50,1,100.0%,7.50,0,0,,0,0,0,,0,0,,,0,0,,0,3,18,0.0,0,0
94,2017,2017-11-16,10,29.277,TEN,@,PIT,L 17-40,*,8,10,1.25,0,6,5,37,7.40,0,83.3%,6.17,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
95,2017,2017-11-26,11,29.287,TEN,@,IND,W 20-16,*,12,9,0.75,1,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
96,2017,2017-12-03,12,29.294,TEN,,HOU,W 24-13,*,11,66,6.00,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
97,2017,2017-12-10,13,29.301,TEN,@,ARI,L 7-12,*,11,34,3.09,0,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
98,2017,2017-12-17,14,29.308,TEN,@,SFO,L 23-25,*,18,59,3.28,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
99,2017,2017-12-24,15,29.315,TEN,,LAR,L 23-27,*,15,48,3.20,1,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
