ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1969,1969-09-21,1,31.048,SFO,@,ATL,L 12-24,,,,,,,,
2,1969,1969-09-28,2,31.055,SFO,@,GNB,L 7-14,,,,,,,,
3,1969,1969-10-05,3,31.062,SFO,,WAS,T 17-17,,,,,,,,
4,1969,1969-10-12,4,31.069,SFO,,RAM,L 21-27,,,,,,,,
5,1969,1969-10-19,5,31.076,SFO,,ATL,L 7-21,,,,,,,,
6,1969,1969-10-26,6,31.083,SFO,@,BAL,W 24-21,,,,,,,,
7,1969,1969-11-02,7,31.090,SFO,,DET,L 14-26,,,,,,,,
8,1969,1969-11-09,8,31.097,SFO,@,RAM,L 30-41,3,4,75.0,1,1,100.0,0,6
9,1969,1969-11-16,9,31.104,SFO,,BAL,W 20-17,2,3,66.7,,3,0.0,0,2
10,1969,1969-11-23,10,31.111,SFO,@,NOR,L 38-43,5,5,100.0,1,1,100.0,0,8
11,1969,1969-11-27,11,31.115,SFO,@,DAL,T 24-24,3,3,100.0,1,2,50.0,0,6
12,1969,1969-12-06,12,31.124,SFO,,CHI,W 42-21,6,6,100.0,,2,0.0,0,6
13,1969,1969-12-14,13,31.132,SFO,@,MIN,L 7-10,1,1,100.0,,1,0.0,0,1
14,1969,1969-12-21,14,31.139,SFO,,PHI,W 14-13,2,2,100.0,,1,0.0,0,2
