ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2012,2012-12-02,12,23.018,IND,@,DET,W 35-33,,12,6,100,16.67,0,50.0%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,,0,0,0.0,0,0
12,2012,2012-12-09,13,23.025,IND,,TEN,W 27-23,,5,2,50,25.00,0,40.0%,10.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,24,12.00,0,,0,0,0.0,0,0
13,2012,2012-12-16,14,23.032,IND,@,HOU,L 17-29,,6,3,78,26.00,1,50.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,,1,6,0.0,0,0
14,2012,2012-12-23,15,23.039,IND,@,KAN,W 20-13,*,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
15,2012,2012-12-30,16,23.046,IND,,HOU,W 28-16,,6,4,111,27.75,1,66.7%,18.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,19,19.00,0,,1,6,0.0,0,0
16,2013,2013-09-08,1,23.298,IND,,OAK,W 21-17,,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,23,23.00,0,,0,0,0.0,0,0
17,2013,2013-09-15,2,23.305,IND,,MIA,L 20-24,,12,6,124,20.67,0,50.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0
18,2013,2013-09-22,3,23.312,IND,@,SFO,W 27-7,,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,16,8.00,0,,0,0,0.0,0,0
19,2013,2013-09-29,4,23.319,IND,@,JAX,W 37-3,*,9,4,45,11.25,0,44.4%,5.00,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,19,3.80,0,,0,0,0.0,1,0
20,2013,2013-10-06,5,23.326,IND,,SEA,W 34-28,,6,5,140,28.00,2,83.3%,23.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
21,2013,2013-10-14,6,23.334,IND,@,SDG,L 9-19,,8,5,43,8.60,0,62.5%,5.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,10,5.00,0,,0,0,0.0,0,0
22,2013,2013-10-20,7,23.340,IND,,DEN,W 39-33,*,11,2,27,13.50,0,18.2%,2.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,35,11.67,0,,0,0,0.0,1,0
23,2013,2013-11-03,8,23.354,IND,@,HOU,W 27-24,,12,7,121,17.29,3,58.3%,10.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,34,34.00,0,,3,18,0.0,0,0
24,2013,2013-11-10,9,23.361,IND,,STL,L 8-38,*,8,7,130,18.57,0,87.5%,16.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
25,2013,2013-11-14,10,24.000,IND,@,TEN,W 30-27,*,9,5,44,8.80,0,55.6%,4.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0
26,2013,2013-11-24,11,24.010,IND,@,ARI,L 11-40,*,9,5,38,7.60,0,55.6%,4.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2013,2013-12-01,12,24.017,IND,,TEN,W 22-14,*,7,5,46,9.20,0,71.4%,6.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2013,2013-12-08,13,24.024,IND,@,CIN,L 28-42,*,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2013,2013-12-15,14,24.031,IND,,HOU,W 25-3,*,12,8,78,9.75,0,66.7%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2013,2013-12-22,15,24.038,IND,@,KAN,W 23-7,*,7,5,52,10.40,0,71.4%,7.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2013,2013-12-29,16,24.045,IND,,JAX,W 30-10,*,15,11,155,14.09,0,73.3%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2014,2014-09-07,1,24.297,IND,@,DEN,L 24-31,*,11,5,41,8.20,0,45.5%,3.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2014,2014-09-15,2,24.305,IND,,PHI,L 27-30,*,11,6,65,10.83,0,54.5%,5.91,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
34,2014,2014-09-21,3,24.311,IND,@,JAX,W 44-17,*,6,5,80,16.00,0,83.3%,13.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2014,2014-09-28,4,24.318,IND,,TEN,W 41-17,*,10,6,105,17.50,0,60.0%,10.50,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2014,2014-10-05,5,24.325,IND,,BAL,W 20-13,*,12,9,90,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
37,2014,2014-10-09,6,24.329,IND,@,HOU,W 33-28,*,9,9,223,24.78,1,100.0%,24.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
38,2014,2014-10-19,7,24.339,IND,,CIN,W 27-0,*,9,7,107,15.29,0,77.8%,11.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2014,2014-10-26,8,24.346,IND,@,PIT,L 34-51,*,10,6,155,25.83,1,60.0%,15.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
40,2014,2014-11-03,9,24.354,IND,@,NYG,W 40-24,*,6,3,71,23.67,1,50.0%,11.83,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,,1,6,0.0,0,0
41,2014,2014-11-16,10,25.002,IND,,NWE,L 20-42,*,7,3,24,8.00,0,42.9%,3.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
42,2014,2014-11-23,11,25.009,IND,,JAX,W 23-3,*,5,4,122,30.50,1,80.0%,24.40,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
43,2014,2014-11-30,12,25.016,IND,,WAS,W 49-27,*,5,5,62,12.40,1,100.0%,12.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,1,0
44,2014,2014-12-07,13,25.023,IND,@,CLE,W 25-24,*,19,10,150,15.00,2,52.6%,7.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
45,2014,2014-12-14,14,25.030,IND,,HOU,W 17-10,*,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2014,2014-12-28,16,25.044,IND,@,TEN,W 27-10,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2015,2015-09-13,1,25.303,IND,@,BUF,L 14-27,*,14,7,88,12.57,0,50.0%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2015,2015-09-21,2,25.311,IND,,NYJ,L 7-20,*,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2015,2015-09-27,3,25.317,IND,@,TEN,W 35-33,*,7,4,94,23.50,0,57.1%,13.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2015,2015-10-04,4,25.324,IND,,JAX,W 16-13,*,13,7,67,9.57,0,53.8%,5.15,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2015,2015-10-08,5,25.328,IND,@,HOU,W 27-20,*,9,5,88,17.60,0,55.6%,9.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2015,2015-10-18,6,25.338,IND,,NWE,L 27-34,*,9,6,74,12.33,1,66.7%,8.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
53,2015,2015-10-25,7,25.345,IND,,NOR,L 21-27,*,15,4,150,37.50,2,26.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
54,2015,2015-11-02,8,25.353,IND,@,CAR,L 26-29,*,7,1,15,15.00,0,14.3%,2.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,16,4.00,0,,0,0,0.0,0,0
55,2015,2015-11-08,9,25.359,IND,,DEN,W 27-24,*,6,5,82,16.40,0,83.3%,13.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2015,2015-11-22,10,26.008,IND,@,ATL,W 24-21,,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2015,2015-11-29,11,26.015,IND,,TAM,W 25-12,*,12,6,95,15.83,2,50.0%,7.92,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
58,2015,2015-12-06,12,26.022,IND,@,PIT,L 10-45,*,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2015,2015-12-13,13,26.029,IND,@,JAX,L 16-51,*,7,4,132,33.00,0,57.1%,18.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2015,2015-12-20,14,26.036,IND,,HOU,L 10-16,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2015,2015-12-27,15,26.043,IND,@,MIA,W 18-12,*,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2015,2016-01-03,16,26.050,IND,,TEN,W 30-24,*,7,4,44,11.00,0,57.1%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2016,2016-09-11,1,26.302,IND,,DET,L 35-39,*,12,6,79,13.17,0,50.0%,6.58,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,,0,0,0.0,0,0
64,2016,2016-09-18,2,26.309,IND,@,DEN,L 20-34,*,11,4,41,10.25,0,36.4%,3.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2016,2016-09-25,3,26.316,IND,,SDG,W 26-22,*,11,8,174,21.75,1,72.7%,15.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
66,2016,2016-10-02,4,26.323,IND,@,JAX,L 27-30,*,10,7,42,6.00,1,70.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
67,2016,2016-10-09,5,26.330,IND,,CHI,W 29-23,*,11,10,171,17.10,1,90.9%,15.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
68,2016,2016-10-16,6,26.337,IND,@,HOU,L 23-26,*,9,3,49,16.33,0,33.3%,5.44,0,0,,0,0,0,,0,0,0,,0,0,,,1,5,5.00,0,0,0,,0,,0,0,0.0,0,0
69,2016,2016-10-23,7,26.344,IND,@,TEN,W 34-26,*,12,7,133,19.00,1,58.3%,11.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
70,2016,2016-10-30,8,26.351,IND,,KAN,L 14-30,*,6,1,20,20.00,0,16.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0
71,2016,2016-11-06,9,26.358,IND,@,GNB,W 31-26,*,8,6,82,13.67,0,75.0%,10.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2016,2016-11-20,10,27.006,IND,,TEN,W 24-17,*,9,5,97,19.40,1,55.6%,10.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
73,2016,2016-11-24,11,27.010,IND,,PIT,L 7-28,*,5,3,54,18.00,0,60.0%,10.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2016,2016-12-05,12,27.021,IND,@,NYJ,W 41-10,*,10,9,146,16.22,0,90.0%,14.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2016,2016-12-11,13,27.027,IND,,HOU,L 17-22,*,13,9,115,12.78,1,69.2%,8.85,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
76,2016,2016-12-18,14,27.034,IND,@,MIN,W 34-6,*,7,3,45,15.00,0,42.9%,6.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2016,2016-12-24,15,27.040,IND,@,OAK,L 25-33,*,9,4,105,26.25,0,44.4%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,0,2,0.0,0,0
78,2016,2017-01-01,16,27.048,IND,,JAX,W 24-20,*,12,6,95,15.83,0,50.0%,7.92,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2017,2017-09-10,1,27.300,IND,@,LAR,L 9-46,*,7,3,57,19.00,0,42.9%,8.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2017,2017-09-17,2,27.307,IND,,ARI,L 13-16,*,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2017,2017-09-24,3,27.314,IND,,CLE,W 31-28,*,9,7,153,21.86,1,77.8%,17.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
82,2017,2017-10-01,4,27.321,IND,@,SEA,L 18-46,*,6,3,30,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2017,2017-10-08,5,27.328,IND,,SFO,W 26-23,*,9,7,177,25.29,0,77.8%,19.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2017,2017-10-16,6,27.336,IND,@,TEN,L 22-36,*,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2017,2017-10-22,7,27.342,IND,,JAX,L 0-27,*,8,2,27,13.50,0,25.0%,3.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2017,2017-10-29,8,27.349,IND,@,CIN,L 23-24,*,7,2,15,7.50,0,28.6%,2.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2017,2017-11-05,9,27.356,IND,@,HOU,W 20-14,*,9,5,175,35.00,2,55.6%,19.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
88,2017,2017-11-12,10,27.363,IND,,PIT,L 17-20,*,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2017,2017-11-26,11,28.012,IND,,TEN,L 16-20,*,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2017,2017-12-03,12,28.019,IND,@,JAX,L 10-30,*,6,3,51,17.00,1,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
91,2017,2017-12-10,13,28.026,IND,@,BUF,L 7-13,*,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2017,2017-12-14,14,28.030,IND,,DEN,L 13-25,*,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2017,2017-12-23,15,28.039,IND,@,BAL,L 16-23,*,12,6,100,16.67,0,50.0%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2017,2017-12-31,16,28.047,IND,,HOU,W 22-13,*,6,3,14,4.67,0,50.0%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2018,2018-09-09,1,28.299,IND,,CIN,L 23-34,*,11,5,46,9.20,1,45.5%,4.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
96,2018,2018-09-16,2,28.306,IND,@,WAS,W 21-9,*,11,7,83,11.86,1,63.6%,7.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
97,2018,2018-09-23,3,28.313,IND,@,PHI,L 16-20,*,10,5,50,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0
