ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2003,2003-11-16,10,23.275,NYG,@,PHI,L 10-28,,3,2,3,1.50,0,66.7%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0
2,2003,2003-12-14,14,23.303,NYG,@,NOR,L 7-45,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0
3,2003,2003-12-21,15,23.310,NYG,@,DAL,L 3-19,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
4,2003,2003-12-28,16,23.317,NYG,,CAR,L 24-37,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
5,2004,2004-09-12,1,24.211,NYG,@,PHI,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,5,119,23.80,0,0,0,,0,0,0
6,2004,2004-09-19,2,24.218,NYG,,WAS,W 20-14,,0,0,0,,0,0.0%,,0,0,,0,2,59,29.50,0,0,0,,0,0,0
7,2004,2004-09-26,3,24.225,NYG,,CLE,W 27-10,,0,0,0,,0,0.0%,,0,0,,0,2,56,28.00,0,0,0,,0,0,0
8,2004,2004-10-31,7,24.260,NYG,@,MIN,W 34-13,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,28,28.00,0,0,0,,0,0,0
9,2004,2004-11-07,8,24.267,NYG,,CHI,L 21-28,,0,0,0,,0,0.0%,,0,0,,0,5,155,31.00,0,0,0,,0,0,0
10,2004,2004-11-21,10,24.281,NYG,,ATL,L 10-14,,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,0,0,,0,0,0
11,2004,2004-11-28,11,24.288,NYG,,PHI,L 6-27,,0,0,0,,0,0.0%,,0,0,,0,4,99,24.75,0,0,0,,0,0,0
12,2004,2004-12-12,13,24.302,NYG,@,BAL,L 14-37,,0,0,0,,0,0.0%,,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
13,2004,2004-12-18,14,24.308,NYG,,PIT,L 30-33,,0,0,0,,0,0.0%,,0,0,,0,8,259,32.38,1,0,0,,0,1,6
14,2004,2004-12-26,15,24.316,NYG,@,CIN,L 22-23,,0,0,0,,0,0.0%,,0,0,,0,5,121,24.20,0,0,0,,0,0,0
15,2004,2005-01-02,16,24.323,NYG,,DAL,W 28-24,,0,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,0,0,,0,0,0
16,2005,2005-09-11,1,25.209,NYG,,ARI,W 42-19,,0,0,0,,0,0.0%,,0,0,,0,4,191,47.75,1,0,0,,0,1,6
17,2005,2005-09-19,2,25.217,NYG,@,NOR,W 27-10,,0,0,0,,0,0.0%,,1,4,4.00,0,1,10,10.00,0,0,0,,0,0,0
18,2005,2005-09-25,3,25.223,NYG,@,SDG,L 23-45,,0,0,0,,0,0.0%,,0,0,,0,6,156,26.00,0,0,0,,0,0,0
19,2005,2005-10-02,4,25.230,NYG,,STL,W 44-24,,0,0,0,,0,0.0%,,0,0,,0,3,65,21.67,0,0,0,,0,0,0
20,2005,2005-10-16,5,25.244,NYG,@,DAL,L 13-16,,0,0,0,,0,0.0%,,0,0,,0,4,78,19.50,0,0,0,,0,0,0
21,2005,2005-10-23,6,25.251,NYG,,DEN,W 24-23,,0,0,0,,0,0.0%,,0,0,,0,4,124,31.00,0,0,0,,0,0,0
22,2005,2005-10-30,7,25.258,NYG,,WAS,W 36-0,,0,0,0,,0,0.0%,,0,0,,0,1,24,24.00,0,0,0,,0,0,0
23,2005,2005-11-06,8,25.265,NYG,@,SFO,W 24-6,,0,0,0,,0,0.0%,,0,0,,0,3,81,27.00,0,0,0,,0,0,0
24,2005,2005-11-13,9,25.272,NYG,,MIN,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,4,81,20.25,0,0,0,,0,0,0
25,2005,2005-12-11,13,25.300,NYG,@,PHI,W 26-23,,0,0,0,,0,0.0%,,0,0,,0,5,95,19.00,0,0,0,,0,0,0
26,2005,2005-12-31,16,25.320,NYG,@,OAK,W 30-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
27,2006,2006-09-10,1,26.208,SEA,@,DET,W 9-6,,0,0,0,,0,0.0%,,0,0,,0,3,88,29.33,0,0,0,,0,0,0
28,2006,2006-09-17,2,26.215,SEA,,ARI,W 21-10,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,,0,0,0
29,2006,2006-09-24,3,26.222,SEA,,NYG,W 42-30,,0,0,0,,0,0.0%,,0,0,,0,4,108,27.00,0,0,0,,0,0,0
30,2006,2006-10-01,4,26.229,SEA,@,CHI,L 6-37,,0,0,0,,0,0.0%,,0,0,,0,7,167,23.86,0,0,0,,0,0,0
31,2006,2006-10-15,5,26.243,SEA,@,STL,W 30-28,,0,0,0,,0,0.0%,,0,0,,0,5,107,21.40,0,0,0,,0,0,0
32,2006,2006-10-22,6,26.250,SEA,,MIN,L 13-31,,0,0,0,,0,0.0%,,0,0,,0,5,100,20.00,0,0,0,,0,0,0
33,2006,2006-11-19,10,26.278,STL,@,CAR,L 0-15,,0,0,0,,0,0.0%,,0,0,,0,3,58,19.33,0,0,0,,0,0,0
34,2006,2006-12-03,12,26.292,STL,,ARI,L 20-34,,0,0,0,,0,0.0%,,0,0,,0,6,189,31.50,0,0,15,,0,0,0
35,2006,2006-12-11,13,26.300,STL,,CHI,L 27-42,,0,0,0,,0,0.0%,,0,0,,0,7,150,21.43,0,0,0,,0,0,0
36,2006,2006-12-17,14,26.306,STL,@,OAK,W 20-0,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0,,0,0,0
37,2006,2006-12-24,15,26.313,STL,,WAS,W 37-31,,0,0,0,,0,0.0%,,0,0,,0,7,137,19.57,0,0,0,,0,0,0
38,2006,2006-12-31,16,26.320,STL,@,MIN,W 41-21,,0,0,0,,0,0.0%,,0,0,,0,2,50,25.00,0,0,0,,0,0,0
