ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1969,1969-11-02,7,25.157,MIN,,CHI,W 31-14,1,3,3.00,0
2,1970,1970-09-20,1,26.114,MIN,,KAN,W 27-10,,,,
3,1970,1970-09-27,2,26.121,MIN,,NOR,W 26-0,,,,
4,1970,1970-10-04,3,26.128,MIN,@,GNB,L 10-13,,,,
5,1970,1970-10-11,4,26.135,MIN,@,CHI,W 24-0,,,,
6,1970,1970-10-18,5,26.142,MIN,,DAL,W 54-13,,,,
7,1970,1970-10-26,6,26.150,MIN,,RAM,W 13-3,,,,
8,1970,1970-11-01,7,26.156,MIN,@,DET,W 30-17,,,,
9,1970,1970-11-08,8,26.163,MIN,@,WAS,W 19-10,,,,
10,1970,1970-11-15,9,26.170,MIN,,DET,W 24-20,,,,
11,1970,1970-11-22,10,26.177,MIN,,GNB,W 10-3,,,,
12,1970,1970-11-29,11,26.184,MIN,@,NYJ,L 10-20,,,,
13,1970,1970-12-05,12,26.190,MIN,,CHI,W 16-13,,,,
14,1970,1970-12-13,13,26.198,MIN,@,BOS,W 35-14,1,0,0.00,0
15,1970,1970-12-20,14,26.205,MIN,@,ATL,W 37-7,,,,
16,1971,1971-09-19,1,27.113,PHI,@,CIN,L 14-37,,,,
17,1971,1971-09-26,2,27.120,PHI,,DAL,L 7-42,,,,
18,1971,1971-10-03,3,27.127,PHI,,SFO,L 3-31,,,,
19,1971,1971-10-10,4,27.134,PHI,,MIN,L 0-13,,,,
20,1971,1971-10-17,5,27.141,PHI,@,OAK,L 10-34,,,,
21,1971,1971-10-24,6,27.148,PHI,,NYG,W 23-7,,,,
22,1971,1971-10-31,7,27.155,PHI,,DEN,W 17-16,,,,
23,1971,1971-11-07,8,27.162,PHI,@,WAS,T 7-7,,,,
24,1971,1971-11-14,9,27.169,PHI,@,DAL,L 7-20,,,,
25,1971,1971-11-21,10,27.176,PHI,@,STL,W 37-20,,,,
26,1971,1971-11-28,11,27.183,PHI,,WAS,L 13-20,,,,
27,1971,1971-12-05,12,27.190,PHI,@,DET,W 23-20,,,,
28,1971,1971-12-12,13,27.197,PHI,,STL,W 19-7,,,,
29,1971,1971-12-19,14,27.204,PHI,@,NYG,W 41-28,,,,
30,1972,1972-09-17,1,28.111,PHI,@,DAL,L 6-28,,,,
31,1972,1972-09-24,2,28.118,PHI,,CLE,L 17-27,,,,
32,1972,1972-10-02,3,28.126,PHI,,NYG,L 12-27,,,,
33,1972,1972-10-08,4,28.132,PHI,@,WAS,L 0-14,,,,
34,1972,1972-10-15,5,28.139,PHI,,RAM,L 3-34,,,,
35,1972,1972-10-22,6,28.146,PHI,@,KAN,W 21-20,,,,
36,1972,1972-10-29,7,28.153,PHI,@,NOR,L 3-21,,,,
37,1972,1972-11-05,8,28.160,PHI,,STL,T 6-6,,,,
38,1972,1972-11-12,9,28.167,PHI,@,HOU,W 18-17,,,,
39,1972,1972-11-19,10,28.174,PHI,,DAL,L 7-28,,,,
40,1972,1972-11-26,11,28.181,PHI,@,NYG,L 10-62,,,,
41,1972,1972-12-03,12,28.188,PHI,,WAS,L 7-23,,,,
42,1972,1972-12-10,13,28.195,PHI,,CHI,L 12-21,,,,
43,1972,1972-12-17,14,28.202,PHI,@,STL,L 23-24,,,,
44,1973,1973-09-16,1,29.110,PHI,,STL,L 23-34,,,,
45,1973,1973-09-23,2,29.117,PHI,@,NYG,T 23-23,,,,
46,1973,1973-09-30,3,29.124,PHI,,WAS,L 7-28,,,,
47,1973,1973-10-07,4,29.131,PHI,@,BUF,L 26-27,,,,
48,1973,1973-10-14,5,29.138,PHI,@,STL,W 27-24,,,,
49,1973,1973-10-21,6,29.145,PHI,@,MIN,L 21-28,,,,
50,1973,1973-10-28,7,29.152,PHI,,DAL,W 30-16,,,,
51,1973,1973-11-04,8,29.159,PHI,,NWE,W 24-23,,,,
52,1973,1973-11-11,9,29.166,PHI,,ATL,L 27-44,,,,
53,1973,1973-11-18,10,29.173,PHI,@,DAL,L 10-31,,,,
54,1973,1973-11-25,11,29.180,PHI,,NYG,W 20-16,,,,
55,1973,1973-12-02,12,29.187,PHI,@,SFO,L 28-38,,,,
56,1973,1973-12-09,13,29.194,PHI,,NYJ,W 24-23,,,,
57,1973,1973-12-16,14,29.201,PHI,@,WAS,L 20-38,,,,
58,1974,1974-09-15,1,30.109,PHI,@,STL,L 3-7,,,,
59,1974,1974-09-23,2,30.117,PHI,,DAL,W 13-10,,,,
60,1974,1974-09-29,3,30.123,PHI,,BAL,W 30-10,,,,
61,1974,1974-10-06,4,30.130,PHI,@,SDG,W 13-7,,,,
62,1974,1974-10-13,5,30.137,PHI,,NYG,W 35-7,,,,
63,1974,1974-10-20,6,30.144,PHI,@,DAL,L 24-31,,,,
64,1974,1974-10-27,7,30.151,PHI,@,NOR,L 10-14,,,,
65,1974,1974-11-03,8,30.158,PHI,@,PIT,L 0-27,,,,
66,1974,1974-11-10,9,30.165,PHI,,WAS,L 20-27,,,,
67,1974,1974-11-24,11,30.179,PHI,@,WAS,L 7-26,,,,
68,1974,1974-12-01,12,30.186,PHI,,GNB,W 36-14,,,,
69,1974,1974-12-08,13,30.193,PHI,@,NYG,W 20-7,,,,
70,1974,1974-12-15,14,30.200,PHI,,DET,W 28-17,,,,
