ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1995,1995-09-03,1,24.151,GNB,,STL,L 14-17,,
2,1995,1995-09-11,2,24.159,GNB,@,CHI,W 27-24,,
3,1995,1995-09-17,3,24.165,GNB,,NYG,W 14-6,,
4,1995,1995-09-24,4,24.172,GNB,@,JAX,W 24-14,,1.0
5,1995,1995-10-29,8,24.207,GNB,@,DET,L 16-24,,
6,1995,1995-11-19,11,24.228,GNB,@,CLE,W 31-20,,
7,1995,1995-12-03,13,24.242,GNB,,CIN,W 24-10,,
8,1995,1995-12-10,14,24.249,GNB,@,TAM,L 10-13,,
9,1995,1995-12-24,16,24.263,GNB,,PIT,W 24-19,,1.0
10,1996,1996-11-24,12,25.233,GNB,@,STL,W 24-9,,
11,1997,1997-10-05,6,26.183,GNB,,TAM,W 21-16,,
12,1997,1997-10-12,7,26.190,GNB,@,CHI,W 24-23,,
13,1997,1997-10-27,8,26.205,GNB,@,NWE,W 28-10,,
14,1997,1997-11-02,9,26.211,GNB,,DET,W 20-10,,
15,1997,1997-11-09,10,26.218,GNB,,STL,W 17-7,,
16,1997,1997-11-16,11,26.225,GNB,@,IND,L 38-41,,
17,1997,1997-11-23,12,26.232,GNB,,DAL,W 45-17,,
18,1997,1997-12-01,13,26.240,GNB,@,MIN,W 27-11,,
19,1997,1997-12-07,14,26.246,GNB,@,TAM,W 17-6,,
20,1997,1997-12-14,15,26.253,GNB,@,CAR,W 31-10,,
21,1997,1997-12-20,16,26.259,GNB,,BUF,W 31-21,,
22,1998,1998-09-06,1,27.154,GNB,,DET,W 38-19,,
23,1998,1998-09-13,2,27.161,GNB,,TAM,W 23-15,,
24,1998,1998-09-20,3,27.168,GNB,@,CIN,W 13-6,,
25,1998,1998-09-27,4,27.175,GNB,@,CAR,W 37-30,,
26,1998,1998-10-05,5,27.183,GNB,,MIN,L 24-37,,
27,1998,1998-10-15,6,27.193,GNB,@,DET,L 20-27,,
28,1998,1998-11-01,8,27.210,GNB,,SFO,W 36-22,,
29,1998,1998-11-09,9,27.218,GNB,@,PIT,L 20-27,,
30,1998,1998-11-15,10,27.224,GNB,@,NYG,W 37-3,,
31,1998,1998-11-22,11,27.231,GNB,@,MIN,L 14-28,,
32,1998,1998-11-29,12,27.238,GNB,,PHI,W 24-16,,
33,1998,1998-12-07,13,27.246,GNB,@,TAM,L 22-24,,
34,1998,1998-12-13,14,27.252,GNB,,CHI,W 26-20,,
35,1998,1998-12-20,15,27.259,GNB,,TEN,W 30-22,,
36,1998,1998-12-27,16,27.266,GNB,@,CHI,W 16-13,,
37,1999,1999-09-12,1,28.160,NWE,@,NYJ,W 30-28,,
38,1999,1999-10-17,6,28.195,NWE,,MIA,L 30-31,,
39,1999,1999-10-24,7,28.202,NWE,,DEN,W 24-23,,
40,1999,1999-10-31,8,28.209,NWE,@,ARI,W 27-3,,
41,1999,1999-12-19,14,28.258,NWE,@,PHI,L 9-24,,
