ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2015,2015-10-11,5,23.274,SEA,@,CIN,L 24-27,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2015,2015-11-01,7,23.295,DAL,,SEA,L 12-13,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
3,2015,2015-11-08,8,23.302,DAL,,PHI,L 27-33,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2015,2015-11-15,9,23.309,DAL,@,TAM,L 6-10,,0,0,,0,0,0,0,,0,0.0%,,1,26,26.00,0,0,0
5,2015,2015-11-22,10,23.316,DAL,@,MIA,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2015,2015-11-26,11,23.320,DAL,,CAR,L 14-33,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
7,2015,2015-12-07,12,23.331,DAL,@,WAS,W 19-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2015,2015-12-13,13,23.337,DAL,@,GNB,L 7-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2015,2015-12-19,14,23.343,DAL,,NYJ,L 16-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2015,2015-12-27,15,23.351,DAL,@,BUF,L 6-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2015,2016-01-03,16,23.358,DAL,,WAS,L 23-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2016,2016-09-11,1,24.245,DAL,,NYG,L 19-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2016,2016-09-18,2,24.252,DAL,@,WAS,W 27-23,,0,0,,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0
14,2016,2016-09-25,3,24.259,DAL,,CHI,W 31-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2016,2016-10-02,4,24.266,DAL,@,SFO,W 24-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2016,2016-10-09,5,24.273,DAL,,CIN,W 28-14,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
17,2016,2016-10-16,6,24.280,DAL,@,GNB,W 30-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2016,2016-10-30,7,24.294,DAL,,PHI,W 29-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,2017,2017-09-10,1,25.243,DAL,,NYG,W 19-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2017,2017-09-17,2,25.250,DAL,@,DEN,L 17-42,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
21,2017,2017-09-25,3,25.258,DAL,@,ARI,W 28-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,2017,2017-10-01,4,25.264,DAL,,LAR,L 30-35,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2017,2017-10-08,5,25.271,DAL,,GNB,L 31-35,,0,0,,0,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
24,2017,2017-10-22,6,25.285,DAL,@,SFO,W 40-10,,8,61,7.63,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
25,2017,2017-10-29,7,25.292,DAL,@,WAS,W 33-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,2017,2017-11-05,8,25.299,DAL,,KAN,W 28-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
27,2017,2017-11-12,9,25.306,DAL,@,ATL,L 7-27,,3,14,4.67,0,6,4,15,3.75,0,66.7%,2.50,0,0,,0,0,0
28,2017,2017-11-19,10,25.313,DAL,,PHI,L 9-37,*,8,11,1.38,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
29,2017,2017-11-23,11,25.317,DAL,,LAC,L 6-28,,9,41,4.56,1,2,2,7,3.50,0,100.0%,3.50,0,0,,0,1,6
30,2017,2017-11-30,12,25.324,DAL,,WAS,W 38-14,,10,27,2.70,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
31,2017,2017-12-10,13,25.334,DAL,@,NYG,W 30-10,,6,47,7.83,1,5,5,113,22.60,1,100.0%,22.60,0,0,,0,2,12
32,2017,2017-12-17,14,25.341,DAL,@,OAK,W 20-17,,7,13,1.86,1,3,3,21,7.00,0,100.0%,7.00,0,0,,0,1,6
33,2017,2017-12-24,15,25.348,DAL,,SEA,L 12-21,,2,10,5.00,0,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
34,2018,2018-09-09,1,26.242,DAL,@,CAR,L 8-16,,1,5,5.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
35,2018,2018-09-16,2,26.249,DAL,,NYG,W 20-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
36,2018,2018-09-23,3,26.256,DAL,@,SEA,L 13-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
