ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,22.260,ATL,,NYJ,W 20-17,,,,,,,
2,1992,1992-09-13,2,22.267,ATL,@,WAS,L 17-24,,,,,,,
3,1992,1992-09-20,3,22.274,ATL,,NOR,L 7-10,,,,,,,
4,1992,1992-09-27,4,22.281,ATL,@,CHI,L 31-41,,,,,,,
5,1992,1992-10-04,5,22.288,ATL,,GNB,W 24-10,,,,,,,
6,1992,1992-10-11,6,22.295,ATL,@,MIA,L 17-21,,,,,,,
7,1992,1992-10-18,7,22.302,ATL,@,SFO,L 17-56,,,,,,,
8,1992,1992-11-01,8,22.316,ATL,,RAM,W 30-28,,,,,,,
9,1992,1992-11-09,9,22.324,ATL,,SFO,L 3-41,,,,,,,
10,1992,1992-11-15,10,22.330,ATL,,PHO,W 20-17,,,,,,,
11,1992,1992-11-22,11,22.337,ATL,@,BUF,L 14-41,,,,,,,
12,1992,1992-11-29,12,22.344,ATL,,NWE,W 34-0,,,,,,,
13,1992,1992-12-03,13,22.348,ATL,@,NOR,L 14-22,,,,,,,
14,1992,1992-12-13,14,22.358,ATL,@,TAM,W 35-7,,,,,,,
15,1992,1992-12-21,15,23.000,ATL,,DAL,L 17-41,,,,,,,
16,1992,1992-12-27,16,23.006,ATL,@,RAM,L 27-38,,0,0,2.0,0,0,0
17,1993,1993-09-05,1,23.258,ATL,@,DET,L 13-30,,,,,,,
18,1993,1993-09-12,2,23.265,ATL,,NOR,L 31-34,,0,0,1.0,0,0,0
19,1993,1993-09-19,3,23.272,ATL,@,SFO,L 30-37,,,,,,,
20,1993,1993-09-27,4,23.280,ATL,,PIT,L 17-45,,,,,,,
21,1993,1993-10-03,5,23.286,ATL,@,CHI,L 0-6,,,,,,,
22,1993,1993-10-14,6,23.297,ATL,,RAM,W 30-24,,,,,,,
23,1993,1993-10-24,7,23.307,ATL,@,NOR,W 26-15,,,,,,,
24,1993,1993-11-14,9,23.328,ATL,@,RAM,W 13-0,,,,,,,
25,1993,1993-11-21,10,23.335,ATL,,DAL,W 27-14,,0,0,0.5,0,0,0
26,1993,1993-11-28,11,23.342,ATL,,CLE,W 17-14,,0,0,1.0,0,0,0
27,1993,1993-12-05,12,23.349,ATL,@,HOU,L 17-33,,,,,,,
28,1993,1993-12-11,13,23.355,ATL,,SFO,W 27-24,,0,0,1.0,0,0,0
29,1993,1993-12-19,14,23.363,ATL,@,WAS,L 17-30,,,,,,,
30,1993,1993-12-26,15,24.005,ATL,@,CIN,L 17-21,,,,,,,
31,1993,1994-01-02,16,24.012,ATL,,PHO,L 10-27,,,,,,,
32,1994,1994-09-04,1,24.257,ATL,@,DET,L 28-31,,,,,,,
33,1994,1994-09-11,2,24.264,ATL,,RAM,W 31-13,,0,0,1.0,0,0,0
34,1994,1994-09-18,3,24.271,ATL,,KAN,L 10-30,,,,,,,
35,1994,1994-09-25,4,24.278,ATL,@,WAS,W 27-20,,0,0,1.0,0,0,0
36,1994,1994-10-02,5,24.285,ATL,@,RAM,W 8-5,,,,,,,
37,1994,1994-10-09,6,24.292,ATL,,TAM,W 34-13,,0,0,1.0,0,0,0
38,1994,1994-10-16,7,24.299,ATL,,SFO,L 3-42,,0,0,1.0,0,0,0
39,1994,1994-10-23,8,24.306,ATL,@,RAI,L 17-30,,,,,,,
40,1994,1994-11-06,9,24.320,ATL,,SDG,W 10-9,,0,0,1.0,0,0,0
41,1994,1994-11-13,10,24.327,ATL,@,NOR,L 32-33,,,,,,,
42,1994,1994-11-20,11,24.334,ATL,@,DEN,L 28-32,,,,,,,
43,1994,1994-11-27,12,24.341,ATL,,PHI,W 28-21,,0,0,3.0,0,0,0
44,1994,1994-12-04,13,24.348,ATL,@,SFO,L 14-50,,1,6,2.0,1,36,1
45,1994,1994-12-11,14,24.355,ATL,,NOR,L 20-29,,0,0,1.0,0,0,0
46,1994,1994-12-18,15,24.362,ATL,@,GNB,L 17-21,,,,,,,
47,1995,1995-09-03,1,25.256,ATL,,CAR,W 23-20,,0,0,1.5,0,0,0
48,1995,1995-09-10,2,25.263,ATL,@,SFO,L 10-41,,,,,,,
49,1995,1995-09-17,3,25.270,ATL,@,NOR,W 27-24,,,,,,,
50,1995,1995-09-24,4,25.277,ATL,,NYJ,W 13-3,,0,0,2.0,0,0,0
51,1995,1995-10-01,5,25.284,ATL,,NWE,W 30-17,,0,0,1.0,0,0,0
52,1995,1995-10-12,6,25.295,ATL,@,STL,L 19-21,,,,,,,
53,1995,1995-10-22,7,25.305,ATL,@,TAM,W 24-21,,,,,,,
54,1995,1995-11-12,10,25.326,ATL,@,BUF,L 17-23,,,,,,,
55,1995,1995-11-19,11,25.333,ATL,,STL,W 31-6,,,,,,,
56,1995,1995-11-26,12,25.340,ATL,@,ARI,L 37-40,,0,0,1.0,0,0,0
57,1995,1995-12-03,13,25.347,ATL,@,MIA,L 20-21,,,,,,,
58,1995,1995-12-10,14,25.354,ATL,,NOR,W 19-14,,,,,,,
59,1995,1995-12-17,15,25.361,ATL,@,CAR,L 17-21,,,,,,,
60,1995,1995-12-24,16,26.003,ATL,,SFO,W 28-27,,,,,,,
61,1996,1996-09-01,1,26.255,ATL,@,CAR,L 6-29,,0,0,2.0,0,0,0
62,1996,1996-09-08,2,26.262,ATL,,MIN,L 17-23,,,,,,,
63,1996,1996-09-22,3,26.276,ATL,,PHI,L 18-33,,,,,,,
64,1996,1996-09-29,4,26.283,ATL,@,SFO,L 17-39,,,,,,,
65,1996,1996-10-06,5,26.290,ATL,@,DET,L 24-28,,0,0,0.5,0,0,0
66,1996,1996-10-13,6,26.297,ATL,,HOU,L 13-23,,0,0,1.0,0,0,0
67,1996,1996-10-20,7,26.304,ATL,@,DAL,L 28-32,,,,,,,
68,1996,1996-10-27,8,26.311,ATL,,PIT,L 17-20,,0,0,1.5,0,0,0
69,1996,1996-11-03,9,26.318,ATL,,CAR,W 20-17,,,,,,,
70,1996,1996-11-10,10,26.325,ATL,@,STL,L 16-59,,,,,,,
