ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
44,1987,1987-11-29,11,26.283,RAM,,TAM,W 35-3,3,20,6.67,0,1,14,14.00,0,0,0,,0
45,1987,1987-12-13,13,26.297,RAM,,ATL,W 33-0,6,19,3.17,0,2,26,13.00,0,0,0,,0
46,1987,1987-12-21,14,26.305,RAM,,DAL,L 21-29,0,0,,0,1,9,9.00,0,3,39,13.00,0
47,1987,1987-12-27,15,26.311,RAM,@,SFO,L 0-48,0,0,,0,1,0,0.00,0,3,77,25.67,0
48,1988,1988-10-02,5,27.226,RAM,,PHO,L 27-41,,,,,,,,,,,,
49,1988,1988-10-09,6,27.233,RAM,@,ATL,W 33-0,,,,,,,,,,,,
50,1988,1988-10-16,7,27.240,RAM,,SFO,L 21-24,,,,,,,,,,,,
51,1988,1988-10-23,8,27.247,RAM,,SEA,W 31-10,,,,,,,,,,,,
52,1988,1988-10-30,9,27.254,RAM,@,NOR,W 12-10,,,,,,,,,,,,
53,1988,1988-11-06,10,27.261,RAM,@,PHI,L 24-30,,,,,,,,,,,,
54,1988,1988-11-13,11,27.268,RAM,,NOR,L 10-14,,,,,,,,,,,,
55,1988,1988-11-20,12,27.275,RAM,,SDG,L 24-38,,,,,,,,,,,,
56,1988,1988-11-27,13,27.282,RAM,@,DEN,L 24-35,,,,,,,,,,,,
57,1988,1988-12-05,14,27.290,RAM,,CHI,W 23-3,,,,,,,,,,,,
58,1988,1988-12-11,15,27.296,RAM,,ATL,W 22-7,,,,,,,,,,,,
59,1988,1988-12-18,16,27.303,RAM,@,SFO,W 38-16,,,,,,,,,,,,
60,1989,1989-11-12,10,28.266,PIT,,CHI,L 0-20,0,0,,0,,,,,,,,
61,1989,1989-11-19,11,28.273,PIT,,SDG,W 20-17,0,0,,0,,,,,,,,
62,1989,1989-11-26,12,28.280,PIT,@,MIA,W 34-14,0,0,,0,,,,,,,,
63,1989,1989-12-03,13,28.287,PIT,,HOU,L 16-23,0,0,,0,,,,,,,,
64,1989,1989-12-10,14,28.294,PIT,@,NYJ,W 13-0,0,0,,0,,,,,,,,
65,1989,1989-12-17,15,28.301,PIT,,NWE,W 28-10,1,3,3.00,0,0,0,,0,0,0,,0
66,1989,1989-12-24,16,28.308,PIT,@,TAM,W 31-22,0,0,,0,,,,,,,,
