ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1978,1978-09-04,1,23.289,BAL,@,DAL,L 0-38,,,,
2,1978,1978-09-10,2,23.295,BAL,,MIA,L 0-42,,,,
3,1978,1978-09-18,3,23.303,BAL,@,NWE,W 34-27,,,,
4,1978,1978-09-24,4,23.309,BAL,@,BUF,L 17-24,,,,
5,1978,1978-10-01,5,23.316,BAL,,PHI,L 14-17,,,,
6,1978,1978-10-08,6,23.323,BAL,@,STL,W 30-17,,,,
7,1978,1978-10-15,7,23.330,BAL,,NYJ,L 10-33,,,,
8,1978,1978-10-22,8,23.337,BAL,,DEN,W 7-6,,,,
9,1978,1978-10-29,9,23.344,BAL,@,MIA,L 8-26,,,,
10,1978,1978-11-06,10,23.352,BAL,,WAS,W 21-17,,,,
11,1978,1978-11-12,11,23.358,BAL,@,SEA,W 17-14,,,,
12,1978,1978-11-19,12,24.000,BAL,,CLE,L 24-45,,,,
13,1978,1978-11-26,13,24.007,BAL,,NWE,L 14-35,,,,
14,1978,1978-12-03,14,24.014,BAL,@,NYJ,L 16-24,,,,
15,1978,1978-12-09,15,24.020,BAL,@,PIT,L 13-35,,,,
16,1978,1978-12-17,16,24.028,BAL,,BUF,L 14-21,,,,
17,1979,1979-09-02,1,24.287,BAL,@,KAN,L 0-14,,,,
18,1979,1979-09-09,2,24.294,BAL,,TAM,L 26-29,,,,
19,1979,1979-09-16,3,24.301,BAL,@,CLE,L 10-13,,,,
20,1979,1979-09-23,4,24.308,BAL,@,PIT,L 13-17,,,,
21,1979,1979-09-30,5,24.315,BAL,,BUF,L 13-31,,,,
22,1979,1979-10-07,6,24.322,BAL,,NYJ,W 10-8,,,,
23,1979,1979-10-14,7,24.329,BAL,,HOU,L 16-28,,,,
24,1979,1979-10-21,8,24.336,BAL,@,BUF,W 14-13,,,,
25,1979,1979-10-28,9,24.343,BAL,,NWE,W 31-26,,,,
26,1979,1979-11-04,10,24.350,BAL,,CIN,W 38-28,,,,
27,1979,1979-11-11,11,24.357,BAL,@,MIA,L 0-19,,,,
28,1979,1979-11-18,12,24.364,BAL,@,NWE,L 21-50,,,,
29,1979,1979-11-25,13,25.006,BAL,,MIA,L 24-28,,,,
30,1979,1979-12-02,14,25.013,BAL,@,NYJ,L 17-30,,,,
31,1979,1979-12-09,15,25.020,BAL,,KAN,L 7-10,,,,
32,1979,1979-12-16,16,25.027,BAL,@,NYG,W 31-7,,,,
33,1980,1980-09-07,1,25.293,PHI,,DEN,W 27-6,,,,
