ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1961,1961-09-17,1,23.080,CHI,@,MIN,L 13-37,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,14,14.00,0,0,0
2,1961,1961-09-23,2,23.086,CHI,@,RAM,W 21-17,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1961,1961-10-01,3,23.094,CHI,@,GNB,L 0-24,5,15,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1961,1961-10-08,4,23.101,CHI,@,DET,W 31-17,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1961,1961-10-15,5,23.108,CHI,,BAL,W 24-10,4,2,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1961,1961-10-22,6,23.115,CHI,,SFO,W 31-0,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1961,1961-10-29,7,23.122,CHI,@,BAL,W 21-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,30,15.00,0,0,0
8,1961,1961-11-05,8,23.129,CHI,@,PHI,L 14-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,10,10.00,0,0,0
9,1961,1961-11-26,11,23.150,CHI,,RAM,W 28-24,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1961,1961-12-17,14,23.171,CHI,,MIN,W 52-35,1,20,20.00,0,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1962,1962-09-16,1,24.079,MIN,@,GNB,L 7-34,2,18,9.00,0,2,31,15.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1962,1962-09-23,2,24.086,MIN,,BAL,L 7-34,3,3,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
