ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,21.263,CIN,,TEN,L 14-23,,,,,,,,,,,,,
2,1998,1998-09-13,2,21.270,CIN,@,DET,W 34-28,,,,,,,,,,,,,
3,1998,1998-09-20,3,21.277,CIN,,GNB,L 6-13,,0,0,,0,0,0,1.0,,,0,0,0
4,1998,1998-09-27,4,21.284,CIN,@,BAL,L 24-31,,0,0,,0,0,0,1.0,,,0,0,0
5,1998,1998-10-11,5,21.298,CIN,,PIT,W 25-20,,,,,,,,,,,,,
6,1998,1998-10-18,6,21.305,CIN,@,TEN,L 14-44,,,,,,,,,,,,,
7,1998,1998-10-25,7,21.312,CIN,@,OAK,L 10-27,,,,,,,,,,,,,
8,1998,1998-11-01,8,21.319,CIN,,DEN,L 26-33,,,,,,,,,,,,,
9,1998,1998-11-08,9,21.326,CIN,@,JAX,L 11-24,,,,,,,,,,,,,
10,1998,1998-11-15,10,21.333,CIN,@,MIN,L 3-24,,,,,,,,,,,,,
11,1998,1998-11-29,12,21.347,CIN,,JAX,L 17-34,,,,,,,,,,,,,
12,1998,1998-12-06,13,21.354,CIN,,BUF,L 20-33,,,,,,,,,,,,,
13,1998,1998-12-13,14,21.361,CIN,@,IND,L 26-39,,,,,,,,,,,,,
14,1998,1998-12-20,15,22.003,CIN,@,PIT,W 25-24,,,,,,,,,,,,,
15,1998,1998-12-27,16,22.010,CIN,,TAM,L 0-35,,,,,,,,,,,,,
16,1999,1999-09-12,1,22.269,CIN,@,TEN,L 35-36,*,0,0,,0,0,0,1.0,,,0,0,0
17,1999,1999-09-19,2,22.276,CIN,,SDG,L 7-34,*,,,,,,,,,,,,
18,1999,1999-09-26,3,22.283,CIN,@,CAR,L 3-27,*,,,,,,,,,,,,
19,1999,1999-10-03,4,22.290,CIN,,STL,L 10-38,*,,,,,,,,,,,,
20,1999,1999-10-10,5,22.297,CIN,@,CLE,W 18-17,*,,,,,,,,,,,,
21,1999,1999-10-17,6,22.304,CIN,,PIT,L 3-17,*,,,,,,,,,,,,
22,1999,1999-10-24,7,22.311,CIN,@,IND,L 10-31,*,,,,,,,,,,,,
23,1999,1999-10-31,8,22.318,CIN,,JAX,L 10-41,*,,,,,,,,,,,,
24,1999,1999-11-07,9,22.325,CIN,@,SEA,L 20-37,*,0,0,,0,0,0,0.0,,,1,7,0
25,1999,1999-11-14,10,22.332,CIN,,TEN,L 14-24,*,,,,,,,,,,,,
26,1999,1999-11-21,11,22.339,CIN,,BAL,L 31-34,*,0,0,,0,0,0,1.0,,,1,0,0
27,1999,1999-11-28,12,22.346,CIN,@,PIT,W 27-20,*,,,,,,,,,,,,
28,1999,1999-12-05,13,22.353,CIN,,SFO,W 44-30,*,,,,,,,,,,,,
29,1999,1999-12-12,14,22.360,CIN,,CLE,W 44-28,*,0,0,,0,0,0,1.0,,,0,0,0
30,1999,1999-12-26,15,23.009,CIN,@,BAL,L 0-22,*,,,,,,,,,,,,
31,1999,2000-01-02,16,23.016,CIN,@,JAX,L 7-24,*,,,,,,,,,,,,
32,2000,2000-09-10,1,23.268,CIN,,CLE,L 7-24,*,0,0,,0,0,0,0.0,,,1,5,0
33,2000,2000-09-17,2,23.275,CIN,@,JAX,L 0-13,*,0,0,,0,0,0,1.0,,,0,0,0
34,2000,2000-09-24,3,23.282,CIN,@,BAL,L 0-37,*,,,,,,,,,,,,
35,2000,2000-10-01,4,23.289,CIN,,MIA,L 16-31,*,0,0,,0,0,0,0.0,,,1,7,0
36,2000,2000-10-08,5,23.296,CIN,,TEN,L 14-23,,,,,,,,,,,,,
37,2000,2000-10-15,6,23.303,CIN,@,PIT,L 0-15,*,,,,,,,,,,,,
38,2000,2000-10-22,7,23.310,CIN,,DEN,W 31-21,*,,,,,,,,,,,,
39,2000,2000-10-29,8,23.317,CIN,@,CLE,W 12-3,*,,,,,,,,,,,,
40,2000,2000-11-05,9,23.324,CIN,,BAL,L 7-27,*,,,,,,,,,,,,
41,2000,2000-11-12,10,23.331,CIN,@,DAL,L 6-23,,,,,,,,,,,,,
42,2000,2000-11-19,11,23.338,CIN,@,NWE,L 13-16,*,,,,,,,,,,,,
43,2000,2000-11-26,12,23.345,CIN,,PIT,L 28-48,*,,,,,,,,,,,,
44,2000,2000-12-03,13,23.352,CIN,,ARI,W 24-13,,,,,,,,,,,,,
45,2000,2000-12-10,14,23.359,CIN,@,TEN,L 3-35,*,,,,,,,,,,,,
46,2000,2000-12-17,15,24.000,CIN,,JAX,W 17-14,*,0,0,,0,0,0,1.0,,,0,0,0
47,2000,2000-12-24,16,24.007,CIN,@,PHI,L 7-16,,,,,,,,,,,,,
48,2001,2001-09-09,1,24.266,CIN,,NWE,W 23-17,*,0,0,,0,0,0,1.0,,,0,0,0
49,2001,2001-09-23,2,24.280,CIN,,BAL,W 21-10,*,0,0,,0,1,6,0.0,,,1,66,1
50,2001,2001-09-30,3,24.287,CIN,@,SDG,L 14-28,*,,,,,,,,,,,,
51,2001,2001-10-07,4,24.294,CIN,@,PIT,L 7-16,*,0,0,,0,0,0,1.0,,,0,0,0
52,2001,2001-10-21,6,24.308,CIN,,CHI,L 0-24,*,,,,,,,,,,,,
53,2001,2001-10-28,7,24.315,CIN,@,DET,W 31-27,*,0,0,,0,0,0,1.0,,,0,0,0
54,2001,2001-11-11,8,24.329,CIN,@,JAX,L 13-30,*,0,0,,0,0,0,1.0,,,0,0,0
55,2001,2001-11-18,9,24.336,CIN,,TEN,L 7-20,*,,,,,,,,,,,,
56,2001,2001-11-25,10,24.343,CIN,@,CLE,L 0-18,*,,,,,,,,,,,,
57,2001,2001-12-02,11,24.350,CIN,,TAM,L 13-16,*,,,,,,,,,,,,
58,2001,2001-12-09,12,24.357,CIN,,JAX,L 10-14,*,,,,,,,,,,,,
59,2001,2001-12-16,13,24.364,CIN,@,NYJ,L 14-15,*,,,,,,,,,,,,
60,2001,2001-12-23,14,25.006,CIN,@,BAL,L 0-16,*,,,,,,,,,,,,
61,2001,2001-12-30,15,25.013,CIN,,PIT,W 26-23,*,,,,,,,,,,,,
62,2001,2002-01-06,16,25.020,CIN,@,TEN,W 23-21,*,0,0,,0,0,0,2.0,,,0,0,0
63,2002,2002-09-08,1,25.265,CIN,,SDG,L 6-34,*,,,,,,,,,,,,
64,2002,2002-09-15,2,25.272,CIN,@,CLE,L 7-20,*,,,,,,,,,,,,
65,2002,2002-09-22,3,25.279,CIN,@,ATL,L 3-30,*,,,,,,,,,,,,
66,2002,2002-09-29,4,25.286,CIN,,TAM,L 7-35,*,,,,,,,,,,,,
67,2002,2002-10-06,5,25.293,CIN,@,IND,L 21-28,*,,,,,,,,,,,,
68,2002,2002-10-13,6,25.300,CIN,,PIT,L 7-34,*,0,0,,0,0,0,1.0,,,0,0,0
69,2002,2002-10-27,7,25.314,CIN,,TEN,L 24-30,*,,,,,,,,,,,,
70,2002,2002-11-03,8,25.321,CIN,@,HOU,W 38-3,*,,,,,,,,,,,,
71,2002,2002-11-10,9,25.328,CIN,@,BAL,L 27-38,*,,,,,,,,,,,,
72,2002,2002-11-17,10,25.335,CIN,,CLE,L 20-27,*,,,,,,,,,,,,
73,2002,2002-11-24,11,25.342,CIN,@,PIT,L 21-29,*,,,,,,,,,,,,
74,2002,2002-12-01,12,25.349,CIN,,BAL,L 23-27,*,,,,,,,,,,,,
75,2002,2002-12-08,13,25.356,CIN,@,CAR,L 31-52,*,,,,,,,,,,,,
76,2002,2002-12-15,14,25.363,CIN,,JAX,L 15-29,*,,,,,,,,,,,,
77,2002,2002-12-22,15,26.005,CIN,,NOR,W 20-13,*,,,,,,,,,,,,
78,2002,2002-12-29,16,26.012,CIN,@,BUF,L 9-27,*,0,0,,0,0,0,0.5,,,0,0,0
79,2003,2003-09-07,1,26.264,BUF,,NWE,W 31-0,*,0,0,,0,0,0,0.0,,,2,1,0
80,2003,2003-09-14,2,26.271,BUF,@,JAX,W 38-17,*,0,0,,0,0,0,1.0,,,0,0,0
81,2003,2003-09-21,3,26.278,BUF,@,MIA,L 7-17,*,,,,,,,,,,,,
82,2003,2003-09-28,4,26.285,BUF,,PHI,L 13-23,*,,,,,,,,,,,,
83,2003,2003-10-05,5,26.292,BUF,,CIN,W 22-16,*,,,,,,,,,,,,
84,2003,2003-10-12,6,26.299,BUF,@,NYJ,L 3-30,*,,,,,,,,,,,,
85,2003,2003-10-19,7,26.306,BUF,,WAS,W 24-7,*,,,,,,,,,,,,
86,2003,2003-10-26,8,26.313,BUF,@,KAN,L 5-38,*,,,,,,,,,,,,
87,2003,2003-11-09,9,26.327,BUF,@,DAL,L 6-10,*,,,,,,,,,,,,
88,2003,2003-11-16,10,26.334,BUF,,HOU,L 10-12,*,,,,,,,,,,,,
89,2003,2003-11-23,11,26.341,BUF,,IND,L 14-17,*,,,,,,,,,,,,
90,2003,2003-11-30,12,26.348,BUF,@,NYG,W 24-7,*,0,0,,0,0,0,1.0,,,0,0,0
91,2003,2003-12-07,13,26.355,BUF,,NYJ,W 17-6,*,,,,,,,,,,,,
92,2003,2003-12-14,14,26.362,BUF,@,TEN,L 26-28,*,,,,,,,,,,,,
93,2003,2003-12-21,15,27.004,BUF,,MIA,L 3-20,*,,,,,,,,,,,,
94,2003,2003-12-27,16,27.010,BUF,@,NWE,L 0-31,*,,,,,,,,,,,,
95,2004,2004-09-12,1,27.270,BUF,,JAX,L 10-13,*,,,,,,,,,,,,
96,2004,2004-09-19,2,27.277,BUF,@,OAK,L 10-13,*,,,,,,,,,,,,
97,2004,2004-10-03,3,27.291,BUF,,NWE,L 17-31,*,,,,,,,,,,,,
98,2004,2004-10-10,4,27.298,BUF,@,NYJ,L 14-16,*,,,,,,,,,,,,
99,2004,2004-10-17,5,27.305,BUF,,MIA,W 20-13,*,0,0,,0,1,6,0.0,,,1,11,1
100,2004,2004-10-24,6,27.312,BUF,@,BAL,L 6-20,*,0,0,,0,0,0,1.0,,,0,0,0
