ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1980,1980-09-07,1,23.061,PHI,,DEN,W 27-6,,,,
2,1980,1980-09-14,2,23.068,PHI,@,MIN,W 42-7,,,,
3,1980,1980-09-22,3,23.076,PHI,,NYG,W 35-3,,,,
4,1980,1980-09-28,4,23.082,PHI,@,STL,L 14-24,,,,
5,1980,1980-10-05,5,23.089,PHI,,WAS,W 24-14,,,,
6,1980,1980-10-12,6,23.096,PHI,@,NYG,W 31-16,,,,
7,1980,1980-10-19,7,23.103,PHI,,DAL,W 17-10,,,,
8,1980,1980-10-26,8,23.110,PHI,,CHI,W 17-14,,,,
9,1980,1980-11-02,9,23.117,PHI,@,SEA,W 27-20,,,,
10,1980,1980-11-09,10,23.124,PHI,@,NOR,W 34-21,,,,
11,1980,1980-11-16,11,23.131,PHI,@,WAS,W 24-0,,,,
12,1980,1980-11-23,12,23.138,PHI,,OAK,W 10-7,,,,
13,1980,1980-11-30,13,23.145,PHI,@,SDG,L 21-22,,,,
14,1980,1980-12-07,14,23.152,PHI,,ATL,L 17-20,,,,
15,1980,1980-12-14,15,23.159,PHI,,STL,W 17-3,,,,
16,1980,1980-12-21,16,23.166,PHI,@,DAL,L 27-35,,,,
17,1981,1981-09-07,1,24.061,CLE,,SDG,L 14-44,0,0,,0
18,1981,1981-09-13,2,24.067,CLE,,HOU,L 3-9,0,0,,0
19,1981,1981-09-20,3,24.074,CLE,@,CIN,W 20-17,0,0,,0
20,1981,1981-09-27,4,24.081,CLE,,ATL,W 28-17,0,0,,0
21,1981,1981-10-04,5,24.088,CLE,@,RAM,L 16-27,0,0,,0
22,1981,1981-10-11,6,24.095,CLE,@,PIT,L 7-13,0,0,,0
23,1981,1981-10-18,7,24.102,CLE,,NOR,W 20-17,2,17,8.50,0
24,1981,1981-10-25,8,24.109,CLE,,BAL,W 42-28,0,0,,0
25,1981,1981-11-01,9,24.116,CLE,@,BUF,L 13-22,0,0,,0
26,1981,1981-11-08,10,24.123,CLE,@,DEN,L 20-23,0,0,,0
27,1981,1981-11-15,11,24.130,CLE,@,SFO,W 15-12,0,0,,0
28,1981,1981-11-22,12,24.137,CLE,,PIT,L 10-32,0,0,,0
29,1981,1981-11-29,13,24.144,CLE,,CIN,L 21-41,0,0,,0
30,1981,1981-12-03,14,24.148,CLE,@,HOU,L 13-17,0,0,,0
31,1981,1981-12-12,15,24.157,CLE,,NYJ,L 13-14,0,0,,0
32,1981,1981-12-20,16,24.165,CLE,@,SEA,L 21-42,0,0,,0
33,1983,1983-09-04,1,26.058,CLE,,MIN,L 21-27,,,,
34,1983,1983-09-11,2,26.065,CLE,@,DET,W 31-26,,,,
35,1983,1983-09-15,3,26.069,CLE,,CIN,W 17-7,,,,
36,1983,1983-09-25,4,26.079,CLE,@,SDG,W 30-24,,,,
37,1983,1983-10-02,5,26.086,CLE,,SEA,L 9-24,,,,
38,1983,1983-10-09,6,26.093,CLE,,NYJ,W 10-7,,,,
39,1983,1983-10-16,7,26.100,CLE,@,PIT,L 17-44,,,,
40,1983,1983-10-23,8,26.107,CLE,@,CIN,L 21-28,,,,
41,1983,1983-10-30,9,26.114,CLE,,HOU,W 25-19,,,,
42,1983,1983-11-06,10,26.121,CLE,@,GNB,L 21-35,,,,
43,1983,1983-11-13,11,26.128,CLE,,TAM,W 20-0,,,,
44,1983,1983-11-20,12,26.135,CLE,@,NWE,W 30-0,,,,
45,1983,1983-11-27,13,26.142,CLE,,BAL,W 41-23,,,,
46,1983,1983-12-04,14,26.149,CLE,@,DEN,L 6-27,,,,
47,1983,1983-12-11,15,26.156,CLE,@,HOU,L 27-34,,,,
48,1983,1983-12-18,16,26.163,CLE,,PIT,W 30-17,,,,
