ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
18,1979,1979-09-30,5,24.103,HOU,,CLE,W 31-10,,,,,,,,,,,,,,,,,,,,,
19,1979,1979-10-07,6,24.110,HOU,,STL,L 17-24,,,,,,,,,,,,,,,,,,,,,
20,1979,1979-10-14,7,24.117,HOU,@,BAL,W 28-16,,,,,,,,,,,,,,,,,,,,,
21,1979,1979-10-21,8,24.124,HOU,@,SEA,L 14-34,,,,,,,,,,,,,,,,,,,,,
22,1979,1979-10-28,9,24.131,HOU,,NYJ,W 27-24,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
23,1979,1979-11-05,10,24.139,HOU,@,MIA,W 9-6,,,,,,,,,,,,,,,,,,,,,
24,1979,1979-11-11,11,24.145,HOU,,OAK,W 31-17,2,83,41.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
25,1979,1979-11-18,12,24.152,HOU,,CIN,W 42-21,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
26,1979,1979-11-22,13,24.156,HOU,@,DAL,W 30-24,2,53,26.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
27,1979,1979-12-02,14,24.166,HOU,@,CLE,L 7-14,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
28,1979,1979-12-10,15,24.174,HOU,,PIT,W 20-17,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
29,1979,1979-12-16,16,24.180,HOU,,PHI,L 20-26,3,67,22.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
30,1980,1980-09-07,1,25.080,HOU,@,PIT,L 17-31,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1980,1980-09-15,2,25.088,HOU,@,CLE,W 16-7,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
32,1980,1980-09-21,3,25.094,HOU,,BAL,W 21-16,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
33,1980,1980-09-28,4,25.101,HOU,@,CIN,W 13-10,4,35,8.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
34,1980,1980-10-05,5,25.108,HOU,,SEA,L 7-26,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
35,1980,1980-10-12,6,25.115,HOU,@,KAN,L 20-21,,,,,,,,,,,,,,,,,,,,,
36,1980,1980-10-19,7,25.122,HOU,,TAM,W 20-14,3,75,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1980,1980-10-26,8,25.129,HOU,,CIN,W 23-3,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
38,1980,1980-11-02,9,25.136,HOU,@,DEN,W 20-16,,,,,,,,,,,,,,,,,,,,,
39,1980,1980-11-10,10,25.144,HOU,,NWE,W 38-34,3,59,19.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
40,1980,1980-11-16,11,25.150,HOU,@,CHI,W 10-6,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
41,1980,1980-11-23,12,25.157,HOU,@,NYJ,L 28-31,7,96,13.71,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0
42,1980,1980-11-30,13,25.164,HOU,,CLE,L 14-17,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
43,1980,1980-12-04,14,25.168,HOU,,PIT,W 6-0,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
44,1980,1980-12-14,15,25.178,HOU,@,GNB,W 22-3,,,,,,,,,,,,,,,,,,,,,
45,1980,1980-12-21,16,25.185,HOU,,MIN,W 20-16,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
46,1981,1981-09-06,1,26.079,HOU,@,RAM,W 27-20,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
47,1981,1981-09-13,2,26.086,HOU,@,CLE,W 9-3,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
48,1981,1981-09-20,3,26.093,HOU,,MIA,L 10-16,5,51,10.20,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
49,1981,1981-09-27,4,26.100,HOU,@,NYJ,L 17-33,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
50,1981,1981-10-04,5,26.107,HOU,,CIN,W 17-10,0,0,,0,,,,,,,,,,,,,,,,,
51,1981,1981-10-11,6,26.114,HOU,,SEA,W 35-17,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
52,1981,1981-10-18,7,26.121,HOU,@,NWE,L 10-38,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
53,1981,1981-10-26,8,26.129,HOU,@,PIT,L 13-26,4,79,19.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
54,1981,1981-11-01,9,26.135,HOU,@,CIN,L 21-34,8,81,10.13,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
55,1981,1981-11-08,10,26.142,HOU,,OAK,W 17-16,4,38,9.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
56,1981,1981-11-15,11,26.149,HOU,@,KAN,L 10-23,6,62,10.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
57,1981,1981-11-22,12,26.156,HOU,,NOR,L 24-27,0,0,,0,,,,,,,,,,,,,,,,,
58,1982,1982-09-12,1,27.085,HOU,@,CIN,L 6-27,0,0,,0,,,,,,,,,,,,,,,,,
59,1982,1982-09-19,2,27.092,HOU,,SEA,W 23-21,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
60,1982,1982-11-21,3,27.155,HOU,,PIT,L 10-24,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
61,1982,1982-11-28,4,27.162,HOU,@,NWE,L 21-29,2,19,9.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
62,1982,1982-12-05,5,27.169,HOU,@,NYG,L 14-17,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
63,1982,1982-12-13,6,27.177,HOU,,DAL,L 7-37,2,62,31.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
64,1982,1982-12-19,7,27.183,HOU,@,PHI,L 14-35,5,88,17.60,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
65,1982,1982-12-26,8,27.190,HOU,,CLE,L 14-20,1,8,8.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
66,1982,1983-01-02,9,27.197,HOU,,CIN,L 27-35,7,77,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
67,1983,1983-10-02,5,28.105,HOU,@,PIT,L 10-17,0,0,,0,0,0,,0,,,,,,,,,,,,0,
68,1983,1983-10-09,6,28.112,HOU,,DEN,L 14-26,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
69,1983,1983-10-16,7,28.119,HOU,@,MIN,L 14-34,5,63,12.60,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
70,1983,1983-10-23,8,28.126,HOU,,KAN,L 10-13,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
71,1983,1983-10-30,9,28.133,HOU,@,CLE,L 19-25,4,73,18.25,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
72,1983,1983-11-06,10,28.140,HOU,,CIN,L 14-55,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
73,1983,1983-11-13,11,28.147,HOU,,DET,W 27-17,7,75,10.71,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
74,1983,1983-11-20,12,28.154,HOU,@,CIN,L 10-38,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0
75,1983,1983-11-27,13,28.161,HOU,@,TAM,L 24-33,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
76,1984,1984-09-03,1,29.076,DAL,@,RAM,W 20-13,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
77,1984,1984-09-09,2,29.082,DAL,@,NYG,L 7-28,4,78,19.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
78,1984,1984-09-16,3,29.089,DAL,,PHI,W 23-17,4,68,17.00,0,0,0,,0,1,1,100.00,49,1,0,158.3,0,0,49.00,69.00,0,0
79,1984,1984-09-23,4,29.096,DAL,,GNB,W 20-6,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
80,1984,1984-09-30,5,29.103,DAL,@,CHI,W 23-14,4,72,18.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
81,1984,1984-10-07,6,29.110,DAL,,STL,L 20-31,3,58,19.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
82,1984,1984-10-14,7,29.117,DAL,@,WAS,L 14-34,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
83,1984,1984-10-21,8,29.124,DAL,,NOR,W 30-27,6,79,13.17,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
84,1984,1984-10-28,9,29.131,DAL,,IND,W 22-3,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
85,1984,1984-11-04,10,29.138,DAL,,NYG,L 7-19,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
86,1984,1984-11-11,11,29.145,DAL,@,STL,W 24-17,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
87,1984,1984-11-18,12,29.152,DAL,@,BUF,L 3-14,2,28,14.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
88,1984,1984-11-22,13,29.156,DAL,,NWE,W 20-17,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
89,1984,1984-12-02,14,29.166,DAL,@,PHI,W 26-10,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
90,1984,1984-12-09,15,29.173,DAL,,WAS,L 28-30,3,80,26.67,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
91,1984,1984-12-17,16,29.181,DAL,@,MIA,L 21-28,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
92,1985,1985-09-09,1,30.082,DAL,,WAS,W 44-14,5,99,19.80,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
93,1985,1985-09-15,2,30.088,DAL,@,DET,L 21-26,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
94,1985,1985-09-22,3,30.095,DAL,,CLE,W 20-7,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
95,1985,1985-09-29,4,30.102,DAL,@,HOU,W 17-10,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
96,1985,1985-10-06,5,30.109,DAL,@,NYG,W 30-29,10,141,14.10,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
97,1985,1985-10-13,6,30.116,DAL,,PIT,W 27-13,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
98,1985,1985-10-20,7,30.123,DAL,@,PHI,L 14-16,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
99,1985,1985-10-27,8,30.130,DAL,,ATL,W 24-10,6,84,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
100,1985,1985-11-04,9,30.138,DAL,@,STL,L 10-21,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
101,1985,1985-11-10,10,30.144,DAL,@,WAS,W 13-7,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
102,1985,1985-11-17,11,30.151,DAL,,CHI,L 0-44,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
103,1985,1985-11-24,12,30.158,DAL,,PHI,W 34-17,5,73,14.60,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
104,1985,1985-11-28,13,30.162,DAL,,STL,W 35-17,2,48,24.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
105,1985,1985-12-08,14,30.172,DAL,@,CIN,L 24-50,4,34,8.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
106,1985,1985-12-15,15,30.179,DAL,,NYG,W 28-21,4,123,30.75,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
107,1985,1985-12-22,16,30.186,DAL,@,SFO,L 16-31,9,164,18.22,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
108,1986,1986-10-05,5,31.108,DAL,@,DEN,L 14-29,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
109,1986,1986-10-12,6,31.115,DAL,,WAS,W 30-6,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
110,1986,1986-10-19,7,31.122,DAL,@,PHI,W 17-14,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
111,1986,1986-10-26,8,31.129,DAL,,STL,W 37-6,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
112,1986,1986-11-02,9,31.136,DAL,@,NYG,L 14-17,4,45,11.25,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
113,1986,1986-11-09,10,31.143,DAL,,RAI,L 13-17,4,34,8.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
114,1986,1986-11-16,11,31.150,DAL,@,SDG,W 24-21,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
115,1986,1986-11-23,12,31.157,DAL,@,WAS,L 14-41,2,34,17.00,0,0,0,,0,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,0,0
116,1986,1986-11-27,13,31.161,DAL,,SEA,L 14-31,3,55,18.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
117,1986,1986-12-07,14,31.171,DAL,@,RAM,L 10-29,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
118,1986,1986-12-14,15,31.178,DAL,,PHI,L 21-23,1,30,30.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
119,1986,1986-12-21,16,31.185,DAL,,CHI,L 10-24,5,76,15.20,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
120,1987,1987-09-13,1,32.086,DAL,@,STL,L 13-24,4,42,10.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
121,1987,1987-09-20,2,32.093,DAL,@,NYG,W 16-14,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
122,1987,1987-10-11,4,32.114,DAL,,PHI,W 41-22,0,0,,0,,,,,,,,,,,,,,,,,
123,1987,1987-10-19,5,32.122,DAL,,WAS,L 7-13,5,79,15.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
124,1987,1987-10-25,6,32.128,DAL,@,PHI,L 20-37,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
125,1987,1987-11-02,7,32.136,DAL,,NYG,W 33-24,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
126,1987,1987-11-08,8,32.142,DAL,@,DET,L 17-27,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
127,1987,1987-11-15,9,32.149,DAL,@,NWE,W 23-17,4,79,19.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
128,1987,1987-11-22,10,32.156,DAL,,MIA,L 14-20,0,0,,0,,,,,,,,,,,,,,,,,
129,1987,1987-11-26,11,32.160,DAL,,MIN,L 38-44,7,100,14.29,3,0,0,,0,0,0,,0,0,0,,,,,,3,18
130,1987,1987-12-06,12,32.170,DAL,,ATL,L 10-21,6,68,11.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
131,1987,1987-12-13,13,32.177,DAL,@,WAS,L 20-24,6,97,16.17,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
132,1987,1987-12-21,14,32.185,DAL,@,RAM,W 29-21,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
133,1987,1987-12-27,15,32.191,DAL,,STL,W 21-16,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
