ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1984,1984-09-02,1,22.100,SDG,@,MIN,W 42-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,2,42,21.00,0,1,12,12.00,0,0,0
2,1984,1984-09-09,2,22.107,SDG,@,SEA,L 17-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,4,78,19.50,0,3,11,3.67,0,0,0
3,1984,1984-09-16,3,22.114,SDG,,HOU,W 31-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,5,28,5.60,0,0,0
4,1984,1984-09-24,4,22.122,SDG,@,RAI,L 30-33,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,5,90,18.00,0,1,4,4.00,0,0,0
5,1984,1984-09-30,5,22.128,SDG,,DET,W 27-24,10,58,5.80,0,2,15,7.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,47,23.50,0,1,11,11.00,0,0,0
6,1984,1984-10-07,6,22.135,SDG,@,GNB,W 34-28,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,3,93,31.00,0,2,13,6.50,0,0,0
7,1984,1984-10-14,7,22.142,SDG,@,KAN,L 13-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,3,78,26.00,0,2,16,8.00,0,0,0
8,1984,1984-10-21,8,22.149,SDG,,RAI,L 37-44,0,0,,0,1,31,31.00,0,0,0,,0,0,0,,0,,,,4,72,18.00,0,0,0,,0,0,0
9,1984,1984-10-29,9,22.157,SDG,,SEA,L 0-24,4,10,2.50,0,7,46,6.57,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,5,80,16.00,0,1,4,4.00,0,0,0
10,1984,1984-11-04,10,22.163,SDG,@,IND,W 38-10,1,1,1.00,0,1,4,4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
11,1984,1984-11-11,11,22.170,SDG,,DEN,L 13-16,4,16,4.00,0,3,20,6.67,0,0,0,,0,0,0,,0,,,,1,17,17.00,0,1,0,0.00,0,0,0
12,1984,1984-11-18,12,22.177,SDG,,MIA,W 34-28,0,0,,0,2,10,5.00,0,0,0,,0,0,0,,0,,,,4,97,24.25,0,0,0,,0,0,0
13,1984,1984-11-25,13,22.184,SDG,@,PIT,L 24-52,1,0,0.00,0,4,28,7.00,0,0,0,,0,0,0,,0,,,,5,106,21.20,0,2,69,34.50,1,1,6
14,1984,1984-12-03,14,22.192,SDG,,CHI,W 20-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,2,88,44.00,0,6,17,2.83,0,0,0
15,1984,1984-12-09,15,22.198,SDG,@,DEN,L 13-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,18,18.00,0,2,10,5.00,0,0,0
16,1984,1984-12-16,16,22.205,SDG,,KAN,L 21-42,4,18,4.50,0,3,52,17.33,0,0,0,,0,0,0,,0,,,,2,53,26.50,0,3,13,4.33,0,0,0
17,1985,1985-09-08,1,23.106,SDG,@,BUF,W 14-9,1,-4,-4.00,0,3,23,7.67,0,0,0,,0,0,0,,,,,,0,0,,0,2,22,11.00,0,0,0
18,1985,1985-09-15,2,23.113,SDG,,SEA,L 35-49,8,41,5.13,0,6,96,16.00,1,0,0,,0,0,0,,,,,,6,134,22.33,0,3,19,6.33,0,1,6
19,1985,1985-09-22,3,23.120,SDG,@,CIN,W 44-41,12,127,10.58,1,5,118,23.60,1,0,0,,0,0,0,,,,,,2,47,23.50,0,1,24,24.00,0,2,12
20,1985,1985-09-29,4,23.127,SDG,,CLE,L 7-21,10,27,2.70,0,10,68,6.80,0,0,0,,0,0,0,,,,,,2,38,19.00,0,0,0,,0,0,0
21,1985,1985-10-06,5,23.134,SDG,@,SEA,L 21-26,4,1,0.25,0,4,44,11.00,0,0,0,,0,0,0,,,,,,1,36,36.00,0,2,19,9.50,0,0,0
22,1985,1985-10-13,6,23.141,SDG,,KAN,W 31-20,6,9,1.50,0,6,71,11.83,0,0,0,,0,0,0,,,,,,0,0,,0,3,19,6.33,0,0,0
23,1985,1985-10-20,7,23.148,SDG,@,MIN,L 17-21,3,20,6.67,0,4,30,7.50,0,0,0,,0,0,0,,,,,,2,39,19.50,0,0,0,,0,0,0
24,1985,1985-10-28,8,23.156,SDG,@,RAI,L 21-34,4,18,4.50,0,1,7,7.00,0,0,0,,0,0,0,,,,,,4,86,21.50,0,2,9,4.50,0,0,0
25,1985,1985-11-03,9,23.162,SDG,,DEN,W 30-10,4,15,3.75,0,3,64,21.33,0,0,0,,0,0,0,,,,,,0,0,,0,1,3,3.00,0,0,0
26,1985,1985-11-10,10,23.169,SDG,,RAI,W 40-34,7,51,7.29,1,11,168,15.27,1,0,0,,0,0,0,,,,,,5,126,25.20,0,0,0,,0,2,12
27,1985,1985-11-17,11,23.176,SDG,@,DEN,L 24-30,15,64,4.27,0,11,93,8.45,1,0,0,,0,0,0,,,,,,0,0,,0,2,13,6.50,0,1,6
28,1985,1985-11-24,12,23.183,SDG,@,HOU,L 35-37,9,69,7.67,0,4,99,24.75,1,0,0,,0,0,0,,,,,,0,0,,0,1,11,11.00,0,1,6
29,1985,1985-12-01,13,23.190,SDG,,BUF,W 40-7,2,7,3.50,0,4,34,8.50,0,0,0,,0,0,0,,,,,,0,0,,0,4,46,11.50,0,0,0
30,1985,1985-12-08,14,23.197,SDG,,PIT,W 54-44,7,25,3.57,0,3,22,7.33,0,0,0,,0,0,0,,,,,,5,96,19.20,0,0,0,,0,0,0
31,1985,1985-12-15,15,23.204,SDG,,PHI,W 20-14,3,3,1.00,0,3,48,16.00,0,0,0,,0,0,0,,,,,,2,36,18.00,0,2,12,6.00,0,0,0
32,1985,1985-12-22,16,23.211,SDG,@,KAN,L 34-38,10,43,4.30,0,8,42,5.25,1,0,0,,0,0,0,,,,,,7,141,20.14,0,2,16,8.00,0,1,6
33,1986,1986-09-07,1,24.105,SDG,,MIA,W 50-28,10,61,6.10,0,1,5,5.00,0,0,0,,0,0,0,,,,,,1,26,26.00,0,1,6,6.00,0,0,0
34,1986,1986-09-14,2,24.112,SDG,@,NYG,L 7-20,3,6,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,3,49,16.33,0,2,29,14.50,0,0,0
