ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
27,1989,1989-11-26,12,26.281,RAI,,NWE,W 24-21,,,,,,,
28,1989,1989-12-03,13,26.288,RAI,,DEN,W 16-13,,,,,,,
29,1989,1989-12-10,14,26.295,RAI,,PHO,W 16-14,,,,,,,
30,1989,1989-12-17,15,26.302,RAI,@,SEA,L 17-23,,,,,,,
31,1989,1989-12-24,16,26.309,RAI,@,NYG,L 17-34,,,,,,,
32,1990,1990-09-16,2,27.210,DAL,,NYG,L 7-28,,,,,,,
33,1990,1990-09-23,3,27.217,DAL,@,WAS,L 15-19,,,,,,,
34,1990,1990-09-30,4,27.224,DAL,@,NYG,L 17-31,,,,,,,
35,1990,1990-10-07,5,27.231,DAL,,TAM,W 14-10,,,,,,,
36,1990,1990-10-14,6,27.238,DAL,@,PHO,L 3-20,,,,,,,
37,1990,1990-10-21,7,27.245,DAL,@,TAM,W 17-13,,,,,,,
38,1990,1990-10-28,8,27.252,DAL,,PHI,L 20-21,,,,,,,
39,1990,1990-11-04,9,27.259,DAL,@,NYJ,L 9-24,,,,,,,
40,1990,1990-11-11,10,27.266,DAL,,SFO,L 6-24,,,,,,,
41,1990,1990-11-18,11,27.273,DAL,@,RAM,W 24-21,,,,,,,
42,1990,1990-11-22,12,27.277,DAL,,WAS,W 27-17,,,,,,,
43,1990,1990-12-02,13,27.287,DAL,,NOR,W 17-13,,,,,,,
44,1990,1990-12-16,14,27.301,DAL,,PHO,W 41-10,,,,,,,
45,1990,1990-12-23,15,27.308,DAL,@,PHI,L 3-17,,,,,,,
46,1990,1990-12-30,16,27.315,DAL,@,ATL,L 7-26,,,,,,,
47,1991,1991-09-01,1,28.195,DAL,@,CLE,W 26-14,,,,,,,
48,1991,1991-09-09,2,28.203,DAL,,WAS,L 31-33,,,,,,,
49,1991,1991-09-15,3,28.209,DAL,,PHI,L 0-24,,,,,,,
50,1991,1991-09-22,4,28.216,DAL,@,PHO,W 17-9,,,,,,,
51,1991,1991-09-29,5,28.223,DAL,,NYG,W 21-16,,,,,,,
52,1991,1991-10-06,6,28.230,DAL,@,GNB,W 20-17,,,,,,,
53,1991,1991-10-13,7,28.237,DAL,,CIN,W 35-23,,,,,,,
54,1991,1991-10-27,8,28.251,DAL,@,DET,L 10-34,,,,,,,
55,1991,1991-11-03,9,28.258,DAL,,PHO,W 27-7,,,,,,,
56,1991,1991-11-10,10,28.265,DAL,@,HOU,L 23-26,,,,,,,
57,1991,1991-11-17,11,28.272,DAL,@,NYG,L 9-22,,,,,,,
58,1991,1991-11-24,12,28.279,DAL,@,WAS,W 24-21,,,,,,,
59,1991,1991-11-28,13,28.283,DAL,,PIT,W 20-10,,,,,,,
60,1991,1991-12-08,14,28.293,DAL,,NOR,W 23-14,,,,,,,
61,1991,1991-12-15,15,28.300,DAL,@,PHI,W 25-13,,,,,,,
62,1991,1991-12-22,16,28.307,DAL,,ATL,W 31-27,,,,,,,
63,1992,1992-09-07,1,29.202,DAL,,WAS,W 23-10,,0,0,,0,0.0%,
64,1992,1992-09-13,2,29.208,DAL,@,NYG,W 34-28,,0,0,,0,0.0%,
65,1992,1992-09-20,3,29.215,DAL,,PHO,W 31-20,,0,0,,0,0.0%,
66,1992,1992-10-05,4,29.230,DAL,@,PHI,L 7-31,1,1,4,4.00,0,100.0%,4.00
67,1992,1992-10-11,5,29.236,DAL,,SEA,W 27-0,,0,0,,0,0.0%,
68,1992,1992-10-18,6,29.243,DAL,,KAN,W 17-10,,0,0,,0,0.0%,
69,1992,1992-10-25,7,29.250,DAL,@,RAI,W 28-13,,0,0,,0,0.0%,
70,1992,1992-11-01,8,29.257,DAL,,PHI,W 20-10,,0,0,,0,0.0%,
71,1992,1992-11-08,9,29.264,DAL,@,DET,W 37-3,,0,0,,0,0.0%,
72,1992,1992-11-15,10,29.271,DAL,,RAM,L 23-27,,0,0,,0,0.0%,
73,1992,1992-11-22,11,29.278,DAL,@,PHO,W 16-10,,0,0,,0,0.0%,
74,1992,1992-11-26,12,29.282,DAL,,NYG,W 30-3,,0,0,,0,0.0%,
75,1992,1992-12-06,13,29.292,DAL,@,DEN,W 31-27,,0,0,,0,0.0%,
76,1992,1992-12-13,14,29.299,DAL,@,WAS,L 17-20,,0,0,,0,0.0%,
77,1992,1992-12-21,15,29.307,DAL,@,ATL,W 41-17,,0,0,,0,0.0%,
78,1992,1992-12-27,16,29.313,DAL,,CHI,W 27-14,,0,0,,0,0.0%,
79,1993,1993-09-19,3,30.213,DAL,@,PHO,W 17-10,,,,,,0.0%,
80,1993,1993-10-03,4,30.227,DAL,,GNB,W 36-14,,,,,,0.0%,
81,1993,1993-10-10,5,30.234,DAL,@,IND,W 27-3,,,,,,0.0%,
82,1993,1993-10-17,6,30.241,DAL,,SFO,W 26-17,,,,,,0.0%,
83,1993,1993-10-31,7,30.255,DAL,@,PHI,W 23-10,,,,,,0.0%,
84,1993,1993-11-07,8,30.262,DAL,,NYG,W 31-9,,,,,,0.0%,
85,1993,1993-11-14,9,30.269,DAL,,PHO,W 20-15,,,,,,0.0%,
86,1993,1993-11-21,10,30.276,DAL,@,ATL,L 14-27,,,,,,0.0%,
87,1993,1993-11-25,11,30.280,DAL,,MIA,L 14-16,,,,,,0.0%,
88,1993,1993-12-06,12,30.291,DAL,,PHI,W 23-17,,,,,,0.0%,
89,1993,1993-12-12,13,30.297,DAL,@,MIN,W 37-20,,,,,,0.0%,
90,1993,1993-12-18,14,30.303,DAL,@,NYJ,W 28-7,,,,,,0.0%,
91,1993,1993-12-26,15,30.311,DAL,,WAS,W 38-3,,,,,,0.0%,
92,1993,1994-01-02,16,30.318,DAL,@,NYG,W 16-13,,,,,,0.0%,
93,1994,1994-09-11,2,31.205,WAS,@,NOR,W 38-24,,,,,,0.0%,
94,1994,1994-09-18,3,31.212,WAS,@,NYG,L 23-31,,,,,,0.0%,
95,1994,1994-09-25,4,31.219,WAS,,ATL,L 20-27,,,,,,0.0%,
96,1994,1994-10-02,5,31.226,WAS,,DAL,L 7-34,,,,,,0.0%,
97,1994,1994-10-09,6,31.233,WAS,@,PHI,L 17-21,,,,,,0.0%,
98,1994,1994-10-16,7,31.240,WAS,,ARI,L 16-19,,,,,,0.0%,
99,1994,1994-10-23,8,31.247,WAS,@,IND,W 41-27,,,,,,0.0%,
100,1994,1994-10-30,9,31.254,WAS,,PHI,L 29-31,,,,,,0.0%,
101,1994,1994-11-06,10,31.261,WAS,,SFO,L 22-37,,,,,,0.0%,
102,1994,1994-11-20,11,31.275,WAS,@,DAL,L 7-31,,,,,,0.0%,
103,1994,1994-11-27,12,31.282,WAS,,NYG,L 19-21,,,,,,0.0%,
104,1994,1994-12-04,13,31.289,WAS,@,TAM,L 21-26,,,,,,0.0%,
105,1994,1994-12-11,14,31.296,WAS,@,ARI,L 15-17,,,,,,0.0%,
106,1994,1994-12-18,15,31.303,WAS,,TAM,L 14-17,,,,,,0.0%,
107,1994,1994-12-24,16,31.309,WAS,@,RAM,W 24-21,,,,,,0.0%,
108,1995,1995-09-03,1,32.197,WAS,,ARI,W 27-7,,,,,,0.0%,
109,1995,1995-09-10,2,32.204,WAS,,OAK,L 8-20,,,,,,0.0%,
110,1995,1995-09-17,3,32.211,WAS,@,DEN,L 31-38,,,,,,0.0%,
111,1995,1995-09-24,4,32.218,WAS,@,TAM,L 6-14,,,,,,0.0%,
112,1995,1995-10-01,5,32.225,WAS,,DAL,W 27-23,,,,,,0.0%,
113,1995,1995-10-08,6,32.232,WAS,@,PHI,L 34-37,,,,,,0.0%,
114,1995,1995-10-15,7,32.239,WAS,@,ARI,L 20-24,,,,,,0.0%,
115,1995,1995-10-22,8,32.246,WAS,,DET,W 36-30,,,,,,0.0%,
116,1995,1995-10-29,9,32.253,WAS,,NYG,L 15-24,,,,,,0.0%,
117,1995,1995-11-05,10,32.260,WAS,@,KAN,L 3-24,,,,,,0.0%,
118,1995,1995-11-19,11,32.274,WAS,,SEA,L 20-27,,,,,,0.0%,
119,1995,1995-11-26,12,32.281,WAS,,PHI,L 7-14,,,,,,0.0%,
120,1995,1995-12-03,13,32.288,WAS,@,DAL,W 24-17,,,,,,0.0%,
121,1995,1995-12-10,14,32.295,WAS,@,NYG,L 13-20,,,,,,0.0%,
122,1995,1995-12-17,15,32.302,WAS,@,STL,W 35-23,,,,,,0.0%,
123,1995,1995-12-24,16,32.309,WAS,,CAR,W 20-17,,,,,,0.0%,
