ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-11,1,23.148,NYG,@,WAS,W 27-24,0,0,,0,,0,0,,0,,,,,,,0,
2,1989,1989-09-17,2,23.154,NYG,,DET,W 24-14,0,0,,0,,0,0,,0,,,,,,,0,
3,1989,1989-09-24,3,23.161,NYG,,PHO,W 35-7,6,34,5.67,0,,0,0,,0,,,0,0,,0,0,0
4,1989,1989-10-01,4,23.168,NYG,@,DAL,W 30-13,6,31,5.17,0,,0,0,,0,,,0,0,,0,0,0
5,1989,1989-10-08,5,23.175,NYG,@,PHI,L 19-21,0,0,,0,,0,0,,0,,,,,,,0,
6,1989,1989-10-15,6,23.182,NYG,,WAS,W 20-17,8,21,2.63,0,,0,0,,0,,,0,0,,0,0,0
7,1989,1989-10-22,7,23.189,NYG,@,SDG,W 20-13,2,4,2.00,0,,0,0,,0,,,0,0,,0,0,0
8,1989,1989-10-30,8,23.197,NYG,,MIN,W 24-14,5,13,2.60,0,,0,0,,0,,,0,0,,0,0,0
9,1989,1989-11-05,9,23.203,NYG,@,PHO,W 20-13,11,45,4.09,0,,0,0,,0,,,0,0,,0,0,0
10,1989,1989-11-12,10,23.210,NYG,@,RAM,L 10-31,0,0,,0,,0,0,,0,,,,,,,0,
11,1989,1989-11-19,11,23.217,NYG,,SEA,W 15-3,13,68,5.23,0,,0,0,,0,,,0,0,,0,0,0
12,1989,1989-11-27,12,23.225,NYG,@,SFO,L 24-34,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
13,1989,1989-12-03,13,23.231,NYG,,PHI,L 17-24,8,11,1.38,0,,1,9,9.00,0,,,0,0,,0,0,0
14,1989,1989-12-10,14,23.238,NYG,@,DEN,W 14-7,2,1,0.50,0,,0,0,,0,,,0,0,,0,0,0
15,1989,1989-12-16,15,23.244,NYG,,DAL,W 15-0,9,40,4.44,0,,0,0,,0,,,0,0,,0,0,0
16,1989,1989-12-24,16,23.252,NYG,,RAI,W 34-17,8,21,2.63,0,,0,0,,0,,,0,0,,0,0,0
17,1990,1990-09-09,1,24.146,NYG,,PHI,W 27-20,15,39,2.60,0,,2,-1,-0.50,0,,,0,0,,0,0,0
18,1990,1990-09-16,2,24.153,NYG,@,DAL,W 28-7,22,71,3.23,0,,2,18,9.00,0,,,0,0,,0,0,0
19,1990,1990-09-23,3,24.160,NYG,,MIA,W 20-3,12,25,2.08,0,,1,0,0.00,0,,,0,0,,0,0,0
20,1990,1990-09-30,4,24.167,NYG,,DAL,W 31-17,7,6,0.86,0,,0,0,,0,,,0,0,,0,0,0
21,1990,1990-10-14,5,24.181,NYG,@,WAS,W 24-20,0,0,,0,,0,0,,0,,,,,,,0,
22,1990,1990-10-21,6,24.188,NYG,,PHO,W 20-19,4,8,2.00,0,,0,0,,0,,,0,0,,0,0,0
