ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,22.293,PIT,@,DEN,L 19-31,,,,
2,2012,2012-09-16,2,22.300,PIT,,NYJ,W 27-10,,,,
3,2012,2012-09-23,3,22.307,PIT,@,OAK,L 31-34,,,,
4,2012,2012-10-21,6,22.335,PIT,@,CIN,W 24-17,,,,
5,2012,2012-10-28,7,22.342,PIT,,WAS,W 27-12,,,,
6,2012,2012-11-04,8,22.349,PIT,@,NYG,W 24-20,,,,
7,2012,2012-11-12,9,22.357,PIT,,KAN,W 16-13,,,,
8,2012,2012-11-25,11,23.004,PIT,@,CLE,L 14-20,,,,
9,2012,2012-12-02,12,23.011,PIT,@,BAL,W 23-20,,,,
10,2012,2012-12-09,13,23.018,PIT,,SDG,L 24-34,,,,
11,2012,2012-12-16,14,23.025,PIT,@,DAL,L 24-27,,,,
12,2012,2012-12-30,16,23.039,PIT,,CLE,W 24-10,,,,
13,2013,2013-09-05,1,23.288,DEN,,BAL,W 49-27,,,,
14,2013,2013-09-15,2,23.298,DEN,@,NYG,W 41-23,,0.0,1,1
15,2013,2013-09-23,3,23.306,DEN,,OAK,W 37-21,,0.0,1,0
16,2013,2013-09-29,4,23.312,DEN,,PHI,W 52-20,,,,
17,2013,2013-10-06,5,23.319,DEN,@,DAL,W 51-48,,,,
18,2013,2013-10-13,6,23.326,DEN,,JAX,W 35-19,,,,
19,2013,2013-11-24,11,24.003,SDG,@,KAN,W 41-38,,,,
20,2013,2013-12-01,12,24.010,SDG,,CIN,L 10-17,,,,
