ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2005,2005-09-11,1,23.286,CLE,,CIN,L 13-27,
2,2005,2005-09-18,2,23.293,CLE,@,GNB,W 26-24,
3,2005,2005-09-25,3,23.300,CLE,@,IND,L 6-13,
4,2005,2005-10-16,5,23.321,CLE,@,BAL,L 3-16,
5,2005,2005-10-30,7,23.335,CLE,@,HOU,L 16-19,
6,2005,2005-11-06,8,23.342,CLE,,TEN,W 20-14,
7,2005,2005-11-13,9,23.349,CLE,@,PIT,L 21-34,
8,2005,2005-11-20,10,23.356,CLE,,MIA,W 22-0,
9,2005,2005-11-27,11,23.363,CLE,@,MIN,L 12-24,
10,2005,2005-12-04,12,24.005,CLE,,JAX,L 14-20,
11,2005,2005-12-11,13,24.012,CLE,@,CIN,L 20-23,
12,2005,2005-12-18,14,24.019,CLE,@,OAK,W 9-7,
13,2005,2005-12-24,15,24.025,CLE,,PIT,L 0-41,
14,2005,2006-01-01,16,24.033,CLE,,BAL,W 20-16,
15,2006,2006-12-24,15,25.025,CLE,,TAM,L 7-22,
16,2006,2006-12-31,16,25.032,CLE,@,HOU,L 6-14,
