ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1983,1983-11-27,13,22.235,PHI,@,WAS,L 24-28,,,,,
2,1983,1983-12-04,14,22.242,PHI,,RAM,W 13-9,,,,,
3,1983,1983-12-11,15,22.249,PHI,,NOR,L 17-20,,,,,
4,1983,1983-12-18,16,22.256,PHI,@,STL,L 7-31,,,,,
5,1984,1984-09-02,1,23.149,PHI,@,NYG,L 27-28,0,0,,0,
6,1984,1984-09-09,2,23.156,PHI,,MIN,W 19-17,0,0,,0,
7,1984,1984-09-16,3,23.163,PHI,@,DAL,L 17-23,0,0,,0,
8,1984,1984-09-23,4,23.170,PHI,,SFO,L 9-21,1,12,12.00,0,1.0
9,1984,1984-09-30,5,23.177,PHI,@,WAS,L 0-20,0,0,,0,
10,1984,1984-10-07,6,23.184,PHI,@,BUF,W 27-17,0,0,,0,
11,1984,1984-10-14,7,23.191,PHI,,IND,W 16-7,0,0,,0,1.0
12,1984,1984-10-21,8,23.198,PHI,,NYG,W 24-10,0,0,,0,
13,1984,1984-10-28,9,23.205,PHI,,STL,L 14-34,0,0,,0,
14,1984,1984-11-04,10,23.212,PHI,@,DET,T 23-23,0,0,,0,
15,1984,1984-11-11,11,23.219,PHI,@,MIA,L 23-24,0,0,,0,
16,1984,1984-11-18,12,23.226,PHI,,WAS,W 16-10,0,0,,0,
17,1984,1984-11-25,13,23.233,PHI,@,STL,L 16-17,0,0,,0,
18,1984,1984-12-02,14,23.240,PHI,,DAL,L 10-26,0,0,,0,
19,1984,1984-12-09,15,23.247,PHI,,NWE,W 27-17,0,0,,0,
20,1984,1984-12-16,16,23.254,PHI,@,ATL,L 10-26,0,0,,0,
21,1985,1985-09-08,1,24.155,PHI,@,NYG,L 0-21,,,,,
22,1985,1985-09-15,2,24.162,PHI,,RAM,L 6-17,0,0,,0,1.0
23,1985,1985-09-22,3,24.169,PHI,@,WAS,W 19-6,,,,,
24,1985,1985-09-29,4,24.176,PHI,,NYG,L 10-16,,,,,
25,1985,1985-10-06,5,24.183,PHI,@,NOR,L 21-23,,,,,
26,1985,1985-10-13,6,24.190,PHI,,STL,W 30-7,,,,,
27,1985,1985-10-20,7,24.197,PHI,,DAL,W 16-14,,,,,
28,1985,1985-10-27,8,24.204,PHI,,BUF,W 21-17,,,,,
29,1985,1985-11-03,9,24.211,PHI,@,SFO,L 13-24,0,0,,0,1.0
30,1985,1985-11-10,10,24.218,PHI,,ATL,W 23-17,0,0,,0,1.0
