ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1965,1965-12-19,14,22.273,WAS,,PIT,W 35-14,0,0,,0,0,0,,0,1,0,0.00,0
2,1966,1966-09-11,1,23.174,WAS,,CLE,L 14-38,1,15,15.00,0,1,28,28.00,0,0,0,,0
3,1966,1966-09-18,2,23.181,WAS,@,STL,L 7-23,0,0,,0,4,124,31.00,0,1,2,2.00,0
4,1966,1966-09-25,3,23.188,WAS,@,PIT,W 33-27,0,0,,0,2,50,25.00,0,0,0,,0
5,1966,1966-10-02,4,23.195,WAS,,PIT,W 24-10,0,0,,0,3,64,21.33,0,1,7,7.00,0
6,1966,1966-10-23,7,23.216,WAS,,STL,W 26-20,1,13,13.00,0,2,31,15.50,0,0,0,,0
7,1966,1966-11-27,12,23.251,WAS,,NYG,W 72-41,0,0,,0,4,103,25.75,0,0,0,,0
8,1966,1966-12-11,13,23.265,WAS,@,DAL,W 34-31,0,0,,0,1,20,20.00,0,0,0,,0
9,1966,1966-12-18,14,23.272,WAS,,PHI,L 28-37,0,0,,0,4,85,21.25,0,0,0,,0
