ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1997,1997-08-31,1,23.144,SDG,@,NWE,L 7-41,0,0,,0
2,1997,1997-09-07,2,23.151,SDG,@,NOR,W 20-6,0,0,,0
3,1997,1997-09-14,3,23.158,SDG,,CAR,L 7-26,0,0,,0
4,1997,1997-09-21,4,23.165,SDG,@,SEA,L 22-26,0,0,,0
5,1997,1997-09-28,5,23.172,SDG,,BAL,W 21-17,0,0,,0
6,1997,1997-10-05,6,23.179,SDG,@,OAK,W 25-10,0,0,,0
7,1997,1997-10-16,7,23.190,SDG,@,KAN,L 3-31,1,0,0.00,0
8,1997,1997-10-26,8,23.200,SDG,,IND,W 35-19,0,0,,0
9,1997,1997-11-02,9,23.207,SDG,@,CIN,L 31-38,0,0,,0
10,1997,1997-11-09,10,23.214,SDG,,SEA,L 31-37,1,0,0.00,0
11,1997,1997-11-16,11,23.221,SDG,,OAK,L 13-38,0,0,,0
12,1997,1997-11-23,12,23.228,SDG,@,SFO,L 10-17,0,0,,0
13,1997,1997-11-30,13,23.235,SDG,,DEN,L 28-38,0,0,,0
14,1997,1997-12-07,14,23.242,SDG,,ATL,L 3-14,0,0,,0
15,1997,1997-12-14,15,23.249,SDG,,KAN,L 7-29,0,0,,0
16,1997,1997-12-21,16,23.256,SDG,@,DEN,L 3-38,0,0,,0
