ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,25.154,ATL,,SFO,W 20-17,0,0,2,27,0
2,1971,1971-09-26,2,25.161,ATL,@,RAM,T 20-20,,,,,
3,1971,1971-10-03,3,25.168,ATL,@,DET,L 38-41,0,0,1,0,0
4,1971,1971-10-10,4,25.175,ATL,,STL,L 9-26,,,,,
5,1971,1971-10-17,5,25.182,ATL,,RAM,L 16-24,,,,,
6,1971,1971-10-24,6,25.189,ATL,,NOR,W 28-6,,,,,
7,1971,1971-10-31,7,25.196,ATL,@,CLE,W 31-14,,,,,
8,1971,1971-11-07,8,25.203,ATL,@,CIN,W 9-6,,,,,
9,1971,1971-11-14,9,25.210,ATL,,NYG,L 17-21,,,,,
10,1971,1971-11-22,10,25.218,ATL,,GNB,W 28-21,,,,,
11,1971,1971-11-28,11,25.224,ATL,@,MIN,L 7-24,,,,,
12,1971,1971-12-05,12,25.231,ATL,,OAK,W 24-13,,,,,
13,1971,1971-12-12,13,25.238,ATL,@,SFO,L 3-24,,,,,
14,1971,1971-12-19,14,25.245,ATL,@,NOR,W 24-20,,,,,
15,1972,1972-09-17,1,26.152,ATL,@,CHI,W 37-21,0,0,1,8,0
16,1972,1972-09-24,2,26.159,ATL,@,NWE,L 20-21,,,,,
17,1972,1972-10-01,3,26.166,ATL,,RAM,W 31-3,0,0,2,2,0
18,1972,1972-10-08,4,26.173,ATL,,DET,L 23-26,0,0,1,0,0
19,1972,1972-10-15,5,26.180,ATL,@,NOR,W 21-14,,,,,
20,1972,1972-10-22,6,26.187,ATL,@,GNB,W 10-9,,,,,
21,1972,1972-10-29,7,26.194,ATL,,SFO,L 14-49,,,,,
22,1972,1972-11-05,8,26.201,ATL,@,RAM,L 7-20,,,,,
23,1972,1972-11-12,9,26.208,ATL,,NOR,W 36-20,,,,,
24,1972,1972-11-20,10,26.216,ATL,@,WAS,L 13-24,,,,,
25,1972,1972-11-26,11,26.222,ATL,,DEN,W 23-20,,,,,
26,1972,1972-12-03,12,26.229,ATL,,HOU,W 20-10,0,0,1,0,0
27,1972,1972-12-10,13,26.236,ATL,@,SFO,L 0-20,,,,,
28,1972,1972-12-17,14,26.243,ATL,,KAN,L 14-17,,,,,
29,1973,1973-09-16,1,27.151,ATL,@,NOR,W 62-7,1,6,2,81,1
30,1973,1973-09-23,2,27.158,ATL,@,RAM,L 0-31,,,,,
31,1973,1973-10-01,3,27.166,ATL,@,DET,L 6-31,,,,,
32,1973,1973-10-07,4,27.172,ATL,,SFO,L 9-13,,,,,
33,1973,1973-10-14,5,27.179,ATL,,CHI,W 46-6,,,,,
34,1973,1973-10-21,6,27.186,ATL,@,SDG,W 41-0,0,0,1,23,0
35,1973,1973-10-28,7,27.193,ATL,@,SFO,W 17-3,,,,,
36,1973,1973-11-04,8,27.200,ATL,,RAM,W 15-13,,,,,
37,1973,1973-11-11,9,27.207,ATL,@,PHI,W 44-27,,,,,
38,1973,1973-11-19,10,27.215,ATL,,MIN,W 20-14,,,,,
39,1973,1973-11-25,11,27.221,ATL,@,NYJ,W 28-20,,,,,
40,1973,1973-12-02,12,27.228,ATL,,BUF,L 6-17,,,,,
41,1973,1973-12-09,13,27.235,ATL,,STL,L 10-32,1,6,1,38,1
42,1973,1973-12-16,14,27.242,ATL,,NOR,W 14-10,,,,,
43,1974,1974-09-15,1,28.150,ATL,,DAL,L 0-24,,,,,
44,1974,1974-09-22,2,28.157,ATL,,SFO,L 10-16,,,,,
45,1974,1974-10-06,4,28.171,ATL,@,NYG,W 14-7,,,,,
46,1974,1974-10-13,5,28.178,ATL,,CHI,W 13-10,,,,,
47,1974,1974-10-20,6,28.185,ATL,,NOR,L 3-13,,,,,
48,1974,1974-10-28,7,28.193,ATL,@,PIT,L 17-24,,,,,
49,1974,1974-11-03,8,28.199,ATL,@,MIA,L 7-42,,,,,
50,1974,1974-11-10,9,28.206,ATL,@,RAM,L 0-21,,,,,
51,1974,1974-11-17,10,28.213,ATL,,BAL,L 7-17,,,,,
52,1974,1974-11-24,11,28.220,ATL,@,SFO,L 0-27,0,0,1,2,0
53,1974,1974-12-01,12,28.227,ATL,,RAM,L 7-30,,,,,
54,1974,1974-12-07,13,28.233,ATL,@,MIN,L 10-23,,,,,
55,1974,1974-12-15,14,28.241,ATL,,GNB,W 10-3,,,,,
56,1975,1975-09-21,1,29.156,ATL,@,STL,L 20-23,0,0,1,6,0
57,1975,1975-09-28,2,29.163,ATL,,DET,L 14-17,,,,,
58,1975,1975-10-05,3,29.170,ATL,,NOR,W 14-7,0,0,1,3,0
59,1975,1975-10-12,4,29.177,ATL,@,SFO,W 17-3,,,,,
60,1975,1975-10-19,5,29.184,ATL,@,RAM,L 7-22,0,0,1,0,0
61,1975,1975-10-26,6,29.191,ATL,,CIN,L 14-21,,,,,
62,1975,1975-11-02,7,29.198,ATL,@,NOR,L 7-23,,,,,
63,1975,1975-11-09,8,29.205,ATL,@,MIN,L 0-38,,,,,
64,1975,1975-11-16,9,29.212,ATL,,RAM,L 7-16,,,,,
65,1975,1975-11-23,10,29.219,ATL,,DEN,W 35-21,0,0,1,7,0
66,1975,1975-11-30,11,29.226,ATL,@,OAK,L 34-37,,,,,
67,1975,1975-12-07,12,29.233,ATL,,WAS,L 27-30,,,,,
68,1975,1975-12-14,13,29.240,ATL,,SFO,W 31-9,,,,,
69,1975,1975-12-21,14,29.247,ATL,@,GNB,L 13-22,,,,,
70,1976,1976-09-12,1,30.147,SDG,@,KAN,W 30-16,,,,,
71,1976,1976-09-19,2,30.154,SDG,@,TAM,W 23-0,1,6,1,37,1
72,1976,1976-09-26,3,30.161,SDG,,STL,W 43-24,,,,,
73,1976,1976-10-03,4,30.168,SDG,@,DEN,L 0-26,,,,,
74,1976,1976-10-10,5,30.175,SDG,,OAK,L 17-27,,,,,
75,1976,1976-10-17,6,30.182,SDG,,HOU,W 30-27,,,,,
76,1976,1976-10-24,7,30.189,SDG,@,CLE,L 17-21,,,,,
77,1976,1976-10-31,8,30.196,SDG,@,PIT,L 0-23,,,,,
78,1976,1976-11-07,9,30.203,SDG,,BAL,L 21-37,0,0,1,0,0
