ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1998,1998-09-06,1,23.193,CIN,,TEN,L 14-23,,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0
2,1998,1998-09-13,2,23.200,CIN,@,DET,W 34-28,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,5,82,16.40,1,1,6
3,1998,1998-09-20,3,23.207,CIN,,GNB,L 6-13,,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,1,-2,-2.00,0,0,0
4,1998,1998-09-27,4,23.214,CIN,@,BAL,L 24-31,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
5,1998,1998-10-11,5,23.228,CIN,,PIT,W 25-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,1,4,4.00,0,0,0
6,1998,1998-10-18,6,23.235,CIN,@,TEN,L 14-44,,1,1,76,76.00,1,100.0%,76.00,0,0,,0,0,0,,0,1,3,3.00,0,1,6
7,1998,1998-10-25,7,23.242,CIN,@,OAK,L 10-27,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,2,13,6.50,0,0,0
8,1998,1998-11-01,8,23.249,CIN,,DEN,L 26-33,,3,3,66,22.00,1,100.0%,22.00,1,9,9.00,0,0,0,,0,2,5,2.50,0,1,6
9,1998,1998-11-08,9,23.256,CIN,@,JAX,L 11-24,,3,2,13,6.50,1,66.7%,4.33,0,0,,0,0,0,,0,2,6,3.00,0,1,6
10,1998,1998-11-15,10,23.263,CIN,@,MIN,L 3-24,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,2,30,15.00,0,0,0
11,1998,1998-11-22,11,23.270,CIN,,BAL,L 13-20,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
12,1998,1998-11-29,12,23.277,CIN,,JAX,L 17-34,,1,1,28,28.00,0,100.0%,28.00,0,0,,0,2,44,22.00,0,5,49,9.80,0,0,0
13,1998,1998-12-06,13,23.284,CIN,,BUF,L 20-33,,0,0,0,,0,0.0%,,0,0,,0,3,72,24.00,0,0,0,,0,0,0
14,1998,1998-12-13,14,23.291,CIN,@,IND,L 26-39,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,6,145,24.17,0,3,23,7.67,0,0,0
15,1998,1998-12-20,15,23.298,CIN,@,PIT,W 25-24,,1,0,0,,0,0.0%,0.00,0,0,,0,2,26,13.00,0,2,5,2.50,0,0,0
16,1998,1998-12-27,16,23.305,CIN,,TAM,L 0-35,,0,0,0,,0,0.0%,,0,0,,0,4,85,21.25,0,0,0,,0,0,0
17,1999,1999-09-12,1,24.199,CLE,,PIT,L 0-43,,,,,,,0.0%,,,,,,,,,,,,,,,
18,1999,1999-09-26,3,24.213,CLE,@,BAL,L 10-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,9,4.50,0,0,0
19,2001,2001-09-09,1,26.196,JAX,,PIT,W 21-3,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,3,41,13.67,0,0,0
20,2001,2001-09-23,2,26.210,JAX,,TEN,W 13-6,,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,5,34,6.80,0,0,0
21,2001,2001-09-30,3,26.217,JAX,,CLE,L 14-23,,0,0,0,,0,0.0%,,0,0,,0,5,90,18.00,0,3,12,4.00,0,0,0
22,2001,2001-10-07,4,26.224,JAX,@,SEA,L 15-24,,0,0,0,,0,0.0%,,0,0,,0,4,79,19.75,0,3,45,15.00,0,0,0
23,2001,2001-10-18,5,26.235,JAX,,BUF,L 10-13,,0,0,0,,0,0.0%,,0,0,,0,4,60,15.00,0,0,0,,0,0,0
24,2001,2001-10-28,6,26.245,JAX,@,BAL,L 17-18,,0,0,0,,0,0.0%,,0,0,,0,2,59,29.50,0,0,0,,0,0,0
25,2001,2001-11-04,7,26.252,JAX,@,TEN,L 24-28,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,4,81,20.25,0,4,36,9.00,0,0,0
26,2001,2001-11-11,8,26.259,JAX,,CIN,W 30-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,5,60,12.00,0,0,0
27,2001,2001-11-18,9,26.266,JAX,@,PIT,L 7-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,5,39,7.80,0,0,0
28,2001,2001-11-25,10,26.273,JAX,,BAL,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0
29,2001,2001-12-03,11,26.281,JAX,,GNB,L 21-28,,0,0,0,,0,0.0%,,0,0,,0,1,19,19.00,0,2,23,11.50,0,0,0
30,2001,2001-12-09,12,26.287,JAX,@,CIN,W 14-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,15,7.50,0,0,0
31,2001,2001-12-16,13,26.294,JAX,@,CLE,W 15-10,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0
32,2001,2001-12-23,14,26.301,JAX,@,MIN,W 33-3,,1,0,0,,0,0.0%,0.00,1,18,18.00,0,0,0,,0,3,21,7.00,0,0,0
33,2001,2001-12-30,15,26.308,JAX,,KAN,L 26-30,,1,1,4,4.00,0,100.0%,4.00,1,1,1.00,0,1,18,18.00,0,2,7,3.50,0,0,0
34,2001,2002-01-06,16,26.315,JAX,@,CHI,L 13-33,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0
35,2002,2002-09-08,1,27.195,JAX,,IND,L 25-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0
36,2002,2002-09-22,3,27.209,ATL,,CIN,W 30-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,25,12.50,0,0,0
