ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
36,1992,1992-09-14,1,25.339,MIA,@,CLE,W 27-23,2,11,5.50,0,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1992,1992-09-20,2,25.345,MIA,,RAM,W 26-10,7,46,6.57,0,5,2,5,2.50,0,40.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1992,1992-09-27,3,25.352,MIA,@,SEA,W 19-17,4,7,1.75,0,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,,,,,1,18,18.00,0,0,0
39,1992,1992-10-04,4,25.359,MIA,@,BUF,W 37-10,4,22,5.50,0,6,6,72,12.00,1,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
40,1992,1992-10-11,5,26.000,MIA,,ATL,W 21-17,7,42,6.00,0,5,2,33,16.50,0,40.0%,6.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1992,1992-10-18,6,26.007,MIA,,NWE,W 38-17,2,7,3.50,0,6,5,57,11.40,0,83.3%,9.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1992,1992-10-25,7,26.014,MIA,,IND,L 20-31,1,5,5.00,0,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1992,1992-11-01,8,26.021,MIA,@,NYJ,L 14-26,8,46,5.75,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1992,1992-11-08,9,26.028,MIA,@,IND,W 28-0,10,56,5.60,0,4,4,45,11.25,0,100.0%,11.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
45,1992,1992-11-16,10,26.036,MIA,,BUF,L 20-26,7,30,4.29,0,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1992,1992-11-22,11,26.042,MIA,,HOU,W 19-16,6,33,5.50,0,7,4,36,9.00,0,57.1%,5.14,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1992,1992-11-29,12,26.049,MIA,@,NOR,L 13-24,2,13,6.50,0,7,6,40,6.67,0,85.7%,5.71,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1992,1992-12-06,13,26.056,MIA,@,SFO,L 3-27,8,21,2.63,0,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1992,1992-12-14,14,26.064,MIA,,RAI,W 20-7,8,33,4.13,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1992,1992-12-20,15,26.070,MIA,,NYJ,W 19-17,6,11,1.83,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1992,1992-12-27,16,26.077,MIA,@,NWE,W 16-13,20,88,4.40,1,8,7,51,7.29,0,87.5%,6.38,0,0,,0,0,0,,,,,,0,0,,0,1,6
