ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1967,1967-09-10,2,21.281,DEN,@,OAK,L 0-51,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
2,1967,1967-10-08,6,21.309,DEN,,BUF,L 16-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,0,0,,0,0,0
3,1968,1968-09-22,2,22.294,DEN,@,KAN,L 2-34,4,16,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1968,1968-09-29,3,22.301,DEN,,BOS,L 17-20,7,25,3.57,1,1,22,22.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
5,1968,1968-10-06,4,22.308,DEN,,CIN,W 10-7,8,39,4.88,0,0,0,,0,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,0,0,,0,0,0,,0,0,0
6,1968,1968-10-13,5,22.315,DEN,@,NYJ,W 21-13,14,34,2.43,2,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,2,12
7,1968,1968-10-20,6,22.322,DEN,@,SDG,L 24-55,6,13,2.17,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
8,1968,1968-10-27,7,22.329,DEN,,MIA,W 21-14,11,35,3.18,0,2,21,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
9,1968,1968-11-03,8,22.336,DEN,@,BOS,W 35-14,10,34,3.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
10,1968,1968-11-17,10,22.350,DEN,@,HOU,L 17-38,6,25,4.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
11,1969,1969-09-14,1,23.285,DEN,,BOS,W 35-7,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1969,1969-10-19,6,23.320,DEN,@,CIN,W 30-23,4,56,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1969,1969-10-26,7,23.327,DEN,@,HOU,L 21-24,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
14,1969,1969-11-02,8,23.334,DEN,,SDG,W 13-0,13,34,2.62,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
15,1969,1969-11-09,9,23.341,DEN,@,OAK,L 10-41,18,70,3.89,1,3,26,8.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
16,1969,1969-11-16,10,23.348,DEN,,HOU,T 20-20,16,33,2.06,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1969,1969-11-23,11,23.355,DEN,@,SDG,L 24-45,5,8,1.60,0,3,23,7.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
18,1969,1969-11-27,12,23.359,DEN,@,KAN,L 17-31,12,65,5.42,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
19,1969,1969-12-07,13,24.004,DEN,@,MIA,L 24-27,12,35,2.92,0,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1969,1969-12-14,14,24.011,DEN,,CIN,W 27-16,14,96,6.86,0,2,18,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
21,1970,1970-09-20,1,24.291,DEN,@,BUF,W 25-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1970,1970-09-27,2,24.298,DEN,,PIT,W 16-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1970,1970-10-04,3,24.305,DEN,,KAN,W 26-13,4,7,1.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
24,1970,1970-10-11,4,24.312,DEN,@,OAK,L 23-35,7,43,6.14,0,7,69,9.86,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
25,1970,1970-10-18,5,24.319,DEN,,ATL,W 24-10,3,11,3.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
26,1970,1970-10-25,6,24.326,DEN,@,SFO,L 14-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1970,1970-11-01,7,24.333,DEN,,WAS,L 3-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1970,1970-11-08,8,24.340,DEN,@,SDG,L 21-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1970,1970-11-15,9,24.347,DEN,,OAK,L 19-24,,,,,,,,,,,,,,,,,,,,0,11,,0,,,,,,
30,1970,1970-11-22,10,24.354,DEN,@,NOR,W 31-6,6,20,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1970,1970-11-29,11,24.361,DEN,@,HOU,L 21-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1970,1970-12-06,12,25.003,DEN,@,KAN,L 0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1970,1970-12-13,13,25.010,DEN,,SDG,T 17-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1970,1970-12-20,14,25.017,DEN,,CLE,L 13-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1971,1971-10-17,5,25.318,DEN,,SDG,W 20-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1971,1971-10-24,6,25.325,DEN,@,CLE,W 27-0,10,53,5.30,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1971,1971-10-31,7,25.332,DEN,@,PHI,L 16-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1971,1971-11-07,8,25.339,DEN,,DET,L 20-24,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1971,1971-11-14,9,25.346,DEN,,CIN,L 10-24,,,,,,,,,,,,,,,,,,,,0,19,,0,,,,,,
40,1971,1971-11-21,10,25.353,DEN,@,KAN,L 10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1971,1971-11-28,11,25.360,DEN,@,PIT,W 22-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1971,1971-12-05,12,26.002,DEN,,CHI,W 6-3,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
43,1971,1971-12-12,13,26.009,DEN,@,SDG,L 17-45,4,50,12.50,0,1,40,40.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
44,1971,1971-12-19,14,26.016,DEN,@,OAK,L 13-21,8,49,6.13,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
45,1972,1972-09-17,1,26.289,DEN,,HOU,W 30-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
