ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2004,2004-11-28,11,25.013,NYJ,@,ARI,W 13-3,,5,9,55.56,60,0,0,76.2,1,8,6.67,6.67,1,2,2.00,0
2,2005,2005-10-02,4,25.321,NYJ,@,BAL,L 3-13,*,14,28,50.00,149,0,0,65.9,5,25,5.32,5.32,0,0,,0
3,2005,2005-10-24,7,25.343,NYJ,@,ATL,L 14-27,,12,20,60.00,94,0,0,71.7,2,8,4.70,4.70,2,8,4.00,0
4,2005,2005-11-06,8,25.356,NYJ,,SDG,L 26-31,,11,20,55.00,106,2,0,103.3,2,16,5.30,7.30,2,7,3.50,0
5,2005,2005-11-13,9,25.363,NYJ,@,CAR,L 3-30,*,11,21,52.38,98,0,4,25.6,3,21,4.67,-3.90,2,5,2.50,0
6,2005,2005-11-20,10,26.005,NYJ,@,DEN,L 0-27,*,4,5,80.00,26,0,0,88.3,1,5,5.20,5.20,2,4,2.00,0
7,2005,2005-11-27,11,26.012,NYJ,,NOR,L 19-21,*,19,28,67.86,251,1,0,107.9,1,9,8.96,9.68,6,15,2.50,0
8,2005,2005-12-04,12,26.019,NYJ,@,NWE,L 3-16,*,15,37,40.54,135,0,1,39.8,2,12,3.65,2.43,1,12,12.00,0
9,2005,2005-12-11,13,26.026,NYJ,,OAK,W 26-10,*,14,26,53.85,119,1,0,78.8,2,9,4.58,5.35,6,56,9.33,0
10,2005,2005-12-18,14,26.033,NYJ,@,MIA,L 20-24,*,28,42,66.67,327,2,0,106.0,6,29,7.79,8.74,5,10,2.00,0
11,2005,2005-12-26,15,26.041,NYJ,,NWE,L 21-31,*,11,19,57.89,100,1,1,67.9,4,32,5.26,3.95,2,6,3.00,0
12,2005,2006-01-01,16,26.047,NYJ,,BUF,W 30-26,*,11,20,55.00,153,0,0,79.8,4,27,7.65,7.65,7,12,1.71,0
13,2006,2006-10-30,7,26.349,MIN,,NWE,L 7-31,,6,9,66.67,76,0,1,53.2,3,20,8.44,3.44,0,0,,0
14,2006,2006-12-03,12,27.018,MIN,@,CHI,L 13-23,,7,9,77.78,70,0,0,99.1,3,22,7.78,7.78,0,0,,0
15,2007,2007-09-16,2,27.305,MIN,@,DET,L 17-20,,3,4,75.00,26,0,0,91.7,1,2,6.50,6.50,1,0,0.00,0
16,2007,2007-10-28,7,27.347,MIN,,PHI,L 16-23,,7,10,70.00,94,0,0,99.6,2,11,9.40,9.40,2,15,7.50,0
17,2007,2007-11-04,8,27.354,MIN,,SDG,W 35-17,,7,10,70.00,95,1,0,133.3,1,8,9.50,11.50,1,-1,-1.00,0
18,2007,2007-11-11,9,27.361,MIN,@,GNB,L 0-34,*,16,26,61.54,176,0,1,65.5,3,15,6.77,5.04,1,4,4.00,0
19,2007,2007-12-17,14,28.032,MIN,,CHI,W 20-13,,0,0,,0,0,0,,0,,,,0,0,,0
20,2008,2008-11-02,9,28.353,DAL,@,NYG,L 14-35,,9,16,56.25,63,1,1,60.2,2,15,3.94,2.38,0,0,,0
21,2008,2008-12-28,16,29.043,DAL,@,PHI,L 6-44,,1,1,100.00,8,0,0,100.0,1,7,8.00,8.00,0,0,,0
