ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
54,1992,1992-10-11,6,27.292,ATL,@,MIA,L 17-21,,,,,,,,
55,1992,1992-10-18,7,27.299,ATL,@,SFO,L 17-56,,,,,,,,
56,1992,1992-11-01,8,27.313,ATL,,RAM,W 30-28,,,,,,,,
57,1992,1992-11-09,9,27.321,ATL,,SFO,L 3-41,,,,,,,,
58,1992,1992-11-29,12,27.341,ATL,,NWE,W 34-0,,,,,,,,
59,1992,1992-12-03,13,27.345,ATL,@,NOR,L 14-22,,,,,,,,
60,1992,1992-12-13,14,27.355,ATL,@,TAM,W 35-7,,,,,,,,
61,1992,1992-12-21,15,27.363,ATL,,DAL,L 17-41,,,,,,,,
62,1992,1992-12-27,16,28.003,ATL,@,RAM,L 27-38,,,,,,,,
63,1993,1993-09-05,1,28.255,ATL,@,DET,L 13-30,,,,,,,,
64,1993,1993-09-12,2,28.262,ATL,,NOR,L 31-34,,,,,,,,
65,1993,1993-09-19,3,28.269,ATL,@,SFO,L 30-37,,,,,,,,
66,1993,1993-09-27,4,28.277,ATL,,PIT,L 17-45,,,,,,,,
67,1993,1993-10-03,5,28.283,ATL,@,CHI,L 0-6,,,,,,,,
68,1993,1993-10-14,6,28.294,ATL,,RAM,W 30-24,,,,,,,,
69,1993,1993-10-24,7,28.304,ATL,@,NOR,W 26-15,,,,,,,,
70,1993,1993-10-31,8,28.311,ATL,,TAM,L 24-31,,,,,,,,
71,1993,1993-11-14,9,28.325,ATL,@,RAM,W 13-0,,,,,,,,
72,1993,1993-11-21,10,28.332,ATL,,DAL,W 27-14,,,,,,,,
73,1993,1993-11-28,11,28.339,ATL,,CLE,W 17-14,,,,,,,,
74,1993,1993-12-05,12,28.346,ATL,@,HOU,L 17-33,,,,,,,,
75,1993,1993-12-11,13,28.352,ATL,,SFO,W 27-24,,,,,,,,
76,1993,1993-12-19,14,28.360,ATL,@,WAS,L 17-30,,,,,,,,
77,1993,1993-12-26,15,29.002,ATL,@,CIN,L 17-21,,,,,,,,
78,1993,1994-01-02,16,29.009,ATL,,PHO,L 10-27,,,,,,,,
79,1994,1994-09-04,1,29.254,ATL,@,DET,L 28-31,,,,,,,,
80,1994,1994-09-11,2,29.261,ATL,,RAM,W 31-13,,,,,,,,
81,1994,1994-09-18,3,29.268,ATL,,KAN,L 10-30,,,,,,,,
82,1994,1994-09-25,4,29.275,ATL,@,WAS,W 27-20,,,,,,,,
83,1994,1994-10-02,5,29.282,ATL,@,RAM,W 8-5,,,,,,,,
84,1994,1994-10-09,6,29.289,ATL,,TAM,W 34-13,,,,,,,,
85,1994,1994-10-16,7,29.296,ATL,,SFO,L 3-42,,,,,,,,
86,1994,1994-10-23,8,29.303,ATL,@,RAI,L 17-30,,,,,,,,
87,1994,1994-11-06,9,29.317,ATL,,SDG,W 10-9,,,,,,,,
88,1994,1994-11-13,10,29.324,ATL,@,NOR,L 32-33,,,,,,,,
89,1994,1994-11-20,11,29.331,ATL,@,DEN,L 28-32,,,,,,,,
90,1994,1994-11-27,12,29.338,ATL,,PHI,W 28-21,,,,,,,,
91,1994,1994-12-04,13,29.345,ATL,@,SFO,L 14-50,,,,,,,,
92,1994,1994-12-11,14,29.352,ATL,,NOR,L 20-29,,,,,,,,
93,1994,1994-12-18,15,29.359,ATL,@,GNB,L 17-21,,,,,,,,
94,1994,1994-12-24,16,30.000,ATL,,ARI,W 10-6,,,,,,,,
95,1995,1995-09-03,1,30.253,ATL,,CAR,W 23-20,,,,,,,,
96,1995,1995-09-10,2,30.260,ATL,@,SFO,L 10-41,,,,,,,,
97,1995,1995-09-17,3,30.267,ATL,@,NOR,W 27-24,,,,,,,,
98,1995,1995-10-22,7,30.302,ATL,@,TAM,W 24-21,,,,,,,,
99,1995,1995-10-29,8,30.309,ATL,,DAL,L 13-28,,,,,,,,
100,1995,1995-11-05,9,30.316,ATL,,DET,W 34-22,,,,,,,,
101,1995,1995-11-12,10,30.323,ATL,@,BUF,L 17-23,,,,,,,,
102,1995,1995-11-19,11,30.330,ATL,,STL,W 31-6,,,,,,,,
103,1995,1995-11-26,12,30.337,ATL,@,ARI,L 37-40,,,,,,,,
104,1995,1995-12-03,13,30.344,ATL,@,MIA,L 20-21,,,,,,,,
105,1995,1995-12-10,14,30.351,ATL,,NOR,W 19-14,,,,,,,,
106,1995,1995-12-17,15,30.358,ATL,@,CAR,L 17-21,,,,,,,,
107,1995,1995-12-24,16,31.000,ATL,,SFO,W 28-27,,,,,,,,
108,1996,1996-09-01,1,31.252,ATL,@,CAR,L 6-29,,,,,,,,
109,1996,1996-10-06,5,31.287,ATL,@,DET,L 24-28,,,,,,,,
110,1996,1996-10-13,6,31.294,ATL,,HOU,L 13-23,,,,,,,,
111,1996,1996-10-20,7,31.301,ATL,@,DAL,L 28-32,,,,,,,,
112,1996,1996-10-27,8,31.308,ATL,,PIT,L 17-20,,,,,,,,
113,1996,1996-11-03,9,31.315,ATL,,CAR,W 20-17,,,,,,,,
114,1996,1996-11-10,10,31.322,ATL,@,STL,L 16-59,,,,,,,,
115,1996,1996-11-17,11,31.329,ATL,,NOR,W 17-15,,,,,,,,
116,1996,1996-11-24,12,31.336,ATL,@,CIN,L 31-41,,,,,,,,
117,1996,1996-12-02,13,31.344,ATL,,SFO,L 10-34,,,,,,,,
118,1996,1996-12-15,15,31.357,ATL,,STL,L 27-34,,,,,,,,
119,1996,1996-12-22,16,31.364,ATL,@,JAX,L 17-19,,,,,,,,
