ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,22.110,KAN,,SDG,L 16-30,,,
2,1976,1976-09-20,2,22.118,KAN,,OAK,L 21-24,,,
3,1976,1976-09-26,3,22.124,KAN,,NOR,L 17-27,1,3,0
4,1976,1976-10-03,4,22.131,KAN,@,BUF,L 17-50,,,
5,1976,1976-10-10,5,22.138,KAN,@,WAS,W 33-30,,,
6,1976,1976-10-17,6,22.145,KAN,@,MIA,W 20-17,,,
7,1977,1977-09-18,1,23.116,KAN,@,NWE,L 17-21,,,
8,1977,1977-09-25,2,23.123,KAN,,SDG,L 7-23,,,
9,1977,1977-10-03,3,23.131,KAN,,OAK,L 28-37,,,
10,1977,1977-10-09,4,23.137,KAN,@,DEN,L 7-23,,,
11,1977,1977-10-16,5,23.144,KAN,,BAL,L 6-17,,,
12,1977,1977-10-23,6,23.151,KAN,@,SDG,W 21-16,,,
13,1977,1977-10-30,7,23.158,KAN,@,CLE,L 7-44,,,
14,1977,1977-11-06,8,23.165,KAN,,GNB,W 20-10,,,
15,1977,1977-11-13,9,23.172,KAN,@,CHI,L 27-28,,,
16,1977,1977-11-20,10,23.179,KAN,,DEN,L 7-14,,,
17,1977,1977-11-27,11,23.186,KAN,@,HOU,L 20-34,,,
18,1977,1977-12-04,12,23.193,KAN,,CIN,L 7-27,,,
19,1977,1977-12-11,13,23.200,KAN,,SEA,L 31-34,,,
20,1977,1977-12-18,14,23.207,KAN,@,OAK,L 20-21,,,
21,1978,1978-09-03,1,24.101,KAN,@,CIN,W 24-23,,,
22,1978,1978-09-10,2,24.108,KAN,,HOU,L 17-20,,,
23,1978,1978-09-17,3,24.115,KAN,@,NYG,L 10-26,,,
24,1978,1978-09-24,4,24.122,KAN,,DEN,L 17-23,,,
25,1978,1978-10-01,5,24.129,KAN,@,BUF,L 13-28,,,
26,1978,1978-10-08,6,24.136,KAN,,TAM,L 13-30,,,
27,1978,1978-10-15,7,24.143,KAN,@,OAK,L 6-28,,,
28,1978,1978-10-22,8,24.150,KAN,,CLE,W 17-3,,,
29,1978,1978-10-29,9,24.157,KAN,@,PIT,L 24-27,,,
30,1978,1978-11-05,10,24.164,KAN,,OAK,L 10-20,,,
31,1978,1978-11-12,11,24.171,KAN,@,SDG,L 23-29,,,
32,1978,1978-11-19,12,24.178,KAN,,SEA,L 10-13,,,
33,1978,1978-11-26,13,24.185,KAN,,SDG,W 23-0,,,
34,1978,1978-12-03,14,24.192,KAN,,BUF,W 14-10,,,
35,1978,1978-12-10,15,24.199,KAN,@,DEN,L 3-24,,,
36,1978,1978-12-17,16,24.206,KAN,@,SEA,L 19-23,,,
37,1979,1979-09-16,3,25.114,HOU,,KAN,W 20-6,,,
38,1979,1979-09-23,4,25.121,HOU,@,CIN,W 30-27,,,
39,1979,1979-09-30,5,25.128,HOU,,CLE,W 31-10,,,
40,1979,1979-10-14,7,25.142,HOU,@,BAL,W 28-16,,,
