ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
40,1985,1985-10-13,6,25.142,BUF,@,NWE,L 3-14,,0,0,,0,,,,,,,,
41,1985,1985-10-20,7,25.149,BUF,,IND,W 21-9,,1,3,3.00,1,,,0,0,,0,1,6
42,1985,1985-10-27,8,25.156,BUF,@,PHI,L 17-21,,0,0,,0,,,,,,,,
43,1985,1985-11-03,9,25.163,BUF,,CIN,L 17-23,,0,0,,0,,,,,,,,
44,1985,1985-11-10,10,25.170,BUF,,HOU,W 20-0,,0,0,,0,,,,,,,,
45,1985,1985-11-17,11,25.177,BUF,@,CLE,L 7-17,,1,4,4.00,0,,,0,0,,0,0,0
46,1985,1985-11-24,12,25.184,BUF,,MIA,L 14-23,,0,0,,0,,,,,,,,
47,1985,1985-12-01,13,25.191,BUF,@,SDG,L 7-40,,0,0,,0,,,,,,,,
48,1985,1985-12-08,14,25.198,BUF,,NYJ,L 7-27,,0,0,,0,,,,,,,,
49,1985,1985-12-15,15,25.205,BUF,@,PIT,L 24-30,,0,0,,0,,,,,,,,
50,1985,1985-12-22,16,25.212,BUF,@,MIA,L 0-28,,0,0,,0,,,,,,,,
51,1986,1986-09-07,1,26.106,BUF,,NYJ,L 24-28,,4,46,11.50,1,,,0,0,,0,1,6
52,1986,1986-09-14,2,26.113,BUF,@,CIN,L 33-36,,4,36,9.00,0,,,0,0,,0,0,0
53,1986,1986-09-21,3,26.120,BUF,,STL,W 17-10,,1,10,10.00,0,,,0,0,,0,0,0
54,1986,1986-09-28,4,26.127,BUF,,KAN,L 17-20,,5,58,11.60,0,,,0,0,,0,0,0
55,1986,1986-10-05,5,26.134,BUF,@,NYJ,L 13-14,,1,2,2.00,0,,,0,0,,0,0,0
56,1986,1986-10-12,6,26.141,BUF,@,MIA,L 14-27,,3,25,8.33,0,,,0,0,,0,0,0
57,1986,1986-10-19,7,26.148,BUF,,IND,W 24-13,,1,2,2.00,0,,,0,0,,0,0,0
58,1986,1986-10-26,8,26.155,BUF,,NWE,L 3-23,,3,26,8.67,0,,,0,0,,0,0,0
59,1986,1986-11-02,9,26.162,BUF,@,TAM,L 28-34,,7,113,16.14,2,,,0,0,,0,2,12
60,1986,1986-11-09,10,26.169,BUF,,PIT,W 16-12,,1,10,10.00,0,,,0,0,,0,0,0
61,1986,1986-11-16,11,26.176,BUF,,MIA,L 24-34,,3,26,8.67,0,,,0,0,,0,0,0
62,1986,1986-11-23,12,26.183,BUF,@,NWE,L 19-22,,4,25,6.25,0,,,0,0,,0,0,0
63,1986,1986-11-30,13,26.190,BUF,@,KAN,W 17-14,,3,15,5.00,0,,,0,0,,0,0,0
64,1986,1986-12-07,14,26.197,BUF,,CLE,L 17-21,,4,54,13.50,0,,,0,0,,0,0,0
65,1986,1986-12-14,15,26.204,BUF,@,IND,L 14-24,,1,6,6.00,0,,,0,0,,0,0,0
66,1986,1986-12-21,16,26.211,BUF,@,HOU,L 7-16,,4,31,7.75,0,,,0,0,,0,0,0
67,1987,1987-09-13,1,27.112,BUF,,NYJ,L 28-31,,4,37,9.25,0,,,0,0,,0,0,0
68,1987,1987-09-20,2,27.119,BUF,,HOU,W 34-30,,1,4,4.00,0,,,0,0,,0,0,0
69,1987,1987-10-25,6,27.154,BUF,@,MIA,W 34-31,,6,85,14.17,0,,,0,0,,0,0,0
70,1987,1987-11-01,7,27.161,BUF,,WAS,L 7-27,,2,18,9.00,0,,,0,0,,0,0,0
71,1987,1987-11-08,8,27.168,BUF,,DEN,W 21-14,,2,13,6.50,0,,,0,0,,0,0,0
72,1987,1987-11-15,9,27.175,BUF,@,CLE,L 21-27,,3,15,5.00,0,,,0,0,,0,0,0
73,1987,1987-11-22,10,27.182,BUF,@,NYJ,W 17-14,,2,16,8.00,0,,,0,0,,0,0,0
74,1987,1987-11-29,11,27.189,BUF,,MIA,W 27-0,,3,40,13.33,0,,,0,0,,0,0,0
75,1987,1987-12-06,12,27.196,BUF,@,RAI,L 21-34,,2,33,16.50,0,,,0,0,,0,0,0
76,1987,1987-12-13,13,27.203,BUF,@,IND,W 27-3,,2,9,4.50,0,,,0,0,,0,0,0
77,1987,1987-12-20,14,27.210,BUF,,NWE,L 7-13,,1,20,20.00,0,,,0,0,,0,0,0
78,1987,1987-12-27,15,27.217,BUF,@,PHI,L 7-17,,0,0,,0,,,,,,,,
79,1988,1988-09-04,1,28.103,BUF,,MIN,W 13-10,,2,43,21.50,0,,,0,0,,0,0,0
80,1988,1988-09-11,2,28.110,BUF,,MIA,W 9-6,,2,39,19.50,0,,,0,0,,0,0,0
81,1988,1988-09-18,3,28.117,BUF,@,NWE,W 16-14,,3,32,10.67,0,,,0,0,,0,0,0
82,1988,1988-09-25,4,28.124,BUF,,PIT,W 36-28,,4,51,12.75,0,,,0,0,,0,0,0
83,1988,1988-10-02,5,28.131,BUF,@,CHI,L 3-24,,2,22,11.00,0,,,0,0,,0,0,0
84,1988,1988-10-09,6,28.138,BUF,,IND,W 34-23,,3,36,12.00,0,,,0,0,,0,0,0
85,1988,1988-10-17,7,28.146,BUF,@,NYJ,W 37-14,,3,40,13.33,0,,,0,0,,0,0,0
86,1988,1988-10-23,8,28.152,BUF,,NWE,W 23-20,,1,10,10.00,1,,,0,0,,0,1,6
87,1988,1988-10-30,9,28.159,BUF,,GNB,W 28-0,,3,17,5.67,0,,,0,0,,0,0,0
88,1988,1988-11-06,10,28.166,BUF,@,SEA,W 13-3,,1,21,21.00,0,,,0,0,,0,0,0
89,1988,1988-11-14,11,28.174,BUF,@,MIA,W 31-6,,1,7,7.00,0,,,0,0,,0,0,0
90,1988,1988-11-20,12,28.180,BUF,,NYJ,W 9-6,,3,59,19.67,0,,,0,0,,0,0,0
91,1988,1988-11-27,13,28.187,BUF,@,CIN,L 21-35,,0,0,,0,,,,,,,,
92,1988,1988-12-04,14,28.194,BUF,@,TAM,L 5-10,,4,35,8.75,0,,,0,0,,0,0,0
93,1988,1988-12-11,15,28.201,BUF,,RAI,W 37-21,,0,0,,0,,,,,,,,
94,1988,1988-12-18,16,28.208,BUF,@,IND,L 14-17,,1,26,26.00,0,,,0,0,,0,0,0
95,1989,1989-09-10,1,29.109,BUF,@,MIA,W 27-24,,1,5,5.00,0,,,0,0,,0,0,0
96,1989,1989-09-18,2,29.117,BUF,,DEN,L 14-28,,1,8,8.00,0,,,0,0,,0,0,0
97,1989,1989-09-24,3,29.123,BUF,@,HOU,W 47-41,,2,36,18.00,0,,,0,0,,0,0,0
98,1989,1989-10-01,4,29.130,BUF,,NWE,W 31-10,,3,26,8.67,1,,,0,0,,0,1,6
99,1989,1989-10-08,5,29.137,BUF,@,IND,L 14-37,,0,0,,0,,,,,,,,
100,1989,1989-10-16,6,29.145,BUF,,RAM,W 23-20,,1,6,6.00,0,,,0,0,,0,0,0
101,1989,1989-10-22,7,29.151,BUF,,NYJ,W 34-3,,4,41,10.25,0,,,0,0,,0,0,0
102,1989,1989-10-29,8,29.158,BUF,,MIA,W 31-17,,0,0,,0,,,,,,,,
103,1989,1989-11-05,9,29.165,BUF,@,ATL,L 28-30,,0,0,,0,,,,,,,,
104,1989,1989-11-12,10,29.172,BUF,,IND,W 30-7,,0,0,,0,,,,,,,,
105,1989,1989-11-19,11,29.179,BUF,@,NWE,L 24-33,,1,7,7.00,0,,,0,0,,0,0,0
106,1989,1989-11-26,12,29.186,BUF,,CIN,W 24-7,,0,0,,0,,,,,,,,
107,1989,1989-12-04,13,29.194,BUF,@,SEA,L 16-17,,1,6,6.00,0,,,0,0,,0,0,0
108,1989,1989-12-10,14,29.200,BUF,,NOR,L 19-22,,2,14,7.00,1,,,0,0,,0,1,6
109,1989,1989-12-17,15,29.207,BUF,@,SFO,L 10-21,,0,0,,0,,,,,,,,
110,1989,1989-12-23,16,29.213,BUF,@,NYJ,W 37-0,,2,30,15.00,0,,,0,0,,0,0,0
111,1990,1990-09-09,1,30.108,BUF,,IND,W 26-10,,0,0,,0,,,,,,,,
112,1990,1990-09-16,2,30.115,BUF,@,MIA,L 7-30,,1,1,1.00,0,,,0,0,,0,0,0
113,1990,1990-09-24,3,30.123,BUF,@,NYJ,W 30-7,,1,8,8.00,0,,,0,0,,0,0,0
114,1990,1990-09-30,4,30.129,BUF,,DEN,W 29-28,,1,9,9.00,0,,,0,0,,0,0,0
115,1990,1990-10-07,5,30.136,BUF,,RAI,W 38-24,,0,0,,0,,,,,,,,
116,1990,1990-10-21,6,30.150,BUF,,NYJ,W 30-27,,2,17,8.50,0,,,0,0,,0,0,0
117,1990,1990-10-28,7,30.157,BUF,@,NWE,W 27-10,,0,0,,0,,,,,,,,
118,1990,1990-11-04,8,30.164,BUF,@,CLE,W 42-0,,0,0,,0,,,,,,,,
119,1990,1990-11-11,9,30.171,BUF,,PHO,W 45-14,,1,4,4.00,0,,,0,0,,0,0,0
120,1990,1990-11-18,10,30.178,BUF,,NWE,W 14-0,,0,0,,0,,,,,,,,
121,1990,1990-11-26,11,30.186,BUF,@,HOU,L 24-27,,1,1,1.00,1,,,0,0,,0,1,6
122,1990,1990-12-02,12,30.192,BUF,,PHI,W 30-23,,1,3,3.00,0,,,0,0,,0,0,0
123,1990,1990-12-09,13,30.199,BUF,@,IND,W 31-7,,0,0,,0,,,,,,,,
124,1990,1990-12-15,14,30.205,BUF,@,NYG,W 17-13,,0,0,,0,,,,,,,,
125,1990,1990-12-23,15,30.213,BUF,,MIA,W 24-14,,0,0,,0,,,,,,,,
126,1990,1990-12-30,16,30.220,BUF,@,WAS,L 14-29,,2,17,8.50,0,,,0,0,,0,0,0
127,1991,1991-09-01,1,31.100,BUF,,MIA,W 35-31,,0,0,,0,,,,,,,,
128,1991,1991-09-08,2,31.107,BUF,,PIT,W 52-34,,1,1,1.00,0,,,0,0,,0,0,0
129,1991,1991-09-15,3,31.114,BUF,@,NYJ,W 23-20,,0,0,,0,,,,,,,,
130,1991,1991-09-22,4,31.121,BUF,@,TAM,W 17-10,,0,0,,0,,,,,,,,
131,1991,1991-09-29,5,31.128,BUF,,CHI,W 35-20,,0,0,,0,,,,,,,,
132,1991,1991-10-07,6,31.136,BUF,@,KAN,L 6-33,,0,0,,0,,,,,,,,
133,1991,1991-10-13,7,31.142,BUF,,IND,W 42-6,,0,0,,0,,,,,,,,
134,1991,1991-10-21,8,31.150,BUF,,CIN,W 35-16,,1,51,51.00,1,,,0,0,,0,1,6
135,1991,1991-11-03,9,31.163,BUF,,NWE,W 22-17,,0,0,,0,,,,,,,,
136,1991,1991-11-10,10,31.170,BUF,@,GNB,W 34-24,,0,0,,0,,,,,,,,
137,1991,1991-11-18,11,31.178,BUF,@,MIA,W 41-27,,0,0,,0,,,,,,,,
138,1991,1991-11-24,12,31.184,BUF,@,NWE,L 13-16,,0,0,,0,,,,,,,,
139,1991,1991-12-01,13,31.191,BUF,,NYJ,W 24-13,,1,-9,-9.00,0,,,0,0,,0,0,0
140,1991,1991-12-08,14,31.198,BUF,@,RAI,W 30-27,,0,0,,0,,,,,,,,
141,1991,1991-12-15,15,31.205,BUF,@,IND,W 35-7,,1,4,4.00,1,,,0,0,,0,1,6
142,1991,1991-12-22,16,31.212,BUF,,DET,L 14-17,,1,7,7.00,0,,,0,0,,0,0,0
143,1992,1992-09-06,1,32.105,BUF,,RAM,W 40-7,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
144,1992,1992-09-13,2,32.112,BUF,@,SFO,W 34-31,5,4,113,28.25,2,80.0%,22.60,0,0,,0,2,12
145,1992,1992-09-20,3,32.119,BUF,,IND,W 38-0,7,6,53,8.83,1,85.7%,7.57,0,0,,0,1,6
146,1992,1992-09-27,4,32.126,BUF,@,NWE,W 41-7,,0,0,,0,0.0%,,,,,,,
147,1992,1992-10-04,5,32.133,BUF,,MIA,L 10-37,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
148,1992,1992-10-11,6,32.140,BUF,@,RAI,L 3-20,10,6,41,6.83,0,60.0%,4.10,0,0,,0,0,0
149,1992,1992-10-26,7,32.155,BUF,@,NYJ,W 24-20,,0,0,,0,0.0%,,,,,,,
150,1992,1992-11-01,8,32.161,BUF,,NWE,W 16-7,3,3,17,5.67,1,100.0%,5.67,0,0,,0,1,6
151,1992,1992-11-08,9,32.168,BUF,,PIT,W 28-20,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
152,1992,1992-11-16,10,32.176,BUF,@,MIA,W 26-20,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0
153,1992,1992-11-22,11,32.182,BUF,,ATL,W 41-14,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
154,1992,1992-11-29,12,32.189,BUF,@,IND,L 13-16,1,0,0,,0,0.0%,0.00,,,,,,
155,1992,1992-12-06,13,32.196,BUF,,NYJ,L 17-24,5,4,26,6.50,1,80.0%,5.20,0,0,,0,1,6
156,1992,1992-12-12,14,32.202,BUF,,DEN,W 27-17,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
157,1992,1992-12-20,15,32.210,BUF,@,NOR,W 20-16,1,0,0,,0,0.0%,0.00,,,,,,
158,1992,1992-12-27,16,32.217,BUF,@,HOU,L 3-27,1,0,0,,0,0.0%,0.00,,,,,,
159,1993,1993-09-05,1,33.104,BUF,,NWE,W 38-14,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0
160,1993,1993-09-12,2,33.111,BUF,@,DAL,W 13-10,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0
161,1993,1993-09-26,3,33.125,BUF,,MIA,L 13-22,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0
162,1993,1993-10-03,4,33.132,BUF,,NYG,W 17-14,7,6,44,7.33,1,85.7%,6.29,0,0,,0,1,6
163,1993,1993-10-11,5,33.140,BUF,,HOU,W 35-7,1,0,0,,0,0.0%,0.00,,,,,,
164,1993,1993-10-24,6,33.153,BUF,@,NYJ,W 19-10,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0
165,1993,1993-11-01,7,33.161,BUF,,WAS,W 24-10,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
166,1993,1993-11-07,8,33.167,BUF,@,NWE,W 13-10,14,10,74,7.40,1,71.4%,5.29,0,0,,0,1,6
167,1993,1993-11-15,9,33.175,BUF,@,PIT,L 0-23,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
168,1993,1993-11-21,10,33.181,BUF,,IND,W 23-9,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0
169,1993,1993-11-28,11,33.188,BUF,@,KAN,L 7-23,10,10,98,9.80,0,100.0%,9.80,0,0,,0,0,0
170,1993,1993-12-05,12,33.195,BUF,,RAI,L 24-25,5,4,76,19.00,0,80.0%,15.20,0,0,,0,0,0
171,1993,1993-12-12,13,33.202,BUF,@,PHI,W 10-7,6,5,59,11.80,1,83.3%,9.83,0,0,,0,1,6
172,1993,1993-12-19,14,33.209,BUF,@,MIA,W 47-34,9,7,65,9.29,0,77.8%,7.22,0,0,,0,0,0
173,1993,1993-12-26,15,33.216,BUF,,NYJ,W 16-14,10,4,35,8.75,0,40.0%,3.50,0,0,,0,0,0
174,1993,1994-01-02,16,33.223,BUF,@,IND,W 30-10,6,5,21,4.20,1,83.3%,3.50,0,0,,0,1,6
175,1994,1994-09-04,1,34.103,BUF,,NYJ,L 3-23,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0
176,1994,1994-09-11,2,34.110,BUF,@,NWE,W 38-35,,0,0,,0,0.0%,,,,,,,
177,1994,1994-09-18,3,34.117,BUF,@,HOU,W 15-7,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0
178,1994,1994-09-26,4,34.125,BUF,,DEN,W 27-20,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0
179,1994,1994-10-02,5,34.131,BUF,@,CHI,L 13-20,3,3,25,8.33,1,100.0%,8.33,0,0,,0,1,6
180,1994,1994-10-09,6,34.138,BUF,,MIA,W 21-11,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0
181,1994,1994-10-16,7,34.145,BUF,,IND,L 17-27,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0
182,1994,1994-10-30,8,34.159,BUF,,KAN,W 44-10,4,4,33,8.25,2,100.0%,8.25,0,0,,0,2,12
183,1994,1994-11-06,9,34.166,BUF,@,NYJ,L 17-22,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0
184,1994,1994-11-14,10,34.174,BUF,@,PIT,L 10-23,6,4,27,6.75,0,66.7%,4.50,0,0,,0,0,0
185,1994,1994-11-20,11,34.180,BUF,,GNB,W 29-20,5,5,35,7.00,0,100.0%,7.00,0,0,,0,0,0
186,1994,1994-11-24,12,34.184,BUF,@,DET,L 21-35,3,3,43,14.33,1,100.0%,14.33,0,0,,0,1,6
187,1994,1994-12-04,13,34.194,BUF,@,MIA,W 42-31,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
188,1994,1994-12-11,14,34.201,BUF,,MIN,L 17-21,5,4,62,15.50,1,80.0%,12.40,0,0,,0,1,6
189,1994,1994-12-18,15,34.208,BUF,,NWE,L 17-41,2,2,-3,-1.50,0,100.0%,-1.50,0,0,,0,0,0
190,1994,1994-12-24,16,34.214,BUF,@,IND,L 9-10,11,7,56,8.00,0,63.6%,5.09,0,0,,0,0,0
191,1995,1995-09-03,1,35.102,CAR,@,ATL,L 20-23,2,2,19,9.50,1,100.0%,9.50,0,0,,0,1,6
192,1995,1995-09-10,2,35.109,CAR,@,BUF,L 9-31,2,0,0,,0,0.0%,0.00,,,,,,
193,1995,1995-09-17,3,35.116,CAR,,STL,L 10-31,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0
194,1995,1995-10-01,4,35.130,CAR,,TAM,L 13-20,5,3,19,6.33,1,60.0%,3.80,0,0,,0,1,6
195,1995,1995-10-08,5,35.137,CAR,@,CHI,L 27-31,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0
196,1995,1995-10-15,6,35.144,CAR,,NYJ,W 26-15,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0
197,1995,1995-10-22,7,35.151,CAR,,NOR,W 20-3,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
198,1995,1995-10-29,8,35.158,CAR,@,NWE,W 20-17,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0
199,1995,1995-11-05,9,35.165,CAR,@,SFO,W 13-7,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
200,1995,1995-11-12,10,35.172,CAR,@,STL,L 17-28,,0,0,,0,0.0%,,,,,,,
201,1995,1995-11-19,11,35.179,CAR,,ARI,W 27-7,2,2,34,17.00,1,100.0%,17.00,0,0,,0,1,6
202,1995,1995-12-10,14,35.200,CAR,,SFO,L 10-31,,0,0,,0,0.0%,,,,,,,
203,1995,1995-12-17,15,35.207,CAR,,ATL,W 21-17,,0,0,,0,0.0%,,,,,,,
204,1995,1995-12-24,16,35.214,CAR,@,WAS,L 17-20,2,0,0,,0,0.0%,0.00,,,,,,
205,1996,1996-09-01,1,36.100,DET,@,MIN,L 13-17,,0,0,,0,0.0%,,0,0,,0,,
206,1996,1996-09-08,2,36.107,DET,,TAM,W 21-6,,0,0,,0,0.0%,,0,0,,0,,
207,1996,1996-09-15,3,36.114,DET,@,PHI,L 17-24,,0,0,,0,0.0%,,0,0,,0,,
208,1996,1996-09-22,4,36.121,DET,,CHI,W 35-16,0,0,0,,0,0.0%,,1,1,1.00,0,0,0
209,1996,1996-09-29,5,36.128,DET,@,TAM,W 27-0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
210,1996,1996-10-06,6,36.135,DET,,ATL,W 28-24,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
211,1996,1996-10-13,7,36.142,DET,@,OAK,L 21-37,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0
212,1996,1996-10-27,8,36.156,DET,,NYG,L 7-35,7,3,31,10.33,0,42.9%,4.43,0,0,,0,0,0
213,1996,1996-11-03,9,36.163,DET,@,GNB,L 18-28,1,0,0,,0,0.0%,0.00,0,0,,0,,
214,1996,1996-11-11,10,36.171,DET,@,SDG,L 21-27,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
215,1996,1996-11-17,11,36.177,DET,,SEA,W 17-16,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
216,1996,1996-11-24,12,36.184,DET,@,CHI,L 14-31,3,3,48,16.00,0,100.0%,16.00,0,0,,0,0,0
217,1996,1996-11-28,13,36.188,DET,,KAN,L 24-28,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
218,1996,1996-12-08,14,36.198,DET,,MIN,L 22-24,0,0,0,,0,0.0%,,0,0,,0,,
219,1996,1996-12-23,16,36.213,DET,@,SFO,L 14-24,,0,0,,0,0.0%,,0,0,,0,,
220,1997,1997-08-31,1,37.099,DET,,ATL,W 28-17,,0,0,,0,0.0%,,,,,,,
221,1997,1997-09-07,2,37.106,DET,,TAM,L 17-24,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0
222,1997,1997-09-14,3,37.113,DET,@,CHI,W 32-7,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
223,1997,1997-09-21,4,37.120,DET,@,NOR,L 17-35,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0
224,1997,1997-09-28,5,37.127,DET,,GNB,W 26-15,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
225,1997,1997-10-05,6,37.134,DET,@,BUF,L 13-22,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0
226,1997,1997-10-12,7,37.141,DET,@,TAM,W 27-9,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
227,1997,1997-10-19,8,37.148,DET,,NYG,L 20-26,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
228,1997,1997-11-02,9,37.162,DET,@,GNB,L 10-20,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
229,1997,1997-11-09,10,37.169,DET,@,WAS,L 7-30,1,0,0,,0,0.0%,0.00,,,,,,
230,1997,1997-11-16,11,37.176,DET,,MIN,W 38-15,,0,0,,0,0.0%,,,,,,,
231,1997,1997-11-23,12,37.183,DET,,IND,W 32-10,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
232,1997,1997-11-27,13,37.187,DET,,CHI,W 55-20,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0
233,1997,1997-12-07,14,37.197,DET,@,MIA,L 30-33,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
234,1997,1997-12-14,15,37.204,DET,@,MIN,W 14-13,,0,0,,0,0.0%,,,,,,,
235,1997,1997-12-21,16,37.211,DET,,NYJ,W 13-10,,0,0,,0,0.0%,,,,,,,
