ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-12-13,13,23.306,DEN,@,SEA,L 21-28,,,,,,,,,,,,,
2,1988,1988-09-04,1,24.207,DEN,,SEA,L 14-21,,0,0,,0,,,,,,,,
3,1988,1988-09-18,3,24.221,DEN,@,KAN,L 13-20,,1,30,30.00,0,,,0,0,,0,0,0
4,1988,1988-09-26,4,24.229,DEN,,RAI,L 27-30,,0,0,,0,,,,,,,,
5,1988,1988-10-02,5,24.235,DEN,@,SDG,W 12-0,,0,0,,0,,,,,,,,
6,1988,1988-10-09,6,24.242,DEN,@,SFO,W 16-13,,0,0,,0,,,,,,,,
7,1988,1988-10-16,7,24.249,DEN,,ATL,W 30-14,,0,0,,0,,,,,,,,
8,1988,1988-10-23,8,24.256,DEN,@,PIT,L 21-39,,0,0,,0,,,,,,,,
9,1990,1990-09-09,1,26.211,RAI,,DEN,W 14-9,,,,,,,,,,,,,
10,1990,1990-09-16,2,26.218,RAI,@,SEA,W 17-13,,,,,,,,,,,,,
11,1990,1990-09-23,3,26.225,RAI,,PIT,W 20-3,,,,,,,,,,,,,
12,1990,1990-09-30,4,26.232,RAI,,CHI,W 24-10,,,,,,,,,,,,,
13,1990,1990-10-07,5,26.239,RAI,@,BUF,L 24-38,,,,,,,,,,,,,
14,1990,1990-10-14,6,26.246,RAI,,SEA,W 24-17,,,,,,,,,,,,,
15,1990,1990-10-21,7,26.253,RAI,@,SDG,W 24-9,,,,,,,,,,,,,
16,1990,1990-11-04,8,26.267,RAI,@,KAN,L 7-9,,,,,,,,,,,,,
17,1990,1990-11-11,9,26.274,RAI,,GNB,L 16-29,,,,,,,,,,,,,
18,1990,1990-11-19,10,26.282,RAI,@,MIA,W 13-10,,,,,,,,,,,,,
19,1990,1990-11-25,11,26.288,RAI,,KAN,L 24-27,,,,,,,,,,,,,
20,1990,1990-12-02,12,26.295,RAI,@,DEN,W 23-20,,,,,,,,,,,,,
21,1990,1990-12-10,13,26.303,RAI,@,DET,W 38-31,,,,,,,,,,,,,
22,1990,1990-12-16,14,26.309,RAI,,CIN,W 24-7,,,,,,,,,,,,,
23,1990,1990-12-22,15,26.315,RAI,@,MIN,W 28-24,,1,47,47.00,1,,,0,0,,0,1,6
24,1990,1990-12-30,16,26.323,RAI,,SDG,W 17-12,,,,,,,,,,,,,
25,1991,1991-09-01,1,27.203,RAI,@,HOU,L 17-47,,3,102,34.00,1,,,6,113,18.83,0,1,6
26,1991,1991-09-08,2,27.210,RAI,,DEN,W 16-13,,0,0,,0,,,3,67,22.33,0,0,0
27,1991,1991-09-15,3,27.217,RAI,,IND,W 16-0,,,,,,,,,,,,,
28,1991,1991-09-22,4,27.224,RAI,@,ATL,L 17-21,,0,0,,0,,,2,48,24.00,0,0,0
29,1991,1991-09-29,5,27.231,RAI,,SFO,W 12-6,,0,0,,0,,,1,13,13.00,0,0,0
30,1991,1991-10-06,6,27.238,RAI,,SDG,L 13-21,,1,22,22.00,0,,,0,0,,0,0,0
31,1991,1991-10-13,7,27.245,RAI,@,SEA,W 23-20,,0,0,,0,,,5,70,14.00,0,0,0
32,1991,1991-10-20,8,27.252,RAI,,RAM,W 20-17,,0,0,,0,,,2,20,10.00,0,0,0
33,1991,1991-10-28,9,27.260,RAI,@,KAN,L 21-24,,0,0,,0,,,2,27,13.50,0,0,0
34,1991,1991-11-10,10,27.273,RAI,@,DEN,W 17-16,,1,20,20.00,0,,,1,15,15.00,0,0,0
35,1991,1991-11-17,11,27.280,RAI,,SEA,W 31-7,,1,51,51.00,0,,,0,0,,0,0,0
36,1991,1991-12-16,15,27.309,RAI,@,NOR,L 0-27,,,,,,,,,,,,,
37,1992,1992-09-06,1,28.209,RAI,@,DEN,L 13-17,,,,,,0.0%,,,,,,,
38,1992,1992-09-13,2,28.216,RAI,@,CIN,L 21-24,2,2,45,22.50,1,100.0%,22.50,1,21,21.00,0,1,6
39,1992,1992-09-20,3,28.223,RAI,,CLE,L 16-28,11,6,114,19.00,0,54.5%,10.36,2,27,13.50,0,0,0
40,1992,1992-09-28,4,28.231,RAI,@,KAN,L 7-27,5,2,46,23.00,0,40.0%,9.20,0,0,,0,0,0
41,1992,1992-12-14,14,28.308,RAI,@,MIA,L 7-20,,,,,,0.0%,,,,,,,
42,1992,1992-12-20,15,28.314,RAI,,SDG,L 14-36,1,0,0,,0,0.0%,0.00,1,17,17.00,0,0,0
43,1992,1992-12-26,16,28.320,RAI,@,WAS,W 21-20,2,0,0,,0,0.0%,0.00,1,20,20.00,0,0,0
