ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
45,1995,1995-12-03,13,25.311,NYJ,,STL,L 20-23,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,22,22.00,0,0,0
46,1995,1995-12-10,14,25.318,NYJ,@,NWE,L 28-31,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,1,3,3.00,0,0,0
47,1995,1995-12-17,15,25.325,NYJ,@,HOU,L 6-23,11,15,1.36,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0
48,1996,1996-09-01,1,26.219,NYJ,@,DEN,L 6-31,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
49,1996,1996-09-08,2,26.226,NYJ,,IND,L 7-21,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,46,23.00,0,0,0
50,1996,1996-09-15,3,26.233,NYJ,@,MIA,L 27-36,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
51,1996,1996-09-22,4,26.240,NYJ,,NYG,L 6-13,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
52,1996,1996-09-29,5,26.247,NYJ,@,WAS,L 16-31,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,58,14.50,0,0,0
53,1996,1996-10-06,6,26.254,NYJ,,OAK,L 13-34,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0
54,1996,1996-10-13,7,26.261,NYJ,@,JAX,L 17-21,0,0,,0,0,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
55,1996,1996-10-20,8,26.268,NYJ,,BUF,L 22-25,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,1,1.00,0,0,0
56,1996,1996-10-27,9,26.275,NYJ,@,ARI,W 31-21,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
57,1996,1996-11-10,10,26.289,NYJ,,NWE,L 27-31,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
58,1996,1996-11-17,11,26.296,NYJ,@,IND,L 29-34,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
59,1996,1996-11-24,12,26.303,NYJ,@,BUF,L 10-35,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
60,1996,1996-12-01,13,26.310,NYJ,,HOU,L 10-35,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
61,1996,1996-12-08,14,26.317,NYJ,@,NWE,L 10-34,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
62,1996,1996-12-14,15,26.323,NYJ,,PHI,L 20-21,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
63,1996,1996-12-22,16,26.331,NYJ,,MIA,L 28-31,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
64,1997,1997-08-31,1,27.217,STL,,NOR,W 38-24,5,5,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1997,1997-09-07,2,27.224,STL,,SFO,L 12-15,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,1997,1997-09-14,3,27.231,STL,@,DEN,L 14-35,5,48,9.60,1,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,,,,,0,0,,0,1,6
67,1997,1997-09-21,4,27.238,STL,,NYG,W 13-3,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
68,1997,1997-09-28,5,27.245,STL,@,OAK,L 17-35,5,24,4.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
69,1997,1997-10-12,6,27.259,STL,@,SFO,L 10-30,7,25,3.57,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
70,1997,1997-10-19,7,27.266,STL,,SEA,L 9-17,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1997,1997-11-09,10,27.287,ARI,@,DAL,L 6-24,5,27,5.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
72,1997,1997-11-16,11,27.294,ARI,@,NYG,L 10-19,7,-5,-0.71,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
73,1997,1997-11-23,12,27.301,DET,,IND,W 32-10,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
74,1997,1997-12-07,14,27.315,ARI,,WAS,L 28-38,13,38,2.92,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
75,1997,1997-12-14,15,27.322,ARI,@,NOR,L 10-27,22,79,3.59,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1997,1997-12-21,16,27.329,ARI,,ATL,W 29-26,10,36,3.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
77,1998,1998-12-27,16,28.335,MIA,@,ATL,L 16-38,4,12,3.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
