ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,21.259,PIT,@,BUF,W 28-17,,,,,,,,,,,,,,
2,1978,1978-09-10,2,21.266,PIT,,SEA,W 21-10,2,20,10.00,0,0,0,,0,0,0,,0,0,0
3,1978,1978-09-17,3,21.273,PIT,@,CIN,W 28-3,2,7,3.50,0,0,0,,0,0,0,,0,0,0
4,1978,1978-09-24,4,21.280,PIT,,CLE,W 15-9,,,,,,,,,,,,,,
5,1978,1978-10-01,5,21.287,PIT,@,NYJ,W 28-17,3,14,4.67,0,0,0,,0,0,0,,0,0,0
6,1978,1978-10-08,6,21.294,PIT,,ATL,W 31-7,,,,,,,,,,,,,,
7,1978,1978-10-23,8,21.309,PIT,,HOU,L 17-24,,,,,,,,,,,,,,
8,1978,1978-10-29,9,21.315,PIT,,KAN,W 27-24,,,,,,,,,,,,,,
9,1978,1978-11-05,10,21.322,PIT,,NOR,W 20-14,,,,,,,,,,,,,,
10,1978,1978-11-12,11,21.329,PIT,@,RAM,L 7-10,0,0,,0,0,0,,0,1,8,8.00,0,0,0
11,1978,1978-11-19,12,21.336,PIT,,CIN,W 7-6,1,0,0.00,0,0,0,,0,0,0,,0,0,0
12,1978,1978-11-27,13,21.344,PIT,@,SFO,W 24-7,15,63,4.20,0,0,0,,0,0,0,,0,0,0
13,1978,1978-12-03,14,21.350,PIT,@,HOU,W 13-3,1,0,0.00,0,0,0,,0,0,0,,0,0,0
14,1978,1978-12-09,15,21.356,PIT,,BAL,W 35-13,8,15,1.88,0,0,0,,0,0,0,,0,0,0
15,1978,1978-12-16,16,21.363,PIT,@,DEN,W 21-17,10,34,3.40,0,1,-1,-1.00,0,0,0,,0,0,0
16,1979,1979-09-03,1,22.259,PIT,@,NWE,W 16-13,,,,,,,,,,,,,,
17,1979,1979-09-09,2,22.265,PIT,,HOU,W 38-7,,,,,,,,,,,,,,
18,1979,1979-09-16,3,22.272,PIT,@,STL,W 24-21,,,,,,,,,,,,,,
19,1979,1979-09-23,4,22.279,PIT,,BAL,W 17-13,,,,,,,,,,,,,,
20,1979,1979-09-30,5,22.286,PIT,@,PHI,L 14-17,,,,,,,,,,,,,,
21,1979,1979-10-07,6,22.293,PIT,@,CLE,W 51-35,,,,,,,,,,,,,,
22,1979,1979-10-14,7,22.300,PIT,@,CIN,L 10-34,,,,,,,,,,,,,,
23,1979,1979-10-22,8,22.308,PIT,,DEN,W 42-7,1,2,2.00,0,0,0,,0,0,0,,0,0,0
24,1979,1979-10-28,9,22.314,PIT,,DAL,W 14-3,,,,,,,,,,,,,,
25,1979,1979-11-04,10,22.321,PIT,,WAS,W 38-7,5,16,3.20,1,0,0,,0,0,0,,0,1,6
26,1979,1979-11-11,11,22.328,PIT,@,KAN,W 30-3,2,4,2.00,0,0,0,,0,0,0,,0,0,0
27,1979,1979-11-18,12,22.335,PIT,@,SDG,L 7-35,0,0,,0,1,6,6.00,0,1,6,6.00,0,0,0
28,1979,1979-11-25,13,22.342,PIT,,CLE,W 33-30,,,,,,,,,,,,,,
29,1979,1979-12-02,14,22.349,PIT,,CIN,W 37-17,,,,,,,,,,,,,,
30,1979,1979-12-10,15,22.357,PIT,@,HOU,L 17-20,,,,,,,,,,,,,,
31,1979,1979-12-16,16,22.363,PIT,,BUF,W 28-0,3,11,3.67,0,0,0,,0,0,0,,0,0,0
32,1980,1980-11-30,13,23.348,MIA,@,PIT,L 10-23,,,,,,,,,,,,,,
33,1980,1980-12-08,14,23.356,MIA,,NWE,W 16-13,,,,,,,,,,,,,,
34,1980,1980-12-14,15,23.362,MIA,@,BAL,W 24-14,,,,,,,,,,,,,,
35,1980,1980-12-20,16,24.002,MIA,,NYJ,L 17-24,,,,,,,,,,,,,,
36,1981,1981-10-25,8,24.311,KAN,@,OAK,W 28-17,,,,,,,,,,,,,,
37,1981,1981-11-15,11,24.332,PIT,@,ATL,W 34-20,0,0,,0,0,0,,0,0,0,,0,0,
38,1981,1981-11-22,12,24.339,PIT,@,CLE,W 32-10,0,0,,0,1,5,5.00,1,0,0,,0,1,6
39,1981,1981-11-29,13,24.346,PIT,,RAM,W 24-0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
40,1981,1981-12-07,14,24.354,PIT,@,OAK,L 27-30,0,0,,0,0,0,,0,1,21,21.00,0,0,0
41,1981,1981-12-13,15,24.360,PIT,,CIN,L 10-17,0,0,,0,0,0,,0,0,0,,0,0,
42,1981,1981-12-20,16,25.002,PIT,@,HOU,L 20-21,0,0,,0,0,0,,0,2,55,27.50,0,0,0
43,1982,1982-09-13,1,25.269,PIT,@,DAL,W 36-28,,,,,,,,,0,0,,0,,
44,1982,1982-09-19,2,25.275,PIT,,CIN,W 26-20,0,0,,0,0,0,,0,1,18,18.00,0,0,0
45,1982,1982-11-21,3,25.338,PIT,@,HOU,W 24-10,,,,,,,,,0,0,,0,,
46,1982,1982-11-28,4,25.345,PIT,@,SEA,L 0-16,,,,,,,,,0,0,,0,,
47,1982,1982-12-05,5,25.352,PIT,,KAN,W 35-14,,,,,,,,,0,0,,0,,
48,1982,1982-12-12,6,25.359,PIT,@,BUF,L 0-13,,,,,,,,,0,0,,0,,
49,1982,1983-01-02,9,26.015,TAM,,CHI,W 26-23,,,,,,,,,,,,,,
