ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-05,3,25.173,NYG,,SFO,L 21-41,0,0,,0
2,1987,1987-10-11,4,25.179,NYG,,WAS,L 12-38,3,99,33.00,0
3,1987,1987-10-18,5,25.186,NYG,@,BUF,L 3-6,1,0,0.00,0
