ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1983,1983-09-04,1,22.204,CHI,,ATL,L 17-20,,,,,,,
2,1983,1983-09-11,2,22.211,CHI,,TAM,W 17-10,,,,,,,
3,1983,1983-09-18,3,22.218,CHI,@,NOR,L 31-34,,,,,,,
4,1983,1983-09-25,4,22.225,CHI,@,BAL,L 19-22,,,,,,,
5,1983,1983-10-02,5,22.232,CHI,,DEN,W 31-14,,,,,,,
6,1983,1983-10-09,6,22.239,CHI,,MIN,L 14-23,,,,,,,
7,1983,1983-10-16,7,22.246,CHI,@,DET,L 17-31,,,,,,,
8,1983,1983-10-23,8,22.253,CHI,@,PHI,W 7-6,,,,,,,
9,1983,1983-10-30,9,22.260,CHI,,DET,L 17-38,,,,,,,
10,1983,1983-11-06,10,22.267,CHI,@,RAM,L 14-21,,,,,,,
11,1983,1983-11-13,11,22.274,CHI,,PHI,W 17-14,,,,,,,
12,1983,1983-11-20,12,22.281,CHI,@,TAM,W 27-0,,,,,,,
13,1983,1983-11-27,13,22.288,CHI,,SFO,W 13-3,,,,,,,
14,1983,1983-12-04,14,22.295,CHI,@,GNB,L 28-31,,,,,,,
15,1983,1983-12-11,15,22.302,CHI,@,MIN,W 19-13,,,,,,,
16,1983,1983-12-18,16,22.309,CHI,,GNB,W 23-21,,,,,,,
17,1984,1984-09-02,1,23.203,CHI,,TAM,W 34-14,,,,,,,
18,1984,1984-09-09,2,23.210,CHI,,DEN,W 27-0,,,,,,,
19,1984,1984-09-16,3,23.217,CHI,@,GNB,W 9-7,,,,,,,
20,1984,1984-09-23,4,23.224,CHI,@,SEA,L 9-38,,,,,,,
21,1984,1984-09-30,5,23.231,CHI,,DAL,L 14-23,,,,,,,
22,1984,1984-10-07,6,23.238,CHI,,NOR,W 20-7,,,,,,,
23,1984,1984-10-14,7,23.245,CHI,@,STL,L 21-38,,,,,,,
24,1984,1984-10-21,8,23.252,CHI,@,TAM,W 44-9,,,,,,,
25,1984,1984-11-04,10,23.266,CHI,,RAI,W 17-6,,,,,,,
26,1984,1984-11-11,11,23.273,CHI,@,RAM,L 13-29,,,,,,,
27,1984,1984-11-18,12,23.280,CHI,,DET,W 16-14,,,,,,,
28,1984,1984-11-25,13,23.287,CHI,@,MIN,W 34-3,,,,,,,
29,1984,1984-12-03,14,23.295,CHI,@,SDG,L 7-20,,,,,,,
30,1984,1984-12-09,15,23.301,CHI,,GNB,L 14-20,,,,,,,
31,1984,1984-12-16,16,23.308,CHI,@,DET,W 30-13,,,,,,,
32,1985,1985-09-08,1,24.208,CHI,,TAM,W 38-28,,,,,,,
33,1985,1985-09-15,2,24.215,CHI,,NWE,W 20-7,,,,,,,
34,1985,1985-09-19,3,24.219,CHI,@,MIN,W 33-24,,,,,,,
35,1985,1985-09-29,4,24.229,CHI,,WAS,W 45-10,,,,,,,
36,1985,1985-10-06,5,24.236,CHI,@,TAM,W 27-19,,,,,,,
37,1985,1985-10-13,6,24.243,CHI,@,SFO,W 26-10,,,,,,,
38,1985,1985-10-21,7,24.251,CHI,,GNB,W 23-7,,,,,,,
39,1985,1985-10-27,8,24.257,CHI,,MIN,W 27-9,,,,,,,
40,1985,1985-11-03,9,24.264,CHI,@,GNB,W 16-10,,,,,,,
41,1985,1985-11-10,10,24.271,CHI,,DET,W 24-3,,,,,,,
42,1985,1985-11-17,11,24.278,CHI,@,DAL,W 44-0,,,,,,,
43,1985,1985-11-24,12,24.285,CHI,,ATL,W 36-0,,,,,,,
44,1985,1985-12-02,13,24.293,CHI,@,MIA,L 24-38,,,,,,,
45,1985,1985-12-08,14,24.299,CHI,,IND,W 17-10,,,,,,,
46,1985,1985-12-14,15,24.305,CHI,@,NYJ,W 19-6,,,,,,,
47,1985,1985-12-22,16,24.313,CHI,@,DET,W 37-17,,,,,,,
48,1986,1986-09-07,1,25.207,CHI,,CLE,W 41-31,,0,0,,0,,
49,1986,1986-09-14,2,25.214,CHI,,PHI,W 13-10,,0,0,,0,,
50,1986,1986-09-22,3,25.222,CHI,@,GNB,W 25-12,,0,0,,0,,
51,1986,1986-09-28,4,25.228,CHI,@,CIN,W 44-7,,0,0,,0,,
52,1986,1986-10-12,6,25.242,CHI,@,HOU,W 20-7,,0,0,,0,,
53,1986,1986-10-19,7,25.249,CHI,@,MIN,L 7-23,,0,0,,0,,
54,1986,1986-10-26,8,25.256,CHI,,DET,W 13-7,,1,8,8.00,0,,
55,1986,1986-11-03,9,25.264,CHI,,RAM,L 17-20,,0,0,,0,,
56,1986,1986-11-09,10,25.270,CHI,@,TAM,W 23-3,,0,0,,0,,
57,1986,1986-11-16,11,25.277,CHI,@,ATL,W 13-10,,0,0,,0,,
58,1986,1986-11-23,12,25.284,CHI,,GNB,W 12-10,,0,0,,0,,
59,1986,1986-11-30,13,25.291,CHI,,PIT,W 13-10,,0,0,,0,,
60,1986,1986-12-07,14,25.298,CHI,,TAM,W 48-14,,0,0,,0,,
61,1986,1986-12-15,15,25.306,CHI,@,DET,W 16-13,,0,0,,0,,
62,1986,1986-12-21,16,25.312,CHI,@,DAL,W 24-10,,0,0,,0,,
63,1987,1987-09-14,1,26.214,CHI,,NYG,W 34-19,,,,,,,
64,1987,1987-09-20,2,26.220,CHI,,TAM,W 20-3,,,,,,,
65,1987,1987-10-25,6,26.255,CHI,@,TAM,W 27-26,,,,,,,
66,1987,1987-11-01,7,26.262,CHI,,KAN,W 31-28,,,,,,,
67,1987,1987-11-08,8,26.269,CHI,@,GNB,W 26-24,,,,,,,
68,1987,1987-11-16,9,26.277,CHI,@,DEN,L 29-31,,,,,,,
69,1987,1987-11-22,10,26.283,CHI,,DET,W 30-10,,,,,,,
70,1987,1987-11-29,11,26.290,CHI,,GNB,W 23-10,,,,,,,
71,1987,1987-12-06,12,26.297,CHI,@,MIN,W 30-24,,,,,,,
72,1987,1987-12-14,13,26.305,CHI,@,SFO,L 0-41,,,,,,,
73,1987,1987-12-20,14,26.311,CHI,,SEA,L 21-34,,,,,,,
74,1987,1987-12-27,15,26.318,CHI,@,RAI,W 6-3,,,,,,,
75,1988,1988-09-04,1,27.205,CHI,,MIA,W 34-7,,,,,,,
76,1988,1988-09-11,2,27.212,CHI,@,IND,W 17-13,,,,,,,
77,1988,1988-09-18,3,27.219,CHI,,MIN,L 7-31,,,,,,,
78,1988,1988-09-25,4,27.226,CHI,@,GNB,W 24-6,,,,,,,
79,1988,1988-10-02,5,27.233,CHI,,BUF,W 24-3,,,,,,,
80,1988,1988-10-09,6,27.240,CHI,@,DET,W 24-7,,,,,,,
81,1988,1988-10-16,7,27.247,CHI,,DAL,W 17-7,,,,,,,
82,1988,1988-10-24,8,27.255,CHI,,SFO,W 10-9,,,,,,,
83,1988,1988-10-30,9,27.261,CHI,@,NWE,L 7-30,,,,,,,
84,1988,1988-11-06,10,27.268,CHI,,TAM,W 28-10,,,,,,,
85,1988,1988-11-13,11,27.275,CHI,@,WAS,W 34-14,,,,,,,
86,1988,1988-11-20,12,27.282,CHI,@,TAM,W 27-15,,,,,,,
87,1988,1988-11-27,13,27.289,CHI,,GNB,W 16-0,,,,,,,
88,1988,1988-12-05,14,27.297,CHI,@,RAM,L 3-23,,,,,,,
89,1988,1988-12-11,15,27.303,CHI,,DET,W 13-12,,,,,,,
90,1988,1988-12-19,16,27.311,CHI,@,MIN,L 27-28,,,,,,,
91,1989,1989-09-10,1,28.210,CHI,,CIN,W 17-14,,,,,,,
92,1989,1989-09-17,2,28.217,CHI,,MIN,W 38-7,,,,,,,
93,1989,1989-09-24,3,28.224,CHI,@,DET,W 47-27,,,,,,,
94,1989,1989-10-02,4,28.232,CHI,,PHI,W 27-13,,,,,,,
95,1989,1989-10-08,5,28.238,CHI,@,TAM,L 35-42,,,,,,,
96,1989,1989-10-15,6,28.245,CHI,,HOU,L 28-33,,,,,,,
97,1989,1989-10-23,7,28.253,CHI,@,CLE,L 7-27,,,,,,,
98,1989,1989-10-29,8,28.259,CHI,,RAM,W 20-10,,,,,,,
99,1989,1989-11-05,9,28.266,CHI,@,GNB,L 13-14,,,,,,,
100,1989,1989-11-12,10,28.273,CHI,@,PIT,W 20-0,,,,,,,
101,1989,1989-11-19,11,28.280,CHI,,TAM,L 31-32,,,,,,,
102,1989,1989-11-26,12,28.287,CHI,@,WAS,L 14-38,,,,,,,
103,1989,1989-12-03,13,28.294,CHI,@,MIN,L 16-27,,,,,,,
104,1989,1989-12-10,14,28.301,CHI,,DET,L 17-27,,,,,,,
105,1989,1989-12-17,15,28.308,CHI,,GNB,L 28-40,,,,,,,
106,1989,1989-12-24,16,28.315,CHI,@,SFO,L 0-26,,,,,,,
107,1990,1990-09-09,1,29.209,CHI,,SEA,W 17-0,,,,,,,
108,1990,1990-09-16,2,29.216,CHI,@,GNB,W 31-13,,,,,,,
109,1990,1990-09-23,3,29.223,CHI,,MIN,W 19-16,,,,,,,
110,1990,1990-09-30,4,29.230,CHI,@,RAI,L 10-24,,,,,,,
111,1990,1990-10-07,5,29.237,CHI,,GNB,W 27-13,,,,,,,
112,1990,1990-10-14,6,29.244,CHI,,RAM,W 38-9,,,,,,,
113,1990,1990-10-28,7,29.258,CHI,@,PHO,W 31-21,,,,,,,
114,1990,1990-11-04,8,29.265,CHI,@,TAM,W 26-6,,,,,,,
115,1990,1990-11-11,9,29.272,CHI,,ATL,W 30-24,,,,,,,
116,1990,1990-11-18,10,29.279,CHI,@,DEN,W 16-13,,,,,,,
117,1990,1990-11-25,11,29.286,CHI,@,MIN,L 13-41,,,,,,,
118,1990,1990-12-02,12,29.293,CHI,,DET,W 23-17,,,,,,,
119,1990,1990-12-09,13,29.300,CHI,@,WAS,L 9-10,,,,,,,
120,1990,1990-12-16,14,29.307,CHI,@,DET,L 21-38,,,,,,,
121,1990,1990-12-23,15,29.314,CHI,,TAM,W 27-14,,,,,,,
122,1990,1990-12-29,16,29.320,CHI,,KAN,L 10-21,,,,,,,
123,1991,1991-09-01,1,30.201,CHI,,MIN,W 10-6,,,,,,,
124,1991,1991-09-15,3,30.215,CHI,,NYG,W 20-17,,,,,,,
125,1991,1991-09-23,4,30.223,CHI,,NYJ,W 19-13,,,,,,,
126,1991,1991-09-29,5,30.229,CHI,@,BUF,L 20-35,,,,,,,
127,1991,1991-10-06,6,30.236,CHI,,WAS,L 7-20,,,,,,,
128,1991,1991-10-17,7,30.247,CHI,@,GNB,W 10-0,,,,,,,
129,1991,1991-10-27,8,30.257,CHI,@,NOR,W 20-17,,,,,,,
130,1991,1991-11-03,9,30.264,CHI,,DET,W 20-10,,,,,,,
131,1991,1991-11-11,10,30.272,CHI,@,MIN,W 34-17,,,,,,,
132,1992,1992-09-06,1,31.207,CHI,,DET,W 27-24,,,,,,0.0%,
133,1992,1992-10-18,6,31.249,CHI,,TAM,W 31-14,,,,,,0.0%,
134,1992,1992-10-25,7,31.256,CHI,@,GNB,W 30-10,,,,,,0.0%,
135,1992,1992-11-02,8,31.264,CHI,,MIN,L 10-38,,,,,,0.0%,
136,1992,1992-11-08,9,31.270,CHI,,CIN,L 28-31,,,,,,0.0%,
137,1992,1992-11-15,10,31.277,CHI,@,TAM,L 17-20,,,,,,0.0%,
138,1992,1992-11-22,11,31.284,CHI,,GNB,L 3-17,,,,,,0.0%,
139,1992,1992-11-29,12,31.291,CHI,@,CLE,L 14-27,,,,,,0.0%,
140,1992,1992-12-07,13,31.299,CHI,@,HOU,L 7-24,,,,,,0.0%,
141,1992,1992-12-13,14,31.305,CHI,,PIT,W 30-6,,,,,,0.0%,
142,1992,1992-12-20,15,31.312,CHI,@,DET,L 3-16,,,,,,0.0%,
143,1992,1992-12-27,16,31.319,CHI,@,DAL,L 14-27,,,,,,0.0%,
144,1993,1993-09-05,1,32.205,CHI,,NYG,L 20-26,,,,,,0.0%,
145,1993,1993-09-12,2,32.212,CHI,@,MIN,L 7-10,,,,,,0.0%,
146,1993,1993-09-26,3,32.226,CHI,,TAM,W 47-17,,,,,,0.0%,
147,1993,1993-10-03,4,32.233,CHI,,ATL,W 6-0,,,,,,0.0%,
